PLOT,SPECIES,DIAMETER,STATUS,SPROUTS
148,ACRU,3.1,L,NA
148,ACRU,4.8,L,NA
148,ACRU,9.4,D,NA
148,ACRU,6,L,S3
148,ACRU,7.1,L,S3
148,ACRU,12.2,L,NA
148,ACRU,15.3,L,NA
148,ACRU,5.4,D,NA
148,ACRU,7.7,L,NA
148,ACRU,3.5,L,NA
148,ACRU,9.5,L,NA
148,ACRU,3.8,L,NA
148,ACRU,3.1,D,NA
148,ACRU,14.2,L,NA
148,ACRU,5,L,NA
148,ACRU,3.7,L,NA
148,ACRU,6.7,L,NA
148,ACRU,3.7,L,NA
148,ACRU,2.8,L,NA
148,ACRU,18.1,L,S4
148,ACRU,18.9,L,S4
148,ACRU,21,L,S4
148,ACRU,9.9,D,S4
148,ACRU,17.8,L,S4
148,ACRU,5.7,L,NA
148,FRAM,18.8,L,NA
148,TSCA,6.7,L,NA
148,BEAL,10.8,L,NA
148,BEAL,3,D,NA
148,BEAL,5.1,D,S20
148,BEAL,12.9,L,S20
148,BEAL,14.6,L,S20
148,BEAL,9.7,L,S20
148,BEAL,2.8,L,S19
148,BEAL,5.1,L,S19
148,BEAL,4,L,NA
148,BEAL,5.2,L,NA
148,BEAL,6,L,NA
148,BEAL,5.1,L,S18
148,BEAL,6.1,L,S18
148,BEAL,16,L,S18
148,BEAL,14.5,L,S18
148,BEAL,16.2,L,NA
148,BEAL,7.9,L,NA
148,BEAL,9.5,L,S17
148,BEAL,19.7,L,S17
148,BEAL,10.8,D,S17
148,BEAL,12.8,D,S17
148,BEAL,10.3,L,S16
148,BEAL,9.3,L,S16
148,BEAL,2.5,L,S15
148,BEAL,7.7,L,S15
148,BEAL,5.6,L,NA
148,BEAL,2.7,L,S14
148,BEAL,6.4,L,S14
148,BEAL,6.1,L,NA
148,BEAL,8.7,D,S13
148,BEAL,12,L,S13
148,BEAL,3.5,L,NA
148,BEAL,11.8,L,NA
148,BEAL,4.3,L,NA
148,ACRU,18.9,L,NA
148,ACRU,5.9,L,NA
148,BEAL,4.8,D,S12
148,ACRU,5.4,D,S8
148,BEAL,4.6,D,S11
148,ACRU,4.2,L,NA
148,BEAL,16.9,L,NA
148,BEAL,17,L,S10
148,BEAL,9.9,L,S10
148,BEAL,7.9,L,NA
148,BEAL,4.4,L,NA
148,BEAL,22.3,L,NA
148,BEAL,5.5,L,S9
148,BEAL,7.2,L,S9
148,ACRU,4,L,NA
148,TSCA,3.3,L,NA
148,ACRU,17.4,L,NA
148,ACRU,13.1,L,S8
148,ACRU,10.8,L,S7
148,ACRU,4.5,D,S7
148,ACRU,6.6,D,S6
148,ACRU,8.5,D,NA
148,ACRU,15.7,L,NA
148,ACRU,14.4,L,NA
148,ACRU,2.6,L,NA
148,ACRU,3.2,L,NA
148,ACRU,7,D,NA
148,ACRU,9,L,S6
148,ACRU,7.3,D,S5
148,ACRU,18.1,L,NA
148,ACRU,16,L,S5
148,ACRU,12.1,L,S5
148,ACRU,4,L,NA
148,ACRU,18,L,NA
148,ACRU,11.2,L,NA
148,ACRU,4.3,L,NA
149,PRSE,4.2,D,NA
149,PRSE,11.3,L,NA
149,PRSE,12.5,L,NA
149,FRAM,16,L,NA
149,TSCA,55.7,L,NA
149,TSCA,45.8,L,NA
149,TSCA,45.3,L,NA
149,TSCA,23.7,L,NA
149,TSCA,22,L,NA
149,TSCA,27.1,L,NA
149,TSCA,10,L,NA
149,TSCA,10.2,L,NA
149,TSCA,20.2,L,NA
149,TSCA,24.4,L,NA
149,TSCA,24.5,L,NA
149,TSCA,4.2,L,NA
149,TSCA,4,L,NA
149,TSCA,13,L,NA
149,TSCA,23,L,NA
149,TSCA,9.5,L,NA
149,TSCA,3.3,L,NA
149,TSCA,5.2,L,NA
149,TSCA,8,L,NA
149,TSCA,6.4,L,NA
149,TSCA,4.3,L,NA
149,TSCA,2.5,L,NA
149,TSCA,2.7,L,NA
149,TSCA,8.4,L,NA
149,TSCA,16.2,L,NA
149,TSCA,24,L,NA
149,TSCA,38.2,L,NA
149,TSCA,13.5,L,NA
149,TSCA,25,L,NA
149,TSCA,31.6,L,NA
149,TSCA,37.4,L,NA
149,TSCA,24.6,L,NA
149,TSCA,21.1,L,NA
149,TSCA,18.8,L,NA
149,TSCA,9.8,L,NA
149,TSCA,22.5,L,NA
149,QURU,5.5,L,NA
149,PIST,47.3,L,NA
149,FAGR,3.6,L,NA
149,BEPA,9,L,NA
149,BELE,5,D,NA
149,BEAL,18.1,L,NA
149,BEAL,12.2,L,NA
149,BEAL,3.3,L,NA
149,BEAL,4.2,L,NA
149,BEAL,3.6,L,NA
149,BEAL,5.9,L,NA
149,BEAL,3.1,L,NA
149,BEAL,4.2,L,NA
149,BEAL,2.8,D,NA
149,BEAL,5.3,L,NA
149,BEAL,5.7,L,NA
149,BEAL,4.9,L,NA
149,ACRU,18.7,L,NA
149,ACRU,5,D,S1
149,ACRU,8.2,L,S1
149,ACRU,8.7,L,S1
149,ACRU,3.2,D,S1
149,ACRU,5.2,D,S1
149,ACRU,17.7,L,NA
149,ACRU,26.7,L,NA
149,ACRU,2.5,L,NA
149,ACRU,3.9,L,NA
149,ACRU,2.7,L,NA
149,ACRU,2.7,L,NA
149,BEAL,2.9,L,NA
149,BEAL,3.7,L,S2
149,BEAL,3.2,L,S2
149,TSCA,4.7,L,NA
150,ACRU,7.9,L,S4
150,TSCA,24,L,NA
150,TSCA,6.4,L,NA
150,TSCA,44.2,L,NA
150,BEPO,27.7,L,NA
150,TSCA,7.5,L,NA
150,TSCA,5.8,L,NA
150,TSCA,7,L,NA
150,TSCA,13.5,L,NA
150,TSCA,19,L,NA
150,TSCA,33,L,NA
150,TSCA,39,L,S1
150,TSCA,19,L,S1
150,TSCA,17.5,L,NA
150,TSCA,6.7,L,NA
150,TSCA,3.4,L,NA
150,TSCA,20.8,L,NA
150,TSCA,2.5,L,NA
150,TSCA,17.8,L,NA
150,TSCA,5.9,L,NA
150,TSCA,7.5,L,S2
150,TSCA,4.4,L,S2
150,TSCA,17,L,S3
150,TSCA,12.6,L,S3
150,TSCA,8.3,L,NA
150,TSCA,9,L,NA
150,TSCA,5.8,L,NA
150,TSCA,8.6,L,NA
150,TSCA,32.6,L,NA
150,TSCA,37.4,L,NA
150,TSCA,4.3,L,NA
150,TSCA,3.5,L,NA
150,TSCA,22.6,L,NA
150,TSCA,11.4,L,NA
150,TSCA,14,L,NA
150,TSCA,16,L,NA
150,TSCA,5.3,L,NA
150,TSCA,16.9,L,NA
150,TSCA,10.9,L,NA
150,ACRU,3.1,D,S5
150,SOAM,7,L,S9
150,TSCA,35.5,L,NA
150,TSCA,9.8,L,NA
150,TSCA,16.1,L,NA
150,TSCA,4.6,L,NA
150,TSCA,8.4,L,NA
150,TSCA,13.2,L,NA
150,ACRU,25,L,NA
150,ACRU,3,D,NA
150,ACRU,17.7,L,NA
150,SOAM,7.4,L,S9
150,ACRU,4.3,D,S4
150,ACRU,4.2,L,S5
150,ACRU,5.5,L,S5
150,ACRU,7.3,L,NA
150,ACPE,2.4,L,S6
150,BELE,4.3,L,NA
150,BELE,5.3,D,NA
150,PRSE,24.9,L,NA
150,ACPE,4.5,L,NA
150,ACPE,46.8,L,NA
150,ACPE,3.9,L,S6
150,ACPE,3,L,S6
150,BEAL,22,L,S7
150,ACPE,4.6,L,S6
150,BEAL,41.6,L,NA
150,BEAL,12,D,S7
150,TSCA,8.2,L,S8
150,TSCA,12.4,L,S8
150,TSCA,8.4,L,NA
151,ACRU,6.5,L,S1
151,ACRU,5.5,L,S11
151,ACRU,7.5,L,S11
151,ACRU,6,L,S11
151,BEPA,5.9,L,NA
151,FRAM,9.1,L,NA
151,BEPA,4.7,L,NA
151,BEPA,8.7,L,NA
151,BEPA,6.2,L,NA
151,BEPA,5.8,L,NA
151,FAGR,3.5,L,NA
151,FAGR,4.2,L,S14
151,FAGR,4.5,L,S14
151,FAGR,10.4,L,S14
151,FAGR,2.5,D,S14
151,FAGR,2.5,L,NA
151,FAGR,2.5,L,NA
151,FAGR,6,L,NA
151,FAGR,2.5,L,NA
151,FAGR,3,D,NA
151,FAGR,5.9,L,NA
151,FAGR,2.8,L,NA
151,FAGR,3.7,L,NA
151,FAGR,3.2,L,NA
151,QURU,7.9,L,NA
151,QURU,4.2,L,NA
151,QURU,11.7,L,NA
151,QURU,6.5,L,NA
151,QURU,4.4,L,NA
151,QURU,4.8,L,NA
151,QURU,6.4,L,NA
151,QURU,7,L,NA
151,QURU,6.5,L,NA
151,QURU,4.2,D,NA
151,QURU,4.2,L,NA
151,QURU,5.8,L,NA
151,QURU,13.7,L,NA
151,QURU,5.6,L,NA
151,QURU,15.5,L,NA
151,QURU,5,L,NA
151,QURU,3.6,L,NA
151,QURU,10.2,L,NA
151,QURU,4.1,L,NA
151,QURU,3.9,D,S15
151,QURU,6.2,L,S15
151,QURU,3.4,L,NA
151,ACRU,3.6,D,S1
151,ACRU,3.6,L,S2
151,ACRU,3.5,L,S2
151,ACRU,5.7,L,NA
151,ACRU,2.7,L,NA
151,ACRU,3,D,S3
151,ACRU,3.4,D,S3
151,ACRU,7.7,L,S4
151,ACRU,4,D,S4
151,ACRU,5,L,S4
151,ACRU,3.7,D,S4
151,ACRU,3.3,L,NA
151,ACRU,4,L,NA
151,ACRU,5,L,NA
151,ACRU,32.4,L,NA
151,ACRU,9,L,S5
151,ACRU,7,L,S5
151,ACRU,3.5,L,S5
151,ACRU,4.3,L,S5
151,ACRU,6.7,L,S5
151,ACRU,4.8,L,S6
151,ACRU,11.3,L,S6
151,ACRU,3,L,S6
151,ACRU,3,L,NA
151,ACRU,9.7,L,S7
151,ACRU,5,L,S7
151,ACRU,9,L,NA
151,ACRU,2.7,L,NA
151,ACRU,3.7,L,NA
151,ACRU,2.7,L,NA
151,ACRU,4.8,L,S8
151,ACRU,3.7,L,S8
151,ACRU,10,L,S8
151,ACRU,3.1,D,S8
151,ACRU,6.5,L,S8
151,ACRU,3,D,S8
151,ACRU,3.5,D,NA
151,ACRU,6,L,NA
151,ACRU,5.4,L,S9
151,ACRU,11.7,L,S9
151,ACRU,4.7,D,S9
151,ACRU,6.1,L,S10
151,ACRU,5.6,L,S10
151,ACRU,3.8,D,S10
151,ACRU,7.2,L,S11
151,QURU,6.6,L,S16
151,BEPA,6.4,L,NA
151,BELE,5,L,NA
151,ACRU,6.2,L,S11
151,ACRU,3.5,L,S11
151,ACRU,8.5,L,S11
151,ACRU,3.6,D,S11
151,ACRU,3.4,D,S11
151,ACRU,9,L,S11
151,BEAL,3.9,L,NA
151,BEAL,20,L,NA
151,BEAL,6.3,L,NA
151,BEAL,2.5,L,NA
151,BEAL,21.2,L,S12
151,BEAL,4.5,L,S12
151,BEAL,17,L,S13
151,BEAL,9.2,L,S13
151,BEAL,7,L,NA
151,FRAM,11.5,L,NA
151,FRAM,18,L,S21
151,FRAM,8,L,S21
151,FRAM,25.7,L,NA
151,FRAM,46.7,L,NA
151,UL,3.6,L,NA
151,PRSE,10.7,L,S20
151,PRSE,9.7,L,S20
151,PRSE,3.5,L,NA
151,PRSE,5.8,D,NA
151,PRSE,6.4,L,NA
151,PRSE,16.6,L,NA
151,PRSE,10.4,L,S19
151,PRSE,7.6,L,S19
151,TSCA,26.5,L,NA
151,ACRU,4.2,L,S1
151,TSCA,2.6,L,NA
151,TSCA,53.6,L,S18
151,TSCA,41,L,S18
151,QURU,12.2,L,NA
151,QURU,16.6,L,NA
151,QURU,4.7,L,NA
151,QURU,3.2,L,NA
151,QURU,2.4,L,S17
151,QURU,9.1,L,S17
151,QURU,8.7,L,S17
151,QURU,9,L,NA
151,QURU,4.3,D,S16
152,BELE,3.5,L,NA
152,BELE,12.5,L,NA
152,BELE,16.5,L,NA
152,BELE,12.1,L,NA
152,BEPO,14.1,L,NA
152,BEPO,16.6,L,NA
152,BEPO,12,L,NA
152,BEPO,8.5,L,NA
152,PIRE,24.5,L,S3
152,PIRE,33.9,L,S3
152,PIRE,38.2,L,NA
152,PIRE,34.4,L,NA
152,PIRE,23.5,L,NA
152,PIRE,28.5,L,NA
152,PIRE,22,D,NA
152,PIRE,26.9,L,NA
152,PIRE,34,L,NA
152,PIRE,14,L,NA
152,PIRE,38.1,L,NA
152,PIRE,36.3,L,NA
152,PIRE,24.6,L,NA
152,PIRE,12.1,L,NA
152,PIRE,29,D,NA
152,PIRE,32,L,NA
152,TSCA,12.5,L,NA
152,TSCA,3.5,L,NA
152,TSCA,13.6,L,NA
152,QURU,4.1,D,NA
152,QURU,8.7,L,NA
152,QURU,4.4,L,NA
152,QURU,19.6,L,NA
152,PIST,43,L,NA
152,PIST,10,D,NA
152,PIST,5,L,NA
152,PIST,5.1,L,NA
152,PIST,4.9,L,NA
152,PIST,9.7,L,NA
152,PIST,6.4,D,NA
152,PIST,4.7,L,NA
152,PIST,8.1,D,NA
152,PIST,7,D,NA
152,PIST,14.7,L,NA
152,PIST,3.5,L,NA
152,BELE,17.7,L,NA
152,PIST,47.8,L,NA
152,PIST,3.8,D,NA
152,BELE,4.7,L,NA
152,BELE,17.7,L,NA
152,BELE,7.6,L,NA
152,BELE,6.2,L,NA
152,BELE,17.2,L,NA
152,BELE,3.9,L,NA
152,BELE,5.7,L,NA
152,BEAL,8,L,NA
152,BEAL,21.4,L,NA
152,BEAL,3.9,D,NA
152,BEAL,10.2,L,NA
152,BEAL,2.7,D,NA
152,BEAL,2.5,D,NA
152,BEAL,16.8,L,NA
152,BEAL,3.4,L,NA
152,BEAL,14.1,L,NA
152,BEAL,6.5,L,NA
152,BEAL,3,D,NA
152,BEAL,14.4,L,S2
152,BEAL,7,L,S2
152,ACRU,5.6,L,NA
152,FAGR,5.3,L,NA
152,ACRU,6.5,L,NA
152,ACRU,5.2,L,NA
152,ACRU,7,L,NA
152,ACRU,5.5,L,NA
152,ACRU,6.9,L,NA
152,ACRU,13.2,L,NA
152,ACRU,4.1,D,NA
152,ACRU,7,L,NA
152,ACRU,3.3,L,NA
152,ACRU,3.6,L,NA
152,ACRU,8,L,NA
152,ACRU,2.7,L,S1
152,ACRU,2.7,L,S1
152,ACRU,4.3,L,NA
152,ACRU,4.8,L,NA
152,ACRU,9.8,L,NA
152,ACRU,4.3,L,NA
152,ACRU,2.5,L,NA
152,ACRU,2.7,L,NA
152,ACRU,4.4,L,NA
152,PIRE,20.5,D,NA
152,PIRE,27.7,L,NA
152,PIRE,44.6,L,S4
152,PIRE,44.6,L,S4
152,PRSE,10.7,D,NA
152,PRSE,17.5,L,NA
152,BELE,11,L,NA
152,BELE,7.4,L,NA
152,BELE,20,L,NA
152,BELE,20.1,L,NA
153,ACRU,4.2,L,NA
153,PIST,10.5,D,NA
153,PIST,25.5,L,NA
153,PIST,8,D,NA
153,PIST,11.7,D,NA
153,PIST,6.7,D,NA
153,PIST,12.3,L,NA
153,PIST,12.1,D,NA
153,PIST,2.8,L,NA
153,PIST,3.7,L,NA
153,PIST,6,L,NA
153,FAGR,4,L,NA
153,FAGR,3.2,L,NA
153,FAGR,5.1,L,NA
153,BELE,3.9,L,NA
153,BELE,2.9,L,NA
153,BELE,3.6,L,NA
153,BELE,11.9,L,NA
153,BEAL,15.3,L,NA
153,BEAL,13.2,L,S4
153,BEAL,10.6,L,S4
153,BEAL,22.2,L,NA
153,ACRU,7.2,L,NA
153,ACRU,4.2,L,NA
153,ACRU,7.5,L,NA
153,ACRU,6.9,L,NA
153,ACRU,8.5,L,NA
153,ACRU,8.2,D,NA
153,ACRU,7.8,L,S3
153,ACRU,4.2,D,S3
153,ACRU,4,D,S3
153,ACRU,21.8,L,NA
153,ACRU,10.1,D,NA
153,ACRU,22.8,L,NA
153,ACRU,3.6,L,NA
153,ACRU,4,L,NA
153,ACRU,3.6,L,NA
153,ACRU,9.4,L,NA
153,ACRU,6.9,D,S2
153,ACRU,10.1,D,S2
153,ACRU,15.8,L,NA
153,ACRU,5.9,L,NA
153,ACRU,8.4,L,NA
153,ACRU,7,L,NA
153,ACRU,2.8,L,NA
153,ACRU,6.7,L,NA
153,ACRU,2.7,L,NA
153,ACRU,2.5,L,S1
153,ACRU,3.4,L,S1
153,ACRU,3.1,L,NA
153,ACRU,5.4,L,NA
153,PIST,17,D,NA
153,PIST,13.7,D,NA
153,PIST,23.4,L,NA
153,PIST,20.7,L,NA
153,PIST,3.1,D,NA
153,PIST,25.2,L,NA
153,PIST,8.4,D,NA
153,PIST,60.5,L,NA
153,ACRU,12.1,L,NA
153,PIST,56.4,L,NA
153,QUAL,21,L,NA
153,QUAL,15.1,L,NA
153,QUAL,13.2,L,NA
153,QURU,3.7,L,NA
153,QURU,2.8,L,NA
153,QURU,41.9,L,NA
153,QURU,17.2,L,NA
153,QURU,30.4,L,NA
153,QURU,37.2,L,NA
153,QURU,21.2,L,NA
153,QURU,12.7,L,NA
153,TSCA,31.9,D,NA
153,TSCA,2.8,L,NA
153,TSCA,13,L,NA
153,TSCA,16.6,L,S5
153,TSCA,9.6,L,S5
153,PIRE,16.4,D,NA
153,PIRE,11,D,NA
153,ACRU,4.7,L,NA
153,PIST,69.6,L,NA
154,FAGR,4,L,NA
154,FAGR,6.2,L,NA
154,FAGR,5.5,L,NA
154,ACRU,5.4,L,NA
154,ACRU,6,L,S4
154,ACRU,5.2,L,S4
154,ACRU,3.2,L,NA
154,ACRU,7.6,L,NA
154,ACRU,2.6,L,NA
154,ACRU,4.4,L,NA
154,ACRU,2.9,L,NA
154,ACRU,4,L,NA
154,ACRU,2.7,L,NA
154,ACRU,2.6,L,NA
154,ACRU,4.8,L,NA
154,ACRU,5.8,L,NA
154,ACRU,5.1,L,NA
154,ACRU,6.2,D,S3
154,ACRU,8.6,D,S3
154,ACRU,2.5,D,S2
154,ACRU,6.1,L,S2
154,ACRU,5.7,L,NA
154,ACRU,6.7,L,NA
154,ACRU,4.2,L,NA
154,ACRU,3.2,L,NA
154,ACRU,2.9,L,NA
154,ACRU,6.2,L,NA
154,ACRU,4.6,L,NA
154,ACRU,3.2,L,NA
154,ACRU,6.7,L,NA
154,ACRU,7.6,L,S1
154,ACRU,9.2,L,S1
154,ACRU,4.7,L,NA
154,ACRU,5.9,L,NA
154,ACRU,2.8,L,NA
154,ACRU,3.6,L,NA
154,ACRU,3,L,NA
154,ACRU,4.1,L,NA
154,ACRU,30.8,L,NA
154,ACRU,2.9,L,NA
154,ACRU,3.2,L,NA
154,ACRU,2.6,L,NA
154,PRSE,26.6,L,NA
154,PRSE,20.4,L,NA
154,TSCA,4.9,L,NA
154,TSCA,9.5,L,NA
154,QURU,2.6,L,NA
154,QURU,4.5,L,NA
154,QURU,4.6,L,NA
154,QURU,5.6,L,NA
154,QURU,3.3,L,NA
154,ACRU,3,L,NA
154,QURU,3.8,L,NA
154,QURU,42.5,L,NA
154,QURU,39.6,L,NA
154,QURU,27.3,L,NA
154,PIST,64.1,L,NA
154,PIST,55.8,L,S7
154,PIST,11.6,D,S7
154,PIST,36.6,D,NA
154,PIST,8.8,D,NA
154,PIST,38.5,L,NA
154,PIST,51,L,NA
154,PIST,16.4,L,NA
154,PIST,42.7,L,NA
154,PIST,40.3,L,NA
154,PIST,12,L,NA
154,PIST,50.5,L,NA
154,PIST,8.9,L,NA
154,ACRU,6.8,L,NA
154,ACPE,2.6,L,NA
154,ACRU,9.2,L,NA
154,ACRU,4.8,L,NA
154,ACRU,6.4,L,NA
154,ACRU,7.3,L,NA
154,ACRU,18,L,S5
154,ACRU,3.5,D,S5
154,ACRU,4.4,D,NA
154,ACRU,5.2,L,NA
154,FAGR,5.5,L,NA
154,FAGR,8.3,L,NA
154,FRAM,10.7,L,NA
154,ACRU,3.3,L,NA
154,BEAL,3.3,L,NA
154,BEAL,11.8,L,NA
154,BEAL,3.5,L,S6
154,BEAL,4.1,L,S6
154,BELE,3.1,L,NA
155,ACRU,25.3,D,S1
155,ACRU,26,D,S1
155,ACRU,20.2,L,NA
155,ACRU,32.2,L,NA
155,ACRU,19.3,L,S2
155,ACRU,28.5,L,S2
155,ACRU,2.7,L,NA
155,ACRU,32.1,L,NA
155,ACRU,43.8,D,S3
155,ACRU,25.6,L,S3
155,BEAL,4.2,L,NA
155,FAGR,6.8,L,NA
155,PIST,3.8,L,NA
155,PIST,7.9,L,NA
155,PIST,4.2,L,NA
155,PIST,38.8,L,NA
155,PIST,13.1,L,NA
155,PIST,40.2,L,NA
155,PIST,55.2,L,NA
155,PIST,2.5,L,NA
155,PIST,50,L,NA
155,PIST,19.9,D,NA
155,PIST,42.6,L,NA
155,PIST,52.7,L,NA
155,PIST,47.7,L,NA
155,QURU,3,L,NA
155,QURU,4,L,NA
155,QURU,3.4,L,NA
155,QURU,53.8,L,NA
155,TSCA,7.8,L,NA
155,FRAM,5.7,L,NA
155,FRAM,30.7,L,NA
155,FRAM,6.5,L,NA
155,FRAM,6.3,L,NA
155,FRAM,3.7,D,NA
155,FRAM,4.1,L,NA
155,FRAM,9.5,L,NA
155,FRAM,3.7,L,NA
155,FRAM,5.6,L,NA
155,FRAM,8.4,L,NA
155,FRAM,25.6,L,NA
155,FRAM,10,L,NA
155,PRSE,14.1,L,NA
155,PRSE,27.8,L,NA
155,PRSE,3.7,L,NA
155,PRSE,2.5,L,NA
155,FAGR,4.4,L,NA
156,PIST,5.9,L,NA
156,ACRU,20.4,L,S1
156,ACRU,14.5,D,S1
156,ACRU,31.6,L,S4
156,ACRU,33.4,L,S4
156,ACRU,31.4,L,S5
156,ACRU,14.9,L,NA
156,ACRU,21.2,L,NA
156,ACRU,23,L,NA
156,ACRU,26.3,L,NA
156,ACRU,13,L,NA
156,ACRU,30.1,L,NA
156,ACRU,29.8,L,NA
156,ACRU,13,D,NA
156,ACRU,23.5,L,NA
156,ACRU,17.4,L,NA
156,ACRU,11.1,D,NA
156,ACRU,10.9,D,NA
156,ACRU,20.3,L,NA
156,ACRU,11.6,D,NA
156,ACRU,22.3,L,NA
156,ACRU,16,L,S1
156,ACRU,18.2,D,NA
156,BELE,9.2,L,NA
156,FRAM,4.3,L,NA
156,QURU,3.9,L,NA
156,QURU,3.9,L,NA
156,PIST,2.7,L,NA
156,PIST,8.6,L,NA
156,PIST,18.6,L,NA
156,PIST,5.2,L,NA
156,PIST,5.2,L,NA
156,PIST,5.2,L,NA
156,PIST,6.7,L,NA
156,ACRU,25.2,L,NA
156,PIST,5.2,L,NA
156,PIST,9.7,L,NA
156,ACRU,23.7,L,NA
156,ACRU,35.7,L,NA
156,ACRU,36.5,L,S5
156,ACRU,24.9,L,S2
156,ACRU,21.7,L,NA
156,ACRU,25.2,L,NA
156,ACRU,23.1,L,S3
156,ACRU,37.3,D,S3
156,ACRU,22.2,L,S2
156,ACRU,20.8,L,NA
156,ACRU,30.4,L,NA
156,ACRU,23.8,L,NA
156,ACRU,27.5,L,NA
156,ACRU,28.1,L,NA
157,BEAL,8.2,D,S10
157,BEAL,5.5,L,S14
157,PRSE,16.4,L,NA
157,BEAL,17.2,L,S14
157,BEAL,4.5,D,S14
157,BEAL,3.9,L,NA
157,BEAL,13.8,L,NA
157,BEAL,5.1,L,NA
157,BEAL,10.2,L,S13
157,BEAL,5.2,L,S13
157,BEAL,13.3,L,NA
157,BEAL,16.6,L,NA
157,BEAL,18.6,L,NA
157,BEAL,3,L,S12
157,BEAL,5.2,L,S12
157,BEAL,3.8,L,S11
157,BEAL,8.6,L,S11
157,BEAL,4,L,NA
157,BEAL,15.4,L,NA
157,BEAL,21.5,L,NA
157,BEAL,11.2,D,S10
157,BEAL,7.1,D,S10
157,BEAL,16.6,L,S14
157,BEAL,4.2,L,NA
157,BEAL,9.2,L,NA
157,BEAL,8,L,S9
157,BEAL,20.4,L,S9
157,BEAL,11,L,NA
157,BEAL,9.6,L,S8
157,BEAL,5.8,L,S8
157,BEAL,10.8,L,S7
157,BEAL,11.5,L,S7
157,BEAL,2.8,L,S6
157,BEAL,7.2,L,S6
157,BEAL,5.6,L,S15
157,BEAL,9.1,L,S15
157,BEAL,4,L,NA
157,BEAL,7,L,NA
157,BEAL,3,L,NA
157,BEPA,13.7,L,NA
157,BEPA,16.7,L,NA
157,BEPA,7.6,L,NA
157,BEPO,12.5,D,NA
157,PIST,2.9,L,NA
157,QURU,14.8,L,NA
157,QURU,18.3,L,NA
157,QURU,24.5,L,NA
157,TSCA,22,L,S16
157,TSCA,24.4,L,S16
157,TSCA,5.9,L,NA
157,FRAM,5.1,L,NA
157,FRAM,4.5,L,NA
157,FRAM,8.5,L,NA
157,FRAM,26,L,NA
157,FRAM,17.5,L,NA
157,FRAM,9.1,L,NA
157,BEAL,4.8,D,S6
157,BEAL,4.4,D,S6
157,BEAL,12.1,L,S6
157,BEAL,6.4,L,NA
157,BEAL,12.1,L,NA
157,ACRU,4.1,L,NA
157,ACRU,19.6,L,NA
157,ACRU,4.9,L,NA
157,ACRU,5.2,L,NA
157,ACRU,9.8,L,NA
157,ACRU,24.4,L,NA
157,ACRU,8.3,D,NA
157,ACRU,14.4,L,NA
157,ACRU,4.8,L,NA
157,ACRU,15.4,L,NA
157,ACRU,9.9,D,NA
157,ACRU,3,L,NA
157,ACRU,3.1,L,NA
157,ACRU,7.8,D,NA
157,ACRU,19.3,L,NA
157,ACRU,6,L,NA
157,ACRU,6.5,L,S5
157,ACRU,7.9,D,S5
157,ACRU,8.7,D,S4
157,ACRU,19.7,L,S4
157,ACRU,16.5,L,NA
157,ACRU,21.3,L,NA
157,ACRU,5.6,L,NA
157,ACRU,10.8,L,NA
157,ACRU,7.5,D,S3
157,ACRU,23.4,L,S3
157,ACRU,5.3,L,NA
157,ACRU,4.5,D,NA
157,ACRU,20.4,L,NA
157,ACRU,20.2,L,S2
157,ACRU,24.7,L,S2
157,ACRU,12.2,L,S1
157,ACRU,12.5,L,S1
157,PRSE,13.4,L,NA
158,PRSE,6.8,D,NA
158,PRSE,19.7,D,NA
158,CADE,3.5,L,NA
158,CADE,4.1,D,NA
158,TSCA,10.5,D,NA
158,QURU,21,L,NA
158,QURU,20.7,L,NA
158,QURU,34.7,L,NA
158,QURU,34.1,L,NA
158,QURU,12.4,L,NA
158,QURU,12.6,D,NA
158,QURU,9.7,D,S2
158,QURU,24.5,L,S2
158,QURU,39.8,L,NA
158,QURU,49.8,L,NA
158,PIST,57.5,L,NA
158,PIST,85.4,L,NA
158,PIST,63.7,L,NA
158,PIST,25.4,L,NA
158,PIST,15.1,L,NA
158,PIST,13.1,L,NA
158,PIST,17.1,D,NA
158,PIST,3.4,L,NA
158,PIST,4.4,L,NA
158,PIST,4.4,L,NA
158,PIST,45.4,L,NA
158,PIST,3.1,D,NA
158,PIST,3.3,L,NA
158,PIST,2.5,L,NA
158,PIST,3.9,L,NA
158,PIST,3,L,NA
158,PIST,5.5,D,NA
158,PIST,5.1,L,NA
158,PIST,3.9,L,NA
158,FAGR,11.3,L,NA
158,FAGR,15.2,L,NA
158,FAGR,2.9,L,S1
158,FAGR,4.5,L,S1
158,FAGR,10.1,L,NA
158,FAGR,11.8,L,NA
158,BEPA,8.8,L,NA
158,BELE,14,L,NA
158,BELE,21.7,L,NA
158,BELE,3.2,L,NA
158,BELE,7.2,L,NA
158,BEAL,6.5,L,NA
158,BEAL,9.4,L,NA
158,ACRU,5.3,L,NA
158,ACRU,4.9,L,NA
158,ACRU,3.4,L,NA
158,ACRU,4.2,L,NA
158,ACRU,3.1,L,NA
158,FAGR,4.1,L,NA
159,TSCA,4.6,L,NA
159,PIST,26.7,D,NA
159,QURU,35.4,L,NA
159,BEAL,6.3,L,NA
159,BEAL,5,L,NA
159,BEAL,5.9,D,S12
159,BEAL,7.7,L,S12
159,BEAL,5.6,L,NA
159,BEAL,10.5,L,NA
159,BEAL,13.2,L,NA
159,BEAL,9.6,L,NA
159,BEAL,10.2,L,NA
