comp,plot37,species,dbh,ht,no.stem,gis92
7,84,POSP,6,30,1,140
7,84,PRSE,4,35,1,140
7,84,BEPA,3,40,1,140
7,84,FRAM,3,30,1,140
7,84,QURU,6,45,1,140
7,84,PIST,8,30,1,140
7,84,PIST,8,45,1,140
7,84,PIST,11,50,1,140
7,85,TSCA,3,20,1,141
7,85,TSCA,4,15,2,141
7,85,TSCA,2,15,5,141
7,85,TSCA,3,20,7,141
7,85,TSCA,3,15,3,141
7,85,TSCA,3,25,3,141
7,85,TSCA,4,20,5,141
7,85,TSCA,4,15,1,141
7,85,TSCA,4,25,3,141
7,85,TSCA,5,20,1,141
7,85,TSCA,5,25,1,141
7,85,TSCA,6,35,1,141
7,85,TSCA,6,20,2,141
7,85,TSCA,6,25,2,141
7,85,TSCA,7,15,1,141
7,85,TSCA,10,30,1,141
7,85,TSCA,15,35,1,141
7,85,PIST,5,35,1,141
7,85,PIST,20,50,1,141
7,85,ACRU,3,35,1,141
7,85,ACRU,4,35,1,141
7,85,ACRU,4,30,1,141
7,85,ACRU,5,40,1,141
7,85,ACRU,5,45,1,141
7,85,ACRU,6,45,4,141
7,85,ACRU,6,30,1,141
7,85,ACRU,6,40,4,141
7,85,ACRU,8,25,1,141
7,85,ACRU,14,50,1,141
7,85,BEAL,5,45,1,141
7,85,BEAL,6,35,2,141
7,85,BELE,3,25,1,141
7,85,QURU,4,40,1,141
7,85,QURU,6,45,2,141
7,85,QURU,9,50,1,141
7,85,TSCA,2,15,4,141
7,85,TSCA,2,20,1,141
7,85,TSCA,2,10,1,141
7,85,ACRU,2,15,1,141
7,85,TSCA,4,20,2,141
7,85,TSCA,4,25,1,141
7,85,TSCA,5,30,2,141
7,85,TSCA,5,25,2,141
7,85,TSCA,6,30,1,141
7,85,TSCA,6,20,1,141
7,85,TSCA,7,25,1,141
7,85,TSCA,8,35,1,141
7,85,PIST,2,20,1,141
7,85,PIST,5,40,1,141
7,85,PIST,7,45,1,141
7,85,PIST,9,40,1,141
7,85,PIST,10,50,1,141
7,85,PIST,11,50,1,141
7,85,PIST,12,60,1,141
7,85,PIST,16,55,1,141
7,85,ACRU,2,30,1,141
7,85,BEPO,7,50,1,141
7,85,ACRU,3,30,3,141
7,85,ACRU,3,25,1,141
7,85,ACRU,5,30,1,141
7,85,ACRU,5,45,1,141
7,85,ACRU,5,50,1,141
7,85,ACRU,6,50,2,141
7,85,ACRU,6,45,1,141
7,85,ACRU,7,35,1,141
7,85,ACRU,8,50,2,141
7,85,ACRU,14,55,1,141
7,85,ACRU,20,55,1,141
7,85,QURU,9,50,1,141
7,85,QURU,14,55,1,141
7,85,BEPO,3,30,1,141
7,85,BEPO,5,40,1,141
7,85,BEPO,5,35,1,141
7,86,TSCA,3,15,1,142
7,86,ACSA,7,45,1,142
7,86,ULSP,4,35,1,142
7,86,QURU,5,40,1,142
7,86,QURU,7,50,1,142
7,86,QURU,7,40,1,142
7,86,QURU,7,55,1,142
7,86,ACRU,2,25,1,142
7,86,ACRU,3,25,1,142
7,86,ACRU,3,20,1,142
7,86,ACRU,4,30,2,142
7,86,ACRU,4,35,1,142
7,86,ACRU,6,35,1,142
7,86,ACRU,6,45,1,142
7,86,ACRU,8,50,1,142
7,86,QURU,3,30,1,142
7,86,QURU,4,35,2,142
7,86,QURU,5,30,1,142
7,86,QURU,5,50,1,142
7,86,QURU,5,40,1,142
7,86,QURU,6,45,5,142
7,86,ACRU,2,20,2,142
7,86,QURU,8,50,2,142
7,86,QURU,8,45,1,142
7,86,QURU,9,50,1,142
7,86,QURU,9,55,1,142
7,86,QURU,13,50,1,142
7,86,BEPO,5,35,2,142
7,86,BEPO,6,35,1,142
7,86,BEPO,6,45,2,142
7,86,BEPO,7,50,1,142
7,86,BEPO,7,40,2,142
7,86,BEPO,8,45,1,142
7,86,PRSE,5,40,1,142
7,86,PRSE,5,45,1,142
7,86,PRSE,5,35,1,142
7,86,PRSE,7,45,2,142
7,86,BEAL,3,25,1,142
7,86,OSVI,3,30,2,142
7,86,OSVI,3,25,1,142
7,86,OSVI,3,20,1,142
7,86,QUVE,3,30,1,142
7,86,BEAL,8,45,1,142
7,86,BEAL,5,50,1,142
7,86,BEAL,4,30,2,142
7,86,BEAL,4,35,1,142
7,86,BEPO,7,45,1,142
7,86,BEPO,6,50,1,142
7,86,BEPO,5,30,2,142
7,86,BEPO,4,30,2,142
7,86,FRAM,7,50,2,142
7,86,QURU,11,55,1,142
7,86,QURU,9,55,1,142
7,86,QURU,8,55,1,142
7,86,QURU,6,35,1,142
7,86,QURU,6,45,2,142
7,86,ACRU,2,30,1,142
7,86,QURU,4,30,1,142
7,86,QURU,4,35,1,142
7,86,ACRU,8,45,2,142
7,86,ACRU,7,45,2,142
7,86,ACRU,7,50,1,142
7,86,ACRU,6,40,1,142
7,86,ACRU,6,50,2,142
7,86,ACRU,6,45,2,142
7,86,ACRU,5,35,2,142
7,86,ACRU,5,25,1,142
7,86,ACRU,5,50,2,142
7,86,ACRU,4,35,1,142
7,86,ACRU,4,20,2,142
7,86,ACRU,4,30,1,142
7,86,ACRU,3,30,1,142
7,87,TSCA,4,10,1,143
7,87,TSCA,4,20,2,143
7,87,TSCA,6,25,1,143
7,87,TSCA,6,30,2,143
7,87,TSCA,6,20,1,143
7,87,TSCA,7,30,1,143
7,87,TSCA,8,30,1,143
7,87,TSCA,9,40,1,143
7,87,TSCA,12,50,1,143
7,87,TSCA,13,50,1,143
7,87,BEPA,11,50,1,143
7,87,BEPA,12,60,1,143
7,87,BEPA,12,55,1,143
7,87,ACRU,8,50,1,143
7,87,PIST,8,35,1,143
7,87,PIST,8,40,1,143
7,87,PIST,12,55,1,143
7,87,PIST,15,60,1,143
7,87,PIST,17,60,1,143
7,87,TSCA,2,15,4,143
7,87,TSCA,2,20,1,143
7,87,TSCA,3,20,2,143
7,87,TSCA,3,25,1,143
7,87,TSCA,3,20,5,143
7,87,TSCA,4,25,4,143
7,87,TSCA,4,20,3,143
7,87,TSCA,5,30,1,143
7,87,TSCA,14,50,1,143
7,87,FAGR,3,40,1,143
7,87,FAGR,7,50,2,143
7,87,FAGR,13,55,1,143
7,87,ACRU,4,30,1,143
7,87,ACRU,4,40,1,143
7,87,ACRU,5,40,1,143
7,87,ACRU,6,50,1,143
7,87,PIST,7,40,1,143
7,87,PIST,8,45,1,143
7,87,ACSA,3,40,1,143
7,87,ACSA,6,45,1,143
7,87,ACSA,9,50,1,143
7,87,QUAL,8,40,1,143
7,87,QUAL,11,50,1,143
7,87,PRSE,6,45,2,143
7,87,TSCA,4,25,1,143
7,88,PIST,15,70,1,144
7,88,PIST,15,65,1,144
7,88,PIST,17,65,1,144
7,88,PIST,12,65,1,144
7,88,PIST,12,60,1,144
7,88,PIST,11,60,2,144
7,88,PIST,11,50,1,144
7,88,PIST,10,50,1,144
7,88,PIST,13,65,3,144
7,88,PIST,10,45,2,144
7,88,PIST,7,50,1,144
7,88,PIST,10,55,1,144
7,88,PIST,18,65,1,144
7,88,PIST,17,65,1,144
7,88,PIST,16,60,1,144
7,88,PIST,15,65,2,144
7,88,PIST,14,65,2,144
7,88,PIST,13,70,1,144
7,88,PIST,12,65,1,144
7,88,PIST,12,60,1,144
7,88,PIST,11,55,1,144
7,88,PIST,10,60,1,144
7,88,PIST,9,55,2,144
7,88,PIST,8,55,1,144
7,88,ACRU,6,40,1,144
7,89,PIST,5,30,1,145
7,89,PIST,6,45,1,145
7,89,PIST,7,30,1,145
7,89,PIST,8,40,1,145
7,89,PIST,13,50,1,145
7,89,ACRU,2,15,1,145
7,89,ACRU,3,30,4,145
7,89,ACRU,4,40,1,145
7,89,ACRU,5,45,1,145
7,89,ACRU,5,40,1,145
7,89,ACRU,6,45,1,145
7,89,ACRU,7,45,2,145
7,89,ACRU,8,45,1,145
7,89,ACRU,9,45,1,145
7,89,BEPO,8,50,1,145
7,89,BEPA,7,50,1,145
7,89,BEAL,4,25,1,145
7,89,BEAL,4,15,1,145
7,89,PIST,4,40,1,145
7,89,PIST,5,30,1,145
7,89,PIST,12,55,1,145
7,89,PIST,5,35,1,145
7,89,PIST,5,45,1,145
7,89,PIST,6,40,1,145
7,89,PIST,7,50,1,145
7,89,PIST,7,40,1,145
7,89,PIST,9,40,1,145
7,89,PIST,9,55,1,145
7,89,PIST,9,50,1,145
7,89,PIST,11,45,3,145
7,89,PIST,11,30,1,145
7,89,PIST,11,55,1,145
7,89,PIST,13,50,1,145
7,89,ACRU,2,20,1,145
7,89,ACRU,3,20,1,145
7,89,ACRU,4,25,1,145
7,89,ACRU,5,45,1,145
7,89,ACRU,6,35,1,145
7,89,ACRU,7,50,1,145
7,89,ACRU,8,50,1,145
7,89,PIST,9,50,2,145
7,89,PIST,10,50,1,145
7,89,PIST,11,55,3,145
7,89,PIST,7,45,1,145
7,90,ACRU,20,55,1,148
7,90,BEAL,2,20,2,148
7,90,BEAL,5,35,1,148
7,90,BEAL,5,45,2,148
7,90,BEAL,5,40,2,148
7,90,BEAL,5,30,1,148
7,90,BEAL,6,45,2,148
7,90,BEAL,6,30,1,148
7,90,BEAL,9,40,1,148
7,90,ACRU,3,25,1,148
7,90,ACRU,4,20,1,148
7,90,ACRU,8,45,1,148
7,90,ACRU,9,50,1,148
7,90,FRNI,2,20,1,148
7,90,FRNI,5,35,1,148
7,90,FRNI,5,30,3,148
7,90,FRNI,5,40,1,148
7,90,BEAL,3,25,2,148
7,90,FRNI,6,40,2,148
7,90,BEAL,4,20,1,148
7,90,BEAL,4,35,1,148
7,90,BEAL,4,25,1,148
7,90,BEAL,4,30,1,148
7,90,BEAL,4,40,1,148
7,90,BEAL,3,30,2,148
7,90,BEAL,3,25,1,148
7,90,BEAL,2,15,2,148
7,90,BELE,2,20,1,148
7,90,BELE,2,15,1,148
7,90,BEPA,10,50,1,148
7,90,TSCA,5,25,1,148
7,90,TSCA,2,15,1,148
7,90,PIST,10,40,1,148
7,90,PIST,8,40,1,148
7,90,FRNI,7,45,1,148
7,90,FRNI,6,45,1,148
7,90,ACRU,10,30,1,148
7,90,ACRU,9,55,1,148
7,90,ACRU,8,50,1,148
7,90,ACRU,5,45,1,148
7,90,ACRU,4,20,1,148
7,90,ACRU,2,20,1,148
7,90,BEAL,10,45,1,148
7,90,BEAL,7,30,1,148
7,90,BEAL,7,35,1,148
7,90,BEAL,7,45,2,148
7,90,BEAL,5,35,1,148
7,90,BEAL,4,25,1,148
7,90,BEAL,4,30,1,148
7,90,BEAL,3,20,1,148
7,90,BEPA,7,50,1,148
7,90,PIST,5,30,1,148
7,91,FRAM,6,50,1,149
7,91,BEPO,3,30,2,149
7,91,BEPO,5,40,1,149
7,91,BEPA,5,35,1,149
7,91,PRSE,5,35,1,149
7,91,FAGR,3,25,1,149
7,91,FAGR,3,20,1,149
7,91,FAGR,2,15,1,149
7,91,QURU,7,40,1,149
7,91,QURU,2,25,1,149
7,91,PIRU,7,35,1,149
7,91,PIRU,4,20,1,149
7,91,BEAL,12,45,1,149
7,91,BEAL,11,55,1,149
7,91,BEAL,8,55,1,149
7,91,BEAL,7,50,1,149
7,91,BEAL,6,45,1,149
7,91,BEAL,6,50,1,149
7,91,BEAL,3,30,1,149
7,91,ACRU,5,25,1,149
7,91,ACRU,3,25,3,149
7,91,TSCA,5,25,1,149
7,91,TSCA,4,25,2,149
7,91,TSCA,4,30,1,149
7,91,TSCA,4,20,2,149
7,91,TSCA,3,15,1,149
7,91,TSCA,3,25,2,149
7,91,TSCA,3,20,3,149
7,91,TSCA,2,15,1,149
7,91,TSCA,2,20,1,149
7,91,ACRU,8,55,2,149
7,91,ACRU,7,45,1,149
7,91,ACRU,7,40,1,149
7,91,ACRU,7,55,2,149
7,91,ACRU,6,35,1,149
7,91,ACRU,6,55,2,149
7,91,ACRU,6,40,2,149
7,91,ACRU,6,45,2,149
7,91,ACRU,5,40,4,149
7,91,ACRU,5,35,1,149
7,91,ACRU,5,30,1,149
7,91,ACRU,5,50,1,149
7,91,ACRU,4,40,2,149
7,91,ACRU,4,30,3,149
7,91,ACRU,4,45,1,149
7,91,ACRU,3,20,2,149
