family,genus ,species,year,month,day,specimen,collector,folder,town,state,tract,compartment,location.notes,habitat.notes,other.notes,source 
Scrophulariaceae,Pedicularis,canadensis,1933,9,11,4817,H.M. Raup,NA,Phillipston/Petersham,MA,PH,NA,NA,along woods rd.,NA,HF herbarium
Scrophulariaceae,Pedicularis,canadensis,1934,5,15,5255,H.M. Raup,NA,NA,MA,NA,NA,NA,NA,NA,HF herbarium
Scrophulariaceae,Pedicularis,canadensis,1914,5,30,NA,J. Murdoch Jr.,NA,Petersham,MA,NA,NA,Harvard Forest,NA,Field day of the New England Botanical Club,image of specimen at HUH
Scrophulariaceae,Pedicularis,canadensis,1909,5,22,NA,W.A. Stalker,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,NA,HF herbarium
Scrophulariaceae,Scrophularia,lanceolata,1947,7,18,171,I.M. Johnston,NA,Petersham,MA,NA,NA,Munson Turnpike; s. of TS road,NA,NA,HF herbarium
Scrophulariaceae,Verbascum,thapsus,NA,NA,NA,109,Mrs. Gast,NA,NA,MA,NA,NA,NA,NA,NA,HF herbarium
Scrophulariaceae,Verbascum,thapsus,1933,8,28,5089,N.W. Hosley,NA,NA,MA,NA,NA,near Halsey's House,NA,NA,HF herbarium
Scrophulariaceae,Veronica,arvensis,2005,7,28,HF 2005-241,GM; KW; JJ,NA,Petersham,MA,PH,9,gravel pit,NA,NA,HF survey 2004-2007
Scrophulariaceae,Veronica,arvensis,2005,7,20,HF 2005-468,GM; KW; JJ,NA,Petersham,MA,PH,1,waste ground by greenhouse,NA,NA,HF survey 2004-2007
Scrophulariaceae,Veronica,officinalis,1947,6,23,45,W.D. Beal Jr.,NA,Petersham,MA,SC,8,NA,cliffs,NA,HF herbarium
Scrophulariaceae,Veronica,officinalis,1933,10,2,5136,H.M. Raup,NA,Petersham,MA,TS,NA,NA,woods rd.,NA,HF herbarium
Scrophulariaceae,Veronica,officinalis,1934,7,4,5266,H.M. Raup,NA,Petersham,MA,SC,NA,NA,woods rd.,NA,HF herbarium
Scrophulariaceae,Veronica,scutellata,1947,7,8,102,W.D. Beal Jr.,NA,Petersham,MA,TS,NA,Riceville Reservoir; Tom Swamp,wet; sandy shore,NA,HF herbarium
Scrophulariaceae,Veronica,scutellata,2005,9,11,HF 2005-743,GM,NA,Petersham,MA,Simes,NA,pool on Dugway Rd with Callitriche,NA,NA,HF survey 2004-2007
Scrophulariaceae,Veronica,serpyllifolia,1947,8,29,331,I.M. Johnston,red,S.Athol,MA,NA,NA,Flat Rock Rd. 1/2 mi. E of South Athol,NA,I.M. Johnston: 'slender creeping herb; very common along brook; in places carpeting soil in wet shady situations,HF herbarium
Scrophulariaceae,Veronica,serpyllifolia,1933,8,28,5065,H.M. Raup,NA,Petersham,MA,SC,NA,NA,NA,NA,HF herbarium
Scrophulariaceae,Veronica,serpyllifolia,2005,7,20,HF 2005-486,GM; KW; JJ,NA,Petersham,MA,PH,1,front of Fisher Museum,NA,NA,HF survey 2004-2007
Selaginellaceae,Selaginella,apoda,2005,6,7,HF 2005-21,GM; KW; JJ,NA,Petersham,MA,PH,1,lawn of Shaler just south of main door,NA,NA,HF survey 2004-2007
Selaginellaceae,Selaginella,apoda,1975,7,14,NA,A.F. Tryon,NA,Petersham,MA,PH,NA,lawn of HF Administration Building,NA,NA,HF herbarium
Selaginellaceae,Selaginella,rupestris,2005,8,23,HF 2005-617,GM; KW; JJ,NA,Petersham,MA,Simes,NA,MDC boundary line at summit of Camel's Hump; opposite stone wall boundary with HF; ~50-100 meters S of N edge of stonewall.  On rock at western edge of boundary cut; on MDC (DWSP) property,NA,NA,HF survey 2004-2007
Smilacaceae,Smilax,herbacea,1933,9,26,4921,H.M. Raup,NA,Phillipston/Petersham,MA,PH,NA,NA,along woods road,NA,HF herbarium
Smilacaceae,Smilax,herbacea,1952,6,19,NA,T. Grisez; W. Chi-wu,NA,NA,MA,NA,NA,Quabbin Reservoir; near Gate 36,NA,NA,HF herbarium
Solanaceae,Solanum,dulcamara,NA,7,15,53,Mrs. Gast,red,Athol/W.Royalston,MA,NA,NA,NA,NA,NA,HF herbarium
Solanaceae,Solanum,dulcamara,1947,7,21,163,W.D. Beal Jr.,NA,Petersham,MA,SC,10,road South of and paralell to Swift River,along entrance to woods,NA,HF herbarium
Solanaceae,Solanum,nigrum,2005,9,2,HF 2005-645,GM; JJ,NA,Petersham,MA,PH,9,gravel pit,NA,NA,HF survey 2004-2007
Sparganiaceae,Sparganium,americanum,1957,7,NA,62,M.H. Zimmermann,NA,Petersham,MA,TS,NA,Harvard Pond,NA,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1947,7,8,99,W.D. Beal Jr.,NA,Petersham,MA,TS,NA,Riceville Reservoir; Tom Swamp,wet; sandy shore,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1947,8,19,241,I.M. Johnston,NA,Athol/Petersham,MA,NA,NA,Riceville Pond,standing in shallow water,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1947,8,11,246,W.D. Beal Jr.,NA,Petersham,MA,TS,NA,Harvard Pond,NA,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1947,8,19,277,W.D. Beal Jr.,NA,Athol/Petersham,MA,NA,NA,Riceville Reservoir,in water; along shore,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1933,9,12,4864,H.M. Raup,NA,Petersham,MA,TS,NA,margin of pond in Tom Swamp,NA,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1933,9,12,4894,H.M. Raup,NA,Petersham,MA,TS,NA,margin of pond in Tom Swamp,NA,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1934,7,12,5436,H.M. Raup,NA,Petersham,MA,NA,NA,near Athol Rd. just N. of forest,along stream,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,1934,7,24,5529,H.M. Raup,NA,Petersham,MA,TS,NA,margin of pond in Tom Swamp,NA,NA,HF herbarium
Sparganiaceae,Sparganium,americanum,2005,7,13,HF 2005-319,GM; KW; JJ,NA,Petersham,MA,TS,6,pond bank,NA,NA,HF survey 2004-2007
Sparganiaceae,Sparganium,americanum,2005,8,30,HF 2005-621,GM; KW; JJ,NA,Petersham,MA,TS,11,shore of Harvard Pond,NA,NA,HF survey 2004-2007
Sparganiaceae,Sparganium,angustifolium ?,1933,9,12,4905,H. M. Raup,NA,Petersham,MA,TS,11,Tom Swamp Pond',NA,JCJ: likely but not confirmed; original label had '?',pre-1950 specimen found in 2007
Sparganiaceae,Sparganium,erectum,1947,8,19,240,I.M. Johnston,NA,Athol/Petersham,MA,NA,NA,Riceville Pond,bed of small; nearly dry stream,updated from S. chlorocarpum,HF herbarium
Sparganiaceae,Sparganium,erectum,1947,8,19,276,W.D. Beal Jr.,NA,Athol/Petersham,MA,NA,NA,Riceville Reservoir,in water; along shore,updated from S. diversifolium; JCJ '05,HF herbarium
Sparganiaceae,Sparganium,erectum,2004,9,17,HF 2004-59,GM; KW; JJ,NA,Petersham,MA,SC,6,Connor's Pond,NA,NA,HF survey 2004-2007
Sparganiaceae,Sparganium,erectum,2005,7,29,HF 2005-216,GM; KW; JJ,NA,Petersham,MA,TS,8,North Cross Rd,NA,NA,HF survey 2004-2007
Sparganiaceae,Sparganium,erectum ,2005,7,12,HF 2005-298,GM; KW; JJ,NA,Petersham,MA,TS,8,wetland,NA,NA,HF survey 2004-2007
Taxaceae,Taxus,canadensis,1913,8,20,36,S. M. Dohanian,NA,Petersham,MA,SC,NA,NA,NA,NA,pre-1950 specimen found in 2007
Taxaceae,Taxus,canadensis,1933,10,5,5188,H.M. Raup,NA,Petersham,MA,TS,NA,N. end of TS ,woods on heart of land,NA,HF herbarium
Taxaceae,Taxus,canadensis,NA,NA,NA,NA,P.R. Gast,NA,NA,MA,NA,NA,NA,NA,NA,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1947,6,26,56,I.M. Johnston,NA,Petersham,MA,NA,NA,TS Road; west of highway,NA,updated from Phegopteris connectilis/Dryopteris phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1947,6,26,56,I.M. Johnston,NA,Petersham,MA,NA,NA,TS Road; west of highway,swampy clearing,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1947,7,6,135,I.M. Johnston,NA,Petersham,MA,NA,NA,Glen Valley Rd.; west of Rt. 122,damp; shaded raodside bank,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1947,7,18,175,I.M. Johnston,NA,Petersham,MA,NA,NA,Turnpike Rd.; S. of Rt. 122,damp; shady woods,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1947,8,9,200,I.M. Johnston,NA,Petersham,MA,NA,NA,Camel's Hump,shaded cliffs on ledges,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1947,8,20,255,I.M. Johnston,NA,Petersham,MA,TS,4,TS Road; west of highway,damp; shady forest bank,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1947,8,21,298,W.D. Beal Jr.,NA,Petersham,MA,TS,4,eastern part,moist bank; just out of the swale,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1933,9,28,5059,H.M. Raup,NA,Petersham,MA,SC,NA,NA,woods along stream,JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,1934,7,4,5271,H.M. Raup,NA,Petersham,MA,SC,NA,NA,along brook in rich woods,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,NA,NA,NA,NA,NA,NA,NA,MA,NA,NA,NA,NA,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Phegopteris,connectilis,NA,NA,NA,NA,NA,NA,NA,MA,NA,NA,NA,NA,updated from Phegopteris connectilis/D. phegopteris; R. Tryon '73; JCJ,HF herbarium
Thelypteridaceae,Thelypteris,noveboracensis,1928,7,29,45,Mrs. Gast,NA,Petersham,MA,SC,NA,Barre Woods tract,NA,updated from Dryopteris noveboracensis; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,noveboracensis,1947,7,14,157,I.M. Johnston,NA,Petersham,MA,NA,NA,TS Road; west of highway,damp; shady woods,updated from Dryopteris noveboracensis; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,noveboracensis,1947,8,11,258,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,beyond corner of field; SE of HF buildings,shaded hardwoods grove,updated from Dryopteris noveboracensis; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,noveboracensis,1947,8,21,301,W.D. Beal Jr.,NA,Petersham,MA,TS,4,center of TS 4,shaded; semi-dry ridge,updated from Dryopteris noveboracensis; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,noveboracensis,1933,8,25,4737,H.M. Raup,NA,Petersham,MA,TS,NA,woods E. of pond; TS tract,NA,updated from Dryopteris noveboracensis; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,noveboracensis,1934,7,18,5457,H.M. Raup,red,NA,NH,Pisgah,NA,Pisgah tract,NA,updated to D. noveboracensis by WHH '52; but T. noveboracensis is correct per G&C; note on specimen reads; '! R. Tryon 1973',HF herbarium
Thelypteridaceae,Thelypteris,palustris,1947,8,11,260,W.D. Beal Jr.,NA,Petersham,MA,PH,NA,swale south of; and near HF buildings,Red maple swale,updated from Lastrea thelypteris; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,palustris,1947,8,31,345,I.M. Johnston,NA,Petersham,MA,NA,NA,Davenport Rd.; S. end,deep Sphagnum bog,NA,HF herbarium
Thelypteridaceae,Thelypteris,palustris,1933,9,27,5019,H.M. Raup,NA,Petersham,MA,TS,9,Adams Fay tract,NA,updated from Dryopteris thelypteris; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,simulata,1947,8,25,286,I.M. Johnston,NA,Petersham,MA,PH,2,eastern portion,about margin of shaded pool; in hemlock forest,updated from Dryopteris s.; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,simulata,1947,8,25,286,I.M. Johnston,NA,Petersham,MA,PH,2,eastern portion,about margin of shaded pool; in hemlock forest,updated from Dryopteris s.; R. Tryon '73,HF herbarium
Thelypteridaceae,Thelypteris,simulata,1947,8,25,286,I.M. Johnston,NA,Petersham,MA,PH,2,eastern portion,about margin of shaded pool; in hemlock forest,note on specimen reads: ' ! R. Tryon 1973',HF herbarium
Thelypteridaceae,Thelypteris,simulata,1933,10,5,5153,H. M. Raup,NA,Petersham,MA,TS,NA,NA,NA,NA,pre-1950 specimen found in 2007
Thelypteridaceae,Thelypteris,simulata,1940,9,17,NA,P. Smith,NA,Petersham,MA,TS,NA,W. end; TS bog,NA,updated from Dryopteris s.; R. Tryon '73,HF herbarium
Thymelaeaceae,Dirca,palustris,1913,8,20,32,S.M. Dohanian,NA,Petersham,MA,SC,NA,NA,NA,NA,HF herbarium
Thymelaeaceae,Dirca,palustris,2005,6,7,HF 2005-57,GM; KW; JJ,NA,Petersham,MA,Simes,NA,NA,NA,NA,HF survey 2004-2007
Thymelaeaceae,Dirca,palustris,1910,10,4,NA,P. Haynes,NA,Petersham,MA,NA,NA,NA,NA,note on specimen reads: 'H.M R !',HF herbarium
Tiliaceae,Tilia,americana,1947,6,23,37,W.D. Beal Jr.,NA,Petersham,MA,SC,8,NA,cliffs,NA,HF herbarium
Tiliaceae,Tilia,americana,1913,8,21,43,S.M. Dohanian,NA,NA,MA,NA,NA,Dogwood Hill,NA,updated from T. glabra; WHH '52,HF herbarium
Tiliaceae,Tilia,americana,1947,7,14,131,W.D. Beal Jr.,NA,Petersham,MA,SC,8,beyond old farm site,along woods road,NA,HF herbarium
Tiliaceae,Tilia,americana,1947,8,21,304,W.D. Beal Jr.,NA,Petersham,MA,TS,4,western part of TS 4,low swale; near path,NA,HF herbarium
Tiliaceae,Tilia,americana,1933,9,28,5073,H.M. Raup,NA,Petersham,MA,SC,NA,NA,lowland woods,updated from T. glabra; WHH '52,HF herbarium
Tiliaceae,Tilia,americana,1908,10,8,NA,R.R. Chaffee,NA,Petersham,MA,TS,NA,Meadow Water tract,NA,updated from T. glabra; WHH '52,HF herbarium
Typhaceae,Typha,angustifolia,2005,9,21,HF 2005-756,GM,NA,Petersham,MA,Simes,NA,beaver wetland,NA,NA,HF survey 2004-2007
Ulmaceae,Ulmus,americana,1933,9,28,5074,H.M. Raup,NA,Petersham,MA,SC,NA,Barre Woods tract,lowland woods,NA,HF herbarium
Ulmaceae,Ulmus,americana,2005,6,1,HF 2005-34,GM; KW; JJ,NA,Petersham,MA,SC,3,NA,NA,NA,HF survey 2004-2007
Ulmaceae,Ulmus,americana,2005,6,8,HF 2005-87,GM; KW; JJ,NA,Petersham,MA,SC,4,NA,NA,NA,HF survey 2004-2007
Ulmaceae,Ulmus,rubra,1912,9,26,NA,J.G. Jack,NA,NA,MA,NA,NA,N. Dana Rd.,NA,updated from U. fulva; KE '78,HF herbarium
Urticaceae,Boehmeria,cylindrica,1947,8,29,334,I.M. Johnston,red,Athol/Petersham,MA,NA,NA,Flat Rock Rd.; 1/2 mile E of South Athol,muddy bank along brook in shady forest; (illegible word = common?),NA,HF herbarium
Urticaceae,Boehmeria,cylindrica,1947,7,21,657,W.H. Drury Jr.,NA,Petersham,MA,SC,10,edge of Swift River,stony edge of river,NA,HF herbarium
Urticaceae,Boehmeria,cylindrica,1947,7,21,657,W.H. Drury Jr.,NA,Petersham,MA,SC,10,edge of Swift River,stony edge of river,NA,HF herbarium
Urticaceae,Boehmeria,cylindrica,1933,10,4,5147,H.M. Raup,NA,Petersham,MA,TS,NA,woods road; in TS tract,NA,NA,HF herbarium
Urticaceae,Laportea,canadensis,1934,7,4,5293,H.M. Raup,NA,Petersham,MA,SC,NA,NA,woods along stream,NA,HF herbarium
Urticaceae,Laportea,canadensis,2005,9,14,HF 2005-762,GM,NA,Petersham,MA,SC,2,along Swift River,NA,NA,HF survey 2004-2007
Urticaceae,Pilea,pumila,1947,8,29,335,I.M. Johnston,red,Athol/Petersham,MA,NA,NA,Flat Rock Rd.; 1/2 mile E of South Athol,wet ground along shaded brook,NA,HF herbarium
Urticaceae,Pilea,pumila,1933,9,28,5053,H.M. Raup,NA,Petersham,MA,SC,NA,Barre Woods tract,along stream,NA,HF herbarium
Urticaceae,Urtica,dioica,NA,7,15,58,Mrs. Gast,red,Athol/W.Royalston,MA,NA,NA,NA,NA,updated from Urtica procera; WL '93,HF herbarium
Urticaceae,Urtica,dioica,1947,8,28,314,I.M. Johnston,NA,Phillipston,MA,PH,NA,east base of Prospect Hill,edge of bog; by road,updated from U. procera; WL '93,HF herbarium
Urticaceae,Urtica,dioica,2005,6,21,HF 2005-132,GM; KW; JJ,NA,Petersham,MA,PH,10,in field between Fisher House & Prospect Hill Rd,NA,NA,HF survey 2004-2007
Urticaceae,Urtica,dioica,2005,8,2,HF 2005-553,GM; KW; JJ,NA,Phillipston,MA,PH,6,pathside,NA,NA,HF survey 2004-2007
Verbenaceae,Verbena,hastata,1947,8,20,247,I.M. Johnston,NA,Petersham,MA,TS,4,NA,low place in shady woods,NA,HF herbarium
Verbenaceae,Verbena,hastata,1947,8,29,320,I.M. Johnston,NA,Petersham,MA,NA,NA,Quabbin area; near Hardwich Rd.,NA,NA,HF herbarium
Verbenaceae,Verbena,hastata,1957,8,11,1210,M.H. Zimmermann,NA,Petersham,MA,SC,10,Swift River,NA,NA,HF herbarium
Verbenaceae,Verbena,hastata,2005,8,30,HF 2005-637,GM; KW; JJ,NA,Petersham,MA,TS,6,roads,NA,NA,HF survey 2004-2007
Verbenaceae,Verbena,urticifolia,NA,NA,NA,104,Mrs. Gast,NA,Petersham,MA,NA,NA,NA,NA,NA,HF herbarium
Violaceae,Viola,blanda,1934,5,14,5208,H.M. Raup,NA,NA,MA,NA,NA,NA,NA,updated from V. incognita; WL '93,HF herbarium
Violaceae,Viola,blanda,1934,7,18,5504,H.M. Raup,red,NA,NH,Pisgah,NA,Pisgah tract,NA,NA,HF herbarium
Violaceae,Viola,blanda,1933,8,25,4772/4774,H.M. Raup,NA,Petersham,MA,TS,NA,woods E. of pond,NA,updated from V. incognita; WL '93,HF herbarium
Violaceae,Viola,blanda sensu lat,2005,5,2,HF 2005-407,GM; KW; JJ,NA,Petersham,MA,SC,8,boulders on east slope below southern summit,NA,NA,HF survey 2004-2007
Violaceae,Viola,conspersa,1933,9,28,5072,H.M. Raup,NA,Petersham,MA,SC,NA,lowland woods,NA,NA,HF herbarium
Violaceae,Viola,conspersa,1934,5,14,5221,H.M. Raup,NA,Petersham,MA,SC,NA,NA,NA,NA,HF herbarium
Violaceae,Viola,conspersa,1934,5,15,5250,H.M. Raup,NA,NA,MA,NA,NA,NA,NA,NA,HF herbarium
Violaceae,Viola,conspersa,2004,8,6,HF 2004-60,GM; KW; JJ,NA,Petersham,MA,SC,1,NA,NA,NA,HF survey 2004-2007
Violaceae,Viola,conspersa,2005,7,30,HF 2005-383,GM; KW; JJ,NA,Petersham,MA,Simes,NA,NA,NA,NA,HF survey 2004-2007
Violaceae,Viola,conspersa,2005,5,1,HF 2005-406,GM; KW; JJ,NA,Petersham,MA,Simes,NA,talus below ledges,NA,NA,HF survey 2004-2007
Violaceae,Viola,conspersa,1909,5,14,NA,W.A. Stalker,NA,Petersham,MA,SC,NA,NA,NA,NA,HF herbarium
Violaceae,Viola,cucullata,1949,5,21,29,C.E & E.E. Smith,NA,Petersham,MA,TS,8,NA,in wet; wooded valley,NA,HF herbarium
Violaceae,Viola,cucullata,1947,6,26,36,I.M. Johnston,NA,Petersham,MA,TS,8,NA,damp; woodland bottom,NA,HF herbarium
Violaceae,Viola,cucullata,1949,5,20,43,C.E & E.E. Smith,NA,Phillipston/Petersham,MA,PH,NA,Harvard Forest; in bog,NA,NA,HF herbarium
Violaceae,Viola,cucullata,1949,5,21,55,C.E. Smith Jr.,NA,Petersham,MA,PH,NA,near HF headquarters,NA,NA,HF herbarium
Violaceae,Viola,cucullata,1947,6,26,58,W.D. Beal Jr.,NA,Petersham,MA,TS,NA,west of Tom Swamp bog,swamp below rocky ridge,NA,HF herbarium
Violaceae,Viola,cucullata,2005,7,8,HF 2005-308,GM; KW; JJ,NA,Petersham,MA,SC,4,NA,NA,NA,HF survey 2004-2007
Violaceae,Viola,fimbriatula,1949,5,20,44,C.E & E.E. Smith,NA,Phillipston/Petersham,MA,PH,NA,near brook,NA,updated from V. sagittata; JCJ '05,HF herbarium
Violaceae,Viola,fimbriatula,1949,5,22,61,C.E & E.E. Smith,NA,Petersham,MA,SC,NA,NA,dry bank,NA,HF herbarium
Violaceae,Viola,fimbriatula,1934,5,14,5212,H.M. Raup,NA,NA,MA,NA,NA,NA,NA,NA,HF herbarium
Violaceae,Viola,fimbriatula,1934,5,14,5223,H.M. Raup,NA,Petersham,MA,SC,NA,NA,NA,NA,HF herbarium
Violaceae,Viola,lanceolata,1947,6,27,71,I.M. Johnston,NA,Athol/Petersham,MA,NA,NA,Riceville Pond,shore; sheltered,NA,HF herbarium
Violaceae,Viola,lanceolata,1947,6,28,425,K. A. Raup,NA,Petersham,MA,NA,NA,Riceville Reservoir near Dam,NA,NA,pre-1950 specimen found in 2007
Violaceae,Viola,lanceolata,1933,9,29,5128,H.M. Raup,red,Prescott,MA,NA,NA,margin of sandy pond,NA,NA,HF herbarium
Violaceae,Viola,macloskeyi,1949,5,21,17,E.E. & C.E. Smith Jr. & H.M. Raup,NA,Petersham,MA,NA,NA,near base of Camel's Hump Hill,wooded bog,updated from V. pallens; WL '93,HF herbarium
Violaceae,Viola,macloskeyi,1952,4,23,762,W.H. Hatheway,NA,Petersham,MA,TS,6,along road; blowdown mound of '38 hurricane,freshly exposed sand on bank of blowdown mound,updated from V. pallens; WL '93,HF herbarium
Violaceae,Viola,macloskeyi,1934,5,14,5224,H.M. Raup,NA,Petersham,MA,SC,NA,NA,NA,updated from V. pallens; WL '93;  note on specimen also indicates one of the plants may be V. nephrophylla - JCJ: no.,HF herbarium
Violaceae,Viola,macloskeyi,1934,5,15,5258,H.M. Raup,NA,NA,MA,NA,NA,NA,NA,updated from V. pallens; WL '93,HF herbarium
Violaceae,Viola,macloskeyi,1949,5,21,56A,C.E. Smith Jr.,NA,Petersham,MA,PH,NA,behind HF buildings,along brook,updated from V. pallens; WL '93,HF herbarium
Violaceae,Viola,palmata,2005,8,23,HF 2005-614,GM; KW; JJ,NA,Petersham,MA,Simes,NA,rocky woods below summit of Camel's Hump near Desmodium glandulosum; Dinudiflorum; Hepatica americana,NA,NA,HF survey 2004-2007
Violaceae,Viola,pubescens,1909,5,24,NA,W.A. Stalker,NA,Petersham,MA,TS,NA,NA,NA,NA,HF herbarium
Violaceae,Viola,rotundifolia,1952,4,23,761,W.H. Hatheway,NA,Petersham,MA,TS,1,NA,growing under hemlocks in older hardwoods; and in open,NA,HF herbarium
Violaceae,Viola,rotundifolia,1947,7,21,NA,E.P. Stephens,NA,Petersham,MA,SC,10,along Rt. 122,NA,NA,HF herbarium
Violaceae,Viola,rotundifolia,1949,4,25,NA,NA,NA,Phillipston/Petersham,MA,PH,4,NA,NA,updated from V. scabriuscula; KE '78; JCJ,HF herbarium
Violaceae,Viola,sagittata sensu latu,2005,9,1,HF 2005-648,GM; JJ,NA,Petersham,MA,TS,8,utility right-of-way,NA,NA,HF survey 2004-2007
Violaceae,Viola,sororia,2005,5,7,HF 2005-408,GM; KW; JJ,NA,Petersham,MA,SC,7,boulders on east side of main summit,NA,NA,HF survey 2004-2007
Violaceae,Viola,sororia sensu latu,1949,5,21,26,E.E. & C.E. Smith Jr. & H.M. Raup,NA,Petersham,MA,NA,NA,Dugway Rd.,open roadside bank,updated from V. latiuscula; JCJ,HF herbarium
Violaceae,Viola,sororia sensu latu,1934,5,14,5201,H.M. Raup,NA,NA,MA,NA,NA,NA,NA,updated from V. nephrophylla; JCJ,HF herbarium
Violaceae,Viola,sororia sensu latu,1934,5,14,5222,H.M. Raup,NA,Petersham,MA,SC,NA,NA,NA,updated from V. nephrophylla; JCJ,HF herbarium
Violaceae,Viola,sp.,1933,9,26,4963,H.M. Raup,NA,Phillipston/Petersham,MA,PH,NA,NA,NA,note on specimen reads: 'X V. porteriana; KE '78.'; JCJ: V. cucullata x?,HF herbarium
Viscaceae,Arceuthobium,pusillum,2004,9,30,HF 2004-412B,GM,NA,Petersham,MA,TS,8,telephone right-of-way north of causeway,NA,image of specimen 412,HF survey 2004-2007
Viscaceae,Arceuthobium,pusillum,2004,9,30,HF 2004-412C,GM,NA,Petersham,MA,TS,8,telephone right-of-way north of causeway,NA,image of specimen 412,HF survey 2004-2007
Viscaceae,Arceuthobium,pusillum,2004,9,30,HF 2005-412A,GM; KW; JJ,NA,Petersham,MA,TS,8,telephone right-of-way north of causeway,NA,NA,HF survey 2004-2007
Vitaceae,Ampelopsis,brevipedunculata,2005,8,24,HF 2005-610,GM; KW; JJ,NA,Petersham,MA,PH,10,by School House,NA,sample 1,HF survey 2004-2007
Vitaceae,Ampelopsis,brevipedunculata,2005,8,24,HF 2005-611,GM; KW; JJ,NA,Petersham,MA,PH,10,by School House,NA,sample 2,HF survey 2004-2007
Vitaceae,Ampelopsis,brevipedunculata,2005,8,28,HF 2005-639,GM; KW; JJ,NA,Petersham,MA,Higginson,NA,Higginson House,NA,NA,HF survey 2004-2007
Vitaceae,Parthenocissus,quinquefolia,1947,8,7,238,W.D. Beal Jr.,NA,Petersham,MA,TS,4,NA,pine-hardwood swale,NA,HF herbarium
Vitaceae,Parthenocissus,quinquefolia,1934,7,4,5294,H.M. Raup,NA,Petersham,MA,SC,NA,NA,low woods,NA,HF herbarium
Vitaceae,Parthenocissus,quinquefolia,1934,7,18,5456,H.M. Raup,red,NA,NH,Pisgah,NA,Pisgah tract; rock ledges on E. slope,NA,NA,HF herbarium
Vitaceae,Vitis,aestivalis,1912,9,26,NA,J.G. Jack,NA,Petersham,MA,NA,NA,North Dana Rd.,NA,updated from V. lecontiana; WHH '52,HF herbarium
Vitaceae,Vitis,aestivalis,1912,9,26,NA,J.G. Jack,NA,Petersham,MA,NA,NA,North Dana Rd.,NA,updated from V. lecontiana; WHH '52,HF herbarium
Vitaceae,Vitis,labrusca,1933,9,28,5075,H.M. Raup,NA,Petersham,MA,SC,NA,NA,low woods,NA,HF herbarium
Vitaceae,Vitis,labrusca,1910,10,1,NA,P. Haynes,NA,Petersham,MA,NA,NA,NA,NA,updated from V. aestivalis; WHH '52,HF herbarium
Vitaceae,Vitis,riparia,2006,8,24,HF 2006-6,GM,NA,Petersham,MA,Simes,NA,by small stream,NA,NA,HF survey 2004-2007
Vitaceae,Vitis,riparia,2006,8,24,HF 2006-7,GM,NA,Petersham,MA,Simes,NA,by small stream,NA,NA,HF survey 2004-2007
Xyridaceae,Xyris,difformis,2005,8,10,HF 2005-375,GM; KW; JJ,NA,Petersham,MA,TS,9,NA,NA,NA,HF survey 2004-2007
Xyridaceae,Xyris,montana,1957,8,8,389,M.H. Zimmermann,NA,Athol  ,MA,NA,NA,swamp south of Lake Ellis,NA,NA,HF herbarium
Xyridaceae,Xyris,montana,1933,9,27,4974,H.M. Raup,NA,Petersham,MA,NA,NA,swamp near Adams Fay tract,NA,NA,HF herbarium
