year,site,Plot,tag,log,log.snag,whole.tree.snag,stump,spp,length.m,baseD,midD,DBH,topD,decay,bark,ground,phys.char,biol.char
2009,ems,B1,929,1,0,0,0,hardwood,0.63,9.5,8.9,NA,5.7,4,0,80,678,23
2009,ems,B1,930,0,0,0,1,hardwood,0.14,24.2,21.3,NA,19.5,5,0,0,6789,2345
2009,ems,B2,11,1,0,0,0,yb,0.82,8.2,7.1,NA,6,3,0,100,678,23
2009,ems,B2,12,1,0,0,0,hardwood,2.93,7.9,5.9,NA,1.7,3,0,0,67,23
2009,ems,B2,13,1,0,0,0,yb,2.13,8.2,9.1,NA,6.2,4,90,100,5678,23
2009,ems,B2,14,1,0,0,0,yb,3.38,9.5,6.3,NA,10.7,3,100,100,567,23
2009,ems,B2,15,1,0,0,0,rm,5.5,8.6,5.1,NA,1.5,1,100,0,12345,2
2009,ems,B2,16,1,0,0,0,rm,0.87,7.8,7.7,NA,7.9,1,100,5,12345,2
2009,ems,B2,17,1,0,0,0,rm,4.83,11.3,6.5,NA,2,1,100,50,12345,23
2009,ems,B2,18,1,0,0,0,ro,1.19,11.6,11.4,NA,9.8,3,0,100,678,23
2009,ems,B2,178,0,1,0,0,yb,2.65,20.1,13.8,NA,13.5,4,100,0,56789,234
2009,ems,B2,180,0,0,1,0,ro,NA,NA,NA,26.7,NA,2,95,0,3456,1234
2009,ems,B2,183,1,0,0,0,hardwood,2.07,20.1,20.2,NA,16,3,0,5,6,4
2009,ems,B2,184,0,1,0,0,rm,9,12.1,NA,NA,2,3,99,0,3456,123
2009,ems,B2,186,0,1,0,0,rm,3.24,10.4,8.6,NA,6,3,99,0,3456,12
2009,ems,B2,191,0,1,0,0,wb,1.87,27.3,20.1,NA,18.8,4,70,0,56789,24
2009,ems,B2,298,1,0,0,0,yb,0.77,10,10.1,NA,7.1,4,90,100,56789,4
2009,ems,B2,299,1,0,0,0,wb,0.81,12.1,13.9,NA,11.8,4,10,100,56789,4
2009,ems,B2,300,0,0,0,1,wb,1.07,17.8,11,NA,9.1,4,80,0,5678,235
2009,ems,B2,592,1,0,0,0,bb,2.41,8.2,7.7,NA,5,3,10,20,567,23
2009,ems,B2,593,1,0,0,0,bb,1.06,7.7,7.1,NA,5.4,3,10,100,567,23
2009,ems,B2,594,1,0,0,0,hardwood,0.26,34.2,21.8,NA,9,4,0,0,678,3
2009,ems,B2,595,1,0,0,0,rm,6.35,8.2,4.1,NA,1.1,1,100,0,12345,2
2009,ems,B2,596,1,0,0,0,yb,2.58,8.6,11.5,NA,8.4,4,95,100,5678,23
2009,ems,B2,597,1,0,0,0,rm,6.85,12.4,4.6,NA,1.2,1,100,90,2345,2
2009,ems,B2,598,1,0,0,0,yb,0.87,13.3,11.7,NA,6.1,4,20,100,5678,235
2009,ems,B2,599,1,0,0,0,yb,0.75,16.2,15.9,NA,12.2,4,60,100,5678,235
2009,ems,B2,866,1,0,0,0,beech,1.13,17.1,11.8,NA,9.9,4,95,100,6789,25
2009,ems,B2,904,0,0,0,1,hardwood,2.33,8,7.3,NA,7.2,3,30,0,57,234
2009,ems,B2,908,0,0,0,1,beech,1.98,10.8,8.8,NA,8.9,4,95,0,3467,234
2009,ems,B2,927,0,1,0,0,ro,8,9.2,NA,NA,3,3,20,0,4567,235
2009,ems,B2,950,1,0,0,0,hardwood,4.1,7.5,6.1,NA,5.2,4,0,50,678,24
2009,ems,B2,951,1,0,0,0,hardwood,1.79,9.8,8.1,NA,9.4,4,0,100,6789,234
2009,ems,B2,952,0,0,0,1,hardwood,0.2,75.5,68.9,NA,61.7,5,0,100,6789,2345
2009,ems,B2,953,0,1,0,0,yb,2.32,30.9,16.3,NA,16.5,4,100,0,56789,1234
2009,ems,B2,954,1,0,0,0,ro,12.5,13,8.2,NA,2.8,3,0,50,67,24
2009,ems,B2,955,1,0,0,0,yb,0.28,8.2,8.2,NA,8.1,4,0,0,678,23
2009,ems,B2,987,1,0,0,0,hardwood,0.88,9.8,9.5,NA,8,3,0,100,678,234
2009,ems,B2,988,1,0,0,0,hardwood,0.92,8.6,7.3,NA,7.4,3,0,100,678,234
2009,ems,B2,989,1,0,0,0,hardwood,3.12,5.5,5.6,NA,8.3,3,0,50,367,24
2009,ems,B2,995,1,0,0,0,wb,6.43,9.5,8.9,NA,6.4,4,40,95,5678,234
2009,ems,B2,998,1,0,0,0,beech,1.36,14.7,12.2,NA,9.9,4,95,100,6789,24
2009,ems,B3,47,1,0,0,0,rm,11.3,12.3,9.2,NA,1.1,2,1,100,2345,23
2009,ems,B3,48,1,0,0,0,wb,8.13,15.4,12.3,NA,11.6,3,75,70,567,24
2009,ems,B3,49,1,0,0,0,rm,8.73,10.2,7.9,NA,1,2,100,2,2345,3
2009,ems,B3,50,1,0,0,0,rm,6.42,9.1,6.2,NA,0.4,2,100,2,2345,3
2009,ems,B3,51,0,0,0,1,rm,1.03,10.5,9.8,NA,7.5,2,100,0,5,3
2009,ems,B3,53,1,0,0,0,hardwood,3.04,14.9,13.7,NA,12.4,3,0,60,67,24
2009,ems,B3,54,0,0,0,1,rm,0.43,26.3,19.3,NA,9.7,4,10,0,567,23
2009,ems,B3,55,1,0,0,0,rm,5.14,13.2,8.5,NA,6.2,2,15,10,56,23
2009,ems,B3,56,1,0,0,0,hardwood,3.72,8.5,6.8,NA,5.5,3,0,100,67,24
2009,ems,B3,57,0,1,0,0,hardwood,1.2,3.2,7.9,NA,9.1,3,0,0,6,4
2009,ems,B3,205,1,0,0,0,rm,3.42,16.5,15.8,NA,14.3,3,0,30,678,234
2009,ems,B3,217,1,0,0,0,hardwood,6.43,13.2,8.8,NA,7.2,4,0,60,67,24
2009,ems,B3,229,0,1,0,0,rm,3.27,20.5,14.6,NA,13.2,3,25,0,678,2345
2009,ems,B3,230,1,0,0,0,wb,8,11.8,13.2,NA,18.1,4,90,100,5678,2345
2009,ems,B3,418,0,0,0,1,rm,1.41,12.1,11.3,NA,11.2,3,10,0,678,12345
2009,ems,B3,419,1,0,0,0,hardwood,1.38,12.7,14.1,NA,6.5,4,0,100,678,234
2009,ems,B3,420,0,0,0,1,wb,0.13,35.6,21.9,NA,18.1,4,0,0,6789,2345
2009,ems,B3,421,0,0,0,1,hardwood,0.34,30.1,22.3,NA,17.9,4,0,0,678,234
2009,ems,B3,422,0,0,0,1,NA,0.18,23.1,NA,NA,8.7,4,0,0,5678,23
2009,ems,B3,423,1,0,0,0,rm,3.63,7.9,10,NA,9.5,4,0,95,67,2345
2009,ems,B3,424,1,0,0,0,hardwood,1.12,10.8,8.4,NA,7.8,4,0,100,678,24
2009,ems,B3,426,1,0,0,0,rm,9.35,13.3,11,NA,3.5,4,0,100,678,234
2009,ems,B3,427,1,0,0,0,rm,6.37,8.2,6.5,NA,4.9,4,0,90,67,234
2009,ems,B3,428,1,0,0,0,rm,1.07,20.9,19.8,NA,18,4,97,100,567,234
2009,ems,B3,429,1,0,0,0,rm,3.01,32.5,22.8,NA,18.1,3,95,100,67,1234
2009,ems,B3,779,1,0,0,0,rm,6.21,7.9,6.4,NA,2.7,3,0,100,678,24
2009,ems,B3,780,1,0,0,0,hardwood,0.92,22.1,25,NA,11.3,5,0,100,678,24
2009,ems,B3,781,1,0,0,0,rm,1.6,11.1,8.3,NA,8.2,4,0,40,678,24
2009,ems,B3,784,1,0,0,0,wb,0.8,5.8,13.7,NA,9.9,4,80,100,5678,234
2009,ems,B3,786,0,0,0,1,NA,0.05,32.1,NA,NA,22.5,5,0,0,678,23
2009,ems,B3,787,1,0,0,0,hardwood,2.26,9.9,6.9,NA,5.9,3,0,75,67,234
2009,ems,B3,788,0,1,0,0,rm,7.4,8.8,NA,NA,2.5,2,99,0,5,234
2009,ems,B3,934,1,0,0,0,ro,7.07,8.5,7.1,NA,4.7,4,0,60,678,2345
2009,ems,B3,935,1,0,0,0,ro,10.55,13.8,9.2,NA,6.3,3,0,20,67,234
2009,ems,B3,940,1,0,0,0,ro,9.34,12.4,8.8,NA,3,3,0,50,67,234
2009,ems,B3,942,1,0,0,0,ro,10.26,13.5,10.3,NA,4.3,4,0,50,67,234
2009,ems,B3,948,1,0,0,0,rm,3.01,7.9,6.5,NA,3,4,0,90,678,234
2009,ems,B3,952,1,0,0,0,conifer,6.98,10,8.3,NA,7.5,4,0,100,678,234
2009,ems,B3,953,1,0,0,0,hardwood,3.88,9.8,7,NA,7.2,4,0,100,678,234
2009,ems,B3,956,1,0,0,0,hardwood,2.39,7.2,5.5,NA,5.9,4,0,80,678,234
2009,ems,B3,957,1,0,0,0,hardwood,5.75,7.5,6.2,NA,4.3,3,0,100,67,234
2009,ems,B3,960,1,0,0,0,hardwood,6.21,9.8,9,NA,5.5,3,0,80,67,234
2009,ems,B4,188,0,1,0,0,chest,2.23,9.4,7.7,NA,7.2,2,99,0,56,234
2009,ems,B4,254,0,0,1,0,rm,NA,NA,NA,12.95,NA,1,NA,NA,NA,NA
2009,ems,B4,259,0,0,1,0,rm,NA,NA,NA,12.78,NA,1,NA,NA,NA,NA
2009,ems,B4,266,0,0,1,0,wb,NA,NA,NA,21.7,NA,1,99,0,2345,5
2009,ems,B4,267,0,0,1,0,wb,NA,NA,NA,20.6,NA,1,99,0,2345,5
2009,ems,B4,270,0,0,1,0,rm,NA,NA,NA,12.87,NA,1,NA,NA,NA,NA
2009,ems,B4,274,0,1,0,0,wb,16.5,29.3,NA,NA,8,2,70,0,56,5
2009,ems,B4,275,0,0,1,0,rm,NA,NA,NA,10.8,NA,2,95,0,56,1
2009,ems,B4,515,1,0,0,0,rm,6.99,7.5,5.4,NA,3.4,3,0,1,678,234
2009,ems,B4,516,1,0,0,0,hardwood,2.68,8.1,6.2,NA,13.2,3,0,100,67,23
2009,ems,B4,519,1,0,0,0,chest,5.21,7.1,6.4,NA,2.5,3,30,5,56,234
2009,ems,B4,662,1,0,0,0,ro,5.69,12.5,9.8,NA,8.1,3,10,100,567,234
2009,ems,B4,663,1,0,0,0,wb,0.91,11.2,10.8,NA,12.4,4,0,100,678,234
2009,ems,B4,664,1,0,0,0,wb,0.69,17.4,12.6,NA,11.8,4,5,100,678,234
2009,ems,B4,665,1,0,0,0,wb,6.95,12.2,6.4,NA,6.2,3,5,100,5678,234
2009,ems,B4,666,1,0,0,0,wb,6.02,9.5,5.9,NA,3.2,3,0,5,67,23
2009,ems,B4,667,1,0,0,0,beech,4.33,12.6,8.2,NA,8.9,3,0,100,67,234
2009,ems,B4,669,0,0,0,1,hardwood,0.49,65.1,46.9,NA,37,5,0,0,678,2345
2009,ems,B4,670,1,0,0,0,hardwood,1.19,9.7,14.5,NA,10.4,4,0,60,678,234
2009,ems,B4,671,0,0,0,1,hardwood,0.36,63.7,51.6,NA,45.1,5,0,0,567,2345
2009,ems,B4,672,1,0,0,0,ro,1.8,9.3,6.7,NA,6.9,4,0,100,5678,234
2009,ems,B4,812,1,0,0,0,rm,4.43,9,7.1,NA,6.4,3,10,25,567,235
2009,ems,B4,813,1,0,0,0,beech,2.6,8.7,7.3,NA,6.2,3,0,100,67,25
2009,ems,B4,814,1,0,0,0,rm,0.77,13.2,9.9,NA,9.5,4,90,100,5678,3
2009,ems,B4,815,1,0,0,0,rm,0.46,9.3,7.7,NA,8.1,4,40,100,5678,3
2009,ems,B4,816,0,0,0,1,rm,0.55,13.7,9.9,NA,3.8,4,10,0,5678,23
2009,ems,B4,817,1,0,0,0,rm,0.87,8.5,8.4,NA,9,4,45,85,5678,23
2009,ems,B4,818,1,0,0,0,wb,1.49,8.6,7.9,NA,7,3,20,100,567,35
2009,ems,B4,819,1,0,0,0,wb,2.28,7.6,7.2,NA,3.7,3,55,100,567,35
2009,ems,B4,820,0,0,0,1,hardwood,0.15,63.5,54.9,NA,42.7,4,0,0,678,23
2009,ems,B4,821,1,0,0,0,rm,5.8,10.2,7.7,NA,5,3,90,0,56,1235
2009,ems,B4,822,1,0,0,0,rm,6.05,13.7,10.5,NA,9.6,2,99,5,2345,23
2009,ems,B4,823,1,0,0,0,rm,3.84,9.6,8.3,NA,5.7,1,100,20,2345,2
2009,ems,B4,824,0,1,0,0,rm,2.2,8.6,6.5,NA,2,3,20,0,56,123
2009,ems,B4,825,0,1,0,0,rm,4.18,7.9,6.7,NA,4,2,95,0,125,23
2009,ems,B4,826,0,1,0,0,rm,3.3,10.9,NA,NA,1,3,15,0,35,235
2009,ems,B4,827,1,0,0,0,hardwood,0.18,46.4,46.4,NA,46.4,5,0,0,678,235
2009,ems,B4,839,1,0,0,0,hardwood,3.45,7.9,13.3,NA,5.7,4,0,100,678,234
2009,ems,C1,45,0,0,0,1,hardwood,0.05,9.7,NA,NA,8.3,4,0,0,6789,234
2009,ems,C1,76,1,0,0,0,hardwood,1.77,8.8,5.7,NA,5.9,4,0,100,678,234
2009,ems,C1,97,1,0,0,0,rm,2.83,8.1,7,NA,6.1,3,0,70,67,23
2009,ems,C1,98,0,0,0,1,hem,0.23,11.8,9.2,NA,4.6,4,0,0,678,234
2009,ems,C1,99,0,0,0,1,NA,0.34,19.5,13.7,NA,6.8,4,0,0,678,234
2009,ems,C1,357,1,0,0,0,conifer,4.91,6.4,8.5,NA,4.3,4,0,100,3678,234
2009,ems,C1,364,0,1,0,0,hem,4.5,8.5,9.7,NA,7,3,1,0,35678,24
2009,ems,C1,365,1,0,0,0,beech,6.56,1.9,8,NA,5.3,3,0,80,67,2345
2009,ems,C1,705,0,0,0,1,hem,0.79,12.4,9.6,NA,7.7,4,0,0,3678,234
2009,ems,C1,707,1,0,0,0,conifer,1.99,8,6.8,NA,4.8,3,0,0,67,23
2009,ems,C1,708,1,0,0,0,hem,4.46,9.5,12.5,NA,11.2,3,0,100,367,2345
2009,ems,C1,709,1,0,0,0,hardwood,2.92,7.5,6.5,NA,4.9,4,0,100,678,234
2009,ems,C1,886,1,0,0,0,ro,2.79,16,12.6,NA,11.3,1,100,40,2345,25
2009,ems,C1,887,1,0,0,0,ro,1.29,10.6,11,NA,8.3,1,100,0,5,2
2009,ems,C1,888,1,0,0,0,ro,5.15,8.2,5.8,NA,1,1,100,1,2345,2
2009,ems,C1,889,1,0,0,0,hardwood,4.14,8.2,6.5,NA,4.6,3,0,1,67,235
2009,ems,C1,890,0,0,0,1,conifer,0.85,13,10.5,NA,6.8,4,0,0,678,2345
2009,ems,C1,891,1,0,0,0,hardwood,1.72,8.3,7.7,NA,6.3,4,0,100,678,24
2009,ems,C1,931,0,0,0,1,hem,0.28,10.4,8.3,NA,6.1,4,50,0,5678,234
2009,ems,C2,389,0,0,1,0,rm,NA,NA,NA,14.8,NA,1,NA,NA,NA,NA
2009,ems,C2,504,0,0,0,1,rm,0.44,9.2,8.8,NA,8.6,3,70,0,56,23
2009,ems,C2,505,1,0,0,0,hem,5.74,9.4,5.9,NA,1.3,3,5,10,3567,234
2009,ems,C2,576,1,0,0,0,ro,2.3,10,7.3,NA,4.9,3,40,50,567,2
2009,ems,C2,577,1,0,0,0,cherry,6.22,10.8,5.9,NA,0.6,1,100,10,12345,2
2009,ems,C2,578,1,0,0,0,hardwood,1.1,7.6,5.9,NA,6.8,3,0,100,67,25
2009,ems,C2,579,1,0,0,0,hardwood,1.95,8.2,5.7,NA,2,3,0,100,67,3
2009,ems,C2,582,1,0,0,0,wp,0.93,8.4,6.9,NA,6.7,1,100,0,5,23
2009,ems,C2,583,1,0,0,0,rm,3.59,9.7,6.6,NA,1.2,3,0,30,67,5
2009,ems,C2,584,1,0,0,0,hardwood,2.45,4.1,8.2,NA,4,4,0,100,678,23
2009,ems,C2,585,1,0,0,0,yb,2.2,9.9,8.6,NA,6.8,3,95,100,567,123
2009,ems,C2,586,1,0,0,0,yb,1.19,12.3,10.3,NA,8.7,3,95,100,567,123
2009,ems,C2,587,1,0,0,0,yb,0.75,7.5,7.1,NA,7.7,3,100,100,567,23
2009,ems,C2,588,1,0,0,0,hardwood,1.5,9.5,7,NA,5.7,3,0,100,67,23
2009,ems,C2,589,1,0,0,0,wp,0.75,6.5,7.7,NA,6.5,3,20,0,567,23
2009,ems,C2,590,0,0,0,1,wp,0.89,11.6,8.4,NA,7.2,3,10,0,567,23
2009,ems,C2,591,1,0,0,0,NA,1.15,12.4,9,NA,13.5,4,0,100,678,3
2009,ems,C2,901,1,0,0,0,hardwood,8.3,9.6,6.3,NA,5.3,4,0,100,678,23
2009,ems,C2,944,1,0,0,0,hardwood,3.71,10.8,6.9,NA,5.4,3,0,60,678,23
2009,ems,C2,946,1,0,0,0,hardwood,8.62,13.3,9.5,NA,3.9,3,0,95,67,23
2009,ems,C2,947,0,0,0,1,NA,0.2,21.5,16.9,NA,14.8,4,0,0,678,234
2009,ems,C2,948,1,0,0,0,hardwood,0.84,6.8,5.8,NA,4.2,4,0,100,678,23
2009,ems,C2,966,0,1,0,0,rm,1.95,8.4,7.1,NA,6.6,3,2,0,567,245
2009,ems,C2,996,0,0,0,1,rm,1.96,7.8,7,NA,5.5,3,0,1,678,4
2009,ems,C3,58,1,0,0,0,yb,7.98,10,8.5,NA,2.7,1,100,0,12345,23
2009,ems,C3,59,1,0,0,0,hardwood,4.78,7.8,6.5,NA,3.9,4,0,100,678,3
2009,ems,C3,60,1,0,0,0,rm,3.69,9.4,6.2,NA,3.4,1,100,10,2345,3
2009,ems,C3,61,1,0,0,0,rm,1.22,19.9,18.8,NA,14.1,4,5,100,5678,234
2009,ems,C3,62,1,0,0,0,rm,3.48,15.3,15.5,NA,16.3,4,5,100,5678,234
2009,ems,C3,63,1,0,0,0,rm,3.87,16.7,15.2,NA,20.1,4,10,30,5678,234
2009,ems,C3,65,1,0,0,0,rm,1.64,26.9,29.3,NA,29,3,40,100,567,12345
2009,ems,C3,66,1,0,0,0,rm,1.23,25.3,24.7,NA,12.5,4,50,100,5678,234
2009,ems,C3,67,0,0,0,1,rm,1.13,31.5,23.4,NA,8.5,4,50,0,5678,234
2009,ems,C3,68,1,0,0,0,rm,4.05,10.6,7.8,NA,5.6,4,0,80,678,234
2009,ems,C3,69,1,0,0,0,hardwood,2.89,14.7,10.9,NA,9.5,3,0,20,67,234
2009,ems,C3,401,0,1,0,0,rm,4.4,18.8,NA,NA,15,2,95,0,56,123
2009,ems,C3,422,0,1,0,0,wb,4.8,15.3,NA,NA,9,3,80,0,56,23
2009,ems,C3,746,1,0,0,0,hardwood,0.42,13.2,14.1,NA,12.5,4,0,100,678,345
2009,ems,C3,748,1,0,0,0,hardwood,1.28,8.5,9.6,NA,9.2,4,0,100,678,234
2009,ems,C3,749,1,0,0,0,wb,0.54,8.5,8.6,NA,10.9,4,70,100,5678,34
2009,ems,C3,750,1,0,0,0,wb,0.81,7.9,8.8,NA,8.5,4,70,100,56789,345
2009,ems,C3,751,1,0,0,0,wb,0.7,11.2,9.8,NA,10.1,4,90,100,5678,345
2009,ems,C3,753,1,0,0,0,wb,1.02,11,9.2,NA,11.2,4,80,100,5678,34
2009,ems,C3,754,1,0,0,0,rm,0.63,8.8,10.1,NA,10.5,4,0,100,678,1234
2009,ems,C3,756,0,0,1,0,chest,NA,NA,NA,9.6,NA,2,80,0,234567,234
2009,ems,C3,793,1,0,0,0,hardwood,1.05,10.3,8.5,NA,6.2,4,0,100,678,23
2009,ems,C3,922,1,0,0,0,rm,9.2,23.8,20.5,NA,17.3,3,0,10,67,23
2009,ems,C3,923,1,0,0,0,NA,1.24,9.3,11.4,NA,9.4,5,0,100,678,23
2009,ems,C3,924,1,0,0,0,rm,3.55,9.6,11.4,NA,12.3,3,5,50,567,234
2009,ems,C4,76,1,0,0,0,rm,4.1,6.5,7.8,NA,3.9,2,90,0,56,23
2009,ems,C4,77,1,0,0,0,rm,2.67,7.9,6,NA,3.9,1,100,5,2345,3
2009,ems,C4,78,1,0,0,0,ws,0.81,11.6,11.2,NA,10.6,3,90,20,3567,35
2009,ems,C4,80,1,0,0,0,hardwood,5.51,8.1,6.6,NA,11,4,0,100,678,2345
2009,ems,C4,81,1,0,0,0,beech,4.61,7.6,7.1,NA,1,1,100,0,2345,3
2009,ems,C4,82,1,0,0,0,ws,0.31,8.9,8.1,NA,7.5,4,0,0,678,23
2009,ems,C4,83,1,0,0,0,ws,5.2,8.6,7.3,NA,1.1,2,5,0,56,235
2009,ems,C4,84,1,0,0,0,NA,0.53,9.1,8.1,NA,7.2,4,0,100,678,23
2009,ems,C4,452,1,0,0,0,wa,10.97,14.5,12.2,NA,8.7,3,5,2,57,234
2009,ems,C4,454,0,0,1,0,rm,NA,NA,NA,16.3,NA,1,80,0,2345,2
2009,ems,C4,455,1,0,0,0,rm,3.47,10.3,9.5,NA,8.2,2,0,20,NA,4
2009,ems,C4,457,1,0,0,0,conifer,5.55,9.7,5.5,NA,2.5,3,0,20,367,234
2009,ems,C4,463,0,1,0,0,rm,3,13.3,11.8,NA,10,1,100,0,5,1235
2009,ems,C4,471,1,0,0,0,ws,0.98,12.2,12.3,NA,14.6,4,0,5,3678,234
2009,ems,C4,475,0,0,1,0,rm,NA,NA,NA,10.2,NA,1,100,0,2345,1234
2009,ems,C4,477,1,0,0,0,ws,12.7,12.5,8.1,NA,3.1,3,0,50,67,234
2009,ems,C4,479,0,1,0,0,rm,6.5,12.5,NA,NA,4,2,5,0,5,234
2009,ems,C4,490,1,0,0,0,ws,5.37,10.5,7.8,NA,1.7,3,10,2,235,234
2009,ems,C4,497,1,0,0,0,wa,5.7,11.1,12.1,NA,12.5,3,10,80,567,234
2009,ems,C4,744,1,0,0,0,ro,4.92,7.6,7.9,NA,3,3,0,80,67,24
2009,ems,C4,746,1,0,0,0,rm,2.14,7.5,6.2,NA,4.8,4,0,100,678,234
2009,ems,C4,773,1,0,0,0,conifer,3.3,7.9,8.5,NA,1.9,3,0,90,367,234
2009,ems,C4,775,1,0,0,0,ro,6.71,10.1,12.5,NA,8.6,3,0,10,67,234
2009,ems,C4,784,1,0,0,0,wa,8.03,12.7,11.1,NA,7.8,4,10,60,567,234
2009,ems,C4,785,1,0,0,0,wp,7.04,10,6.2,NA,2.3,2,15,15,235,234
2009,ems,C4,787,1,0,0,0,wa,7.4,13.8,12.2,NA,11.7,3,30,100,567,2345
2009,ems,C4,901,0,0,1,0,ro,NA,NA,NA,7.8,NA,2,10,0,235,24
2009,ems,C4,903,1,0,0,0,rm,3.84,13.2,12,NA,12,3,5,100,567,245
2009,ems,C4,908,1,0,0,0,hardwood,5.76,13.4,11.4,NA,8.1,4,0,90,67,2345
2009,ems,C4,911,1,0,0,0,ro,8.5,11.6,10.8,NA,12.6,4,0,95,678,24
2009,ems,C4,914,1,0,0,0,wa,5.31,11.9,10.9,NA,9.5,4,0,70,678,234
2009,ems,C4,971,1,0,0,0,ws,5.78,10,7.7,NA,4,2,5,2,235,2
2009,ems,C4,972,1,0,0,0,wa,6.89,15.6,12.5,NA,12.1,3,30,50,57,1234
2009,ems,C4,973,1,0,0,0,rm,1.31,9.9,9.8,NA,8.8,3,50,100,567,2
2009,ems,C4,974,1,0,0,0,rm,0.74,11.2,11.9,NA,10.8,3,0,100,67,24
2009,ems,C4,975,1,0,0,0,rm,1.11,10.1,11,NA,11.1,3,85,100,5678,234
2009,ems,C4,976,1,0,0,0,ro,1.04,12.2,12.1,NA,9.9,4,0,100,678,24
2009,ems,C4,977,1,0,0,0,NA,1.34,11.2,11.4,NA,4.7,5,0,100,678,4
2009,ems,C4,978,0,0,0,1,NA,0.16,11.9,7.2,NA,3.5,5,0,0,678,245
2009,ems,C4,980,1,0,0,0,ro,8.14,11.6,10.3,NA,9.1,3,0,50,67,234
2009,ems,C4,981,1,0,0,0,wa,2.42,8.5,8.4,NA,7.4,4,0,100,678,24
2009,ems,C4,982,1,0,0,0,rm,1.83,7.5,7.4,NA,6.9,4,0,75,678,24
2009,ems,C4,983,1,0,0,0,rm,3.54,11.9,7.5,NA,5.7,3,70,90,5678,23
2009,ems,C4,984,1,0,0,0,ro,0.58,8.9,8.7,NA,8.9,2,0,100,67,234
2009,ems,C4,985,1,0,0,0,hardwood,3.87,9.1,7.8,NA,5.4,3,0,100,7,234
2009,ems,C4,986,1,0,0,0,wa,7.96,12.2,10.1,NA,13.7,3,2,1,57,24
2009,ems,C4,987,1,0,0,0,wp,6.27,11.5,8.7,NA,2.8,3,0,50,237,234
2009,ems,C4,988,0,0,0,1,hardwood,0.3,19.5,13.1,NA,12,4,0,0,678,24
2009,ems,C4,990,1,0,0,0,NA,1.76,7.6,11.3,NA,11.5,5,0,100,678,234
2009,ems,C4,991,0,0,0,1,NA,0.14,24.5,23.1,NA,20.3,5,0,0,678,24
2009,ems,C5,506,0,0,1,0,rm,NA,NA,NA,12.23,NA,1,NA,NA,NA,NA
2009,ems,C5,507,0,0,1,0,rm,NA,NA,NA,12.22,NA,1,NA,NA,NA,NA
2009,ems,C5,510,0,1,0,0,wb,8.5,20.3,13.6,NA,10,3,95,0,567,234
2009,ems,C5,674,1,0,0,0,wb,3,12.7,10.8,NA,5.8,4,90,100,5678,234
2009,ems,C5,675,1,0,0,0,wb,0.67,8.8,10.6,NA,10.4,4,70,100,678,234
2009,ems,C5,676,0,0,0,1,wb,0.13,NA,13.2,NA,NA,5,20,0,5678,23
2009,ems,C5,677,1,0,0,0,rm,2.97,5.9,6.3,NA,9.4,3,5,100,5678,2345
2009,ems,C5,678,0,1,0,0,rm,2.81,7.6,5.9,NA,5.3,3,30,0,567,25
2009,ems,C5,679,0,0,0,1,rm,0.7,9.9,10,NA,9.7,4,20,0,5678,245
2009,ems,C5,680,1,0,0,0,rm,9.38,9.2,5.8,NA,2.2,5,NA,NA,5678,234
2009,ems,C5,681,1,0,0,0,wb,2.14,12.6,12.3,NA,15.4,4,NA,NA,56,234
2009,ems,C5,682,1,0,0,0,wb,0.95,9.6,10.4,NA,11.7,4,90,100,5678,4
2009,ems,C5,818,0,1,0,0,hardwood,11,13.4,10.4,NA,4,3,0,0,67,234
2009,ems,C5,834,1,0,0,0,wb,12.04,34.5,17,NA,4,3,70,100,567,2345
2009,ems,C5,835,0,1,0,0,yb,3.5,11.1,7.3,NA,5,4,80,0,5678,24
2009,ems,C5,843,0,1,0,0,wb,1.99,16.5,13.6,NA,15.6,4,30,0,5678,2345
2009,ems,C5,844,1,0,0,0,chest,0.97,5.5,5.4,NA,4.3,3,0,10,67,24
2009,ems,C5,845,1,0,0,0,hardwood,7.09,14.2,9.5,NA,4.1,3,0,100,67,234
2009,ems,C5,850,1,0,0,0,wb,3.82,13.1,12.5,NA,8.2,4,20,100,5678,234
2009,ems,C5,851,1,0,0,0,wb,8.01,16,12.6,NA,7.7,5,20,100,5678,234
2009,ems,C5,861,0,0,0,1,hardwood,0.29,52.3,43.4,NA,8,5,0,0,678,234
2009,ems,C5,991,1,0,0,0,wb,1.84,11.9,11.7,NA,7.5,4,95,100,5678,3
2009,ems,C5,992,1,0,0,0,rm,6.68,7.3,8.2,NA,2.1,2,85,0,345,23
2009,ems,C5,993,1,0,0,0,hardwood,4.8,8,6,NA,2.1,3,0,100,6,3
2009,ems,C5,994,0,0,0,1,NA,0.04,28.1,28.1,NA,28.1,5,0,0,678,23
2009,ems,D1,99,1,0,0,0,rm,8.25,20.5,17.5,NA,7.8,4,80,90,678,2345
2009,ems,D1,528,1,0,0,0,rm,5.76,10.2,8.6,NA,8.1,3,0,90,67,245
2009,ems,D1,533,0,1,0,0,ro,12.9,9.8,NA,NA,2,3,0,0,67,24
2009,ems,D1,535,1,0,0,0,rm,3.95,13.2,11.3,NA,10.3,3,0,80,67,234
2009,ems,D1,536,1,0,0,0,conifer,4.75,9.2,9.1,NA,4.5,4,0,10,3678,234
2009,ems,D1,547,1,0,0,0,hardwood,4.86,9,8.7,NA,4.2,4,0,100,678,234
2009,ems,D1,550,0,0,1,0,wp,NA,NA,NA,20.53,NA,1,NA,NA,NA,NA
