plot,year,species,clump,origin,browse,stem,height,stem.id,dbh,comments
51,1994,NEMU,2,SP,0,5,2,NA,NA,NA
51,1994,NEMU,2,SP,0,4,3,NA,NA,NA
51,1994,ACSA,3,SP,0,1,2,NA,NA,NA
51,1994,ACSA,3,SP,0,4,4,NA,NA,NA
51,1994,ACSA,3,SP,0,8,5,NA,NA,NA
51,1994,ACSA,3,SP,0,1,6,NA,NA,NA
51,1994,ACRU,4,SP,0,1,2,NA,NA,NA
51,1994,ACRU,4,SP,0,1,3,NA,NA,NA
51,1994,ACRU,4,SP,0,3,4,NA,NA,NA
51,1994,ACRU,4,SP,0,2,5,NA,NA,NA
51,1994,FRAM,5,SP,0,1,5,NA,NA,NA
51,1994,NEMU,6,SP,0,2,3,NA,NA,NA
51,1994,FRAM,7,SP,0,1,3,NA,NA,NA
51,1994,FRAM,7,SP,0,2,4,NA,NA,NA
51,1994,FRAM,7,SP,0,2,5,NA,NA,NA
51,1994,FRAM,8,SE,0,1,1,NA,NA,NA
52,1994,NEMU,1,SP,0,2,2,NA,NA,NA
52,1994,NEMU,1,SP,0,8,3,NA,NA,NA
52,1994,FRAM,2,SP,0,2,4,NA,NA,NA
52,1994,NEMU,3,SE,0,1,1,NA,NA,NA
52,1994,FRAM,4,SP,0,1,4,NA,NA,NA
52,1994,PRSE,5,SP,0,3,3,NA,NA,NA
52,1994,PRSE,5,SP,0,2,5,NA,NA,NA
52,1994,LO,6,SP,0,1,1,NA,NA,NA
52,1994,LO,6,SP,0,5,3,NA,NA,NA
52,1994,LO,6,SP,0,1,4,NA,NA,NA
52,1994,ILVE,7,SP,0,1,2,NA,NA,NA
52,1994,ILVE,7,SP,0,1,3,NA,NA,NA
52,1994,ACRU,8,SP,0,2,4,NA,NA,NA
52,1994,FRAM,9,SE,0,1,1,NA,NA,NA
52,1994,ACRU,10,SP,0,1,3,NA,NA,NA
52,1994,ACRU,11,SP,0,1,2,NA,NA,NA
52,1994,ACRU,11,SP,0,2,3,NA,NA,NA
52,1994,ACRU,11,SP,0,2,4,NA,NA,NA
52,1994,FRAM,12,SP,0,1,4,NA,NA,NA
52,1994,NEMU,13,SP,0,3,2,NA,NA,NA
52,1994,NEMU,14,SP,0,1,2,NA,NA,NA
52,1994,NEMU,15,SP,0,1,3,NA,NA,NA
52,1994,NEMU,16,SP,0,2,3,NA,NA,NA
53,1994,FRAM,1,SP,1,1,4,NA,NA,NA
53,1994,ACRU,2,SP,0,1,4,NA,NA,NA
53,1994,FRAM,3,SP,0,1,2,NA,NA,NA
53,1994,NEMU,4,SP,0,1,2,NA,NA,NA
53,1994,NEMU,4,SP,0,2,3,NA,NA,NA
53,1994,NEMU,5,SP,0,4,1,NA,NA,NA
54,1994,QURU,1,SE,0,1,1,NA,NA,NA
54,1994,QURU,2,SE,0,1,1,NA,NA,NA
54,1994,NEMU,3,SP,0,1,1,NA,NA,NA
54,1994,ILVE,4,SP,0,1,3,NA,NA,NA
54,1994,ILVE,5,SP,0,1,4,NA,NA,NA
54,1994,ILVE,6,SP,0,2,3,NA,NA,NA
54,1994,ILVE,6,SP,0,2,4,NA,NA,NA
54,1994,LO,7,SP,0,1,1,NA,NA,NA
54,1994,LO,7,SP,0,1,3,NA,NA,NA
54,1994,LO,8,SP,0,1,1,NA,NA,NA
54,1994,ILVE,9,SP,0,1,4,NA,NA,NA
54,1994,ILVE,10,SP,0,1,4,NA,NA,NA
54,1994,ILVE,11,SP,0,1,4,NA,NA,NA
54,1994,ILVE,12,SP,0,1,2,NA,NA,NA
54,1994,ILVE,12,SP,0,1,4,NA,NA,NA
54,1994,LO,13,SP,0,1,2,NA,NA,NA
54,1994,ILVE,14,SP,0,1,3,NA,NA,NA
54,1994,ILVE,14,SP,0,2,4,NA,NA,NA
54,1994,ILVE,15,SP,0,1,3,NA,NA,NA
54,1994,ILVE,15,SP,0,1,4,NA,NA,NA
54,1994,LO,16,SP,0,1,2,NA,NA,NA
54,1994,LO,17,SP,0,1,2,NA,NA,NA
54,1994,LO,18,SP,0,1,2,NA,NA,NA
54,1994,LO,19,SP,0,1,4,NA,NA,NA
54,1994,LO,20,SP,0,1,4,NA,NA,NA
54,1994,LO,21,SP,0,1,4,NA,NA,NA
54,1994,LO,22,SP,0,2,3,NA,NA,NA
54,1994,LO,22,SP,0,4,4,NA,NA,NA
54,1994,FRAM,23,SP,0,1,2,NA,NA,NA
54,1994,ACRU,24,SP,0,1,4,NA,NA,NA
54,1994,ACRU,25,SP,0,1,4,NA,NA,NA
54,1994,ILVE,26,SP,0,1,3,NA,NA,NA
54,1994,ILVE,26,SP,0,1,4,NA,NA,NA
54,1994,ILVE,27,SP,0,2,3,NA,NA,NA
54,1994,ILVE,27,SP,0,4,4,NA,NA,NA
54,1994,ACRU,28,SP,0,1,2,NA,NA,NA
54,1994,ILVE,29,SP,0,2,2,NA,NA,NA
54,1994,ILVE,29,SP,0,1,3,NA,NA,NA
55,1994,QURU,1,SE,0,1,1,NA,NA,NA
55,1994,LO,2,SP,0,2,2,NA,NA,NA
55,1994,LO,2,SP,0,3,3,NA,NA,NA
55,1994,LO,3,SP,0,2,1,NA,NA,NA
55,1994,LO,3,SP,0,1,2,NA,NA,NA
55,1994,LO,4,SP,0,1,2,NA,NA,NA
55,1994,LO,5,SP,0,1,1,NA,NA,NA
55,1994,LO,6,SP,0,1,2,NA,NA,NA
55,1994,LO,7,SP,0,1,2,NA,NA,NA
55,1994,LO,8,SP,0,1,1,NA,NA,NA
55,1994,LO,9,SP,0,2,1,NA,NA,NA
55,1994,LO,9,SP,0,1,3,NA,NA,NA
55,1994,LO,10,SP,0,4,1,NA,NA,NA
55,1994,LO,10,SP,0,2,2,NA,NA,NA
55,1994,LO,10,SP,0,2,3,NA,NA,NA
61,1994,ACRU,1,SP,0,2,4,NA,NA,NA
61,1994,ILVE,2,SP,0,1,3,NA,NA,NA
61,1994,ILVE,2,SP,0,4,4,NA,NA,NA
61,1994,ACRU,3,SP,0,1,2,NA,NA,NA
61,1994,ACRU,3,SP,0,3,4,NA,NA,NA
61,1994,NEMU,4,SP,0,1,2,NA,NA,NA
61,1994,ACRU,5,SP,0,1,3,NA,NA,NA
61,1994,ACRU,5,SP,0,2,4,NA,NA,NA
61,1994,ACRU,5,SP,0,2,5,NA,NA,NA
61,1994,ACRU,6,SP,0,3,3,NA,NA,NA
61,1994,BEPA,7,SP,0,2,6,NA,NA,NA
61,1994,BEPA,8,SP,0,1,6,NA,NA,NA
61,1994,FRAM,9,SP,0,1,4,NA,NA,NA
61,1994,FRAM,10,SE,0,1,1,NA,NA,NA
62,1994,VICA,1,SE,0,2,3,NA,NA,NA
62,1994,VICA,2,SP,0,3,3,NA,NA,NA
62,1994,VICA,3,SE,0,1,1,NA,NA,NA
62,1994,VICA,4,SP,0,2,3,NA,NA,NA
62,1994,VICA,5,SE,0,1,3,NA,NA,NA
62,1994,PRSE,6,SP,0,1,3,NA,NA,NA
62,1994,PRSE,6,SP,0,1,4,NA,NA,NA
63,1994,ILVE,1,SP,0,2,3,NA,NA,NA
63,1994,ILVE,1,SP,0,7,4,NA,NA,NA
63,1994,PRPE,2,SP,0,1,5,NA,NA,NA
63,1994,PRPE,2,SP,0,3,6,NA,NA,NA
63,1994,ACRU,3,SP,0,3,5,NA,NA,NA
63,1994,ACRU,4,SP,0,1,4,NA,NA,NA
63,1994,ACRU,4,SP,0,2,5,NA,NA,NA
63,1994,FRAM,5,SP,0,2,5,NA,NA,NA
63,1994,ILVE,6,SP,0,1,2,NA,NA,NA
63,1994,ILVE,6,SP,0,3,3,NA,NA,NA
63,1994,ILVE,6,SP,0,1,4,NA,NA,NA
64,1994,ACRU,1,SE,0,1,2,NA,NA,NA
64,1994,PRSE,2,SP,0,1,3,NA,NA,NA
64,1994,PRSE,2,SP,0,2,4,NA,NA,NA
64,1994,PRSE,2,SP,0,2,5,NA,NA,NA
64,1994,ACRU,3,SP,0,3,4,NA,NA,NA
64,1994,ACRU,3,SP,0,1,5,NA,NA,NA
64,1994,FRAM,4,SP,0,2,5,NA,NA,NA
64,1994,LO,5,SP,0,2,2,NA,NA,NA
64,1994,ACRU,6,SE,0,1,2,NA,NA,NA
65,1994,FRAM,1,SE,0,1,2,NA,NA,NA
65,1994,FRAM,2,SP,0,2,2,NA,NA,NA
71,1994,FRAM,1,SP,0,1,3,NA,NA,NA
71,1994,FRAM,1,SP,0,1,4,NA,NA,NA
71,1994,FRAM,1,SP,0,2,5,NA,NA,NA
71,1994,PRSE,2,SP,0,1,2,NA,NA,NA
71,1994,PRSE,2,SP,0,1,4,NA,NA,NA
71,1994,PRSE,2,SP,0,1,5,NA,NA,NA
72,1994,FRAM,1,SP,0,1,3,NA,NA,NA
72,1994,FRAM,1,SP,0,3,5,NA,NA,NA
72,1994,FRAM,1,SP,0,3,6,NA,NA,NA
72,1994,FRAM,2,SP,0,2,3,NA,NA,NA
72,1994,FRAM,2,SP,0,1,4,NA,NA,NA
72,1994,FRAM,2,SP,0,1,6,NA,NA,NA
72,1994,LO,3,SP,0,1,2,NA,NA,NA
72,1994,COAL,4,SE,0,1,2,NA,NA,NA
72,1994,COAL,4,SE,0,1,3,NA,NA,NA
72,1994,NEMU,5,SP,0,2,2,NA,NA,NA
72,1994,NEMU,5,SP,0,5,3,NA,NA,NA
73,1994,PRSE,1,SP,0,2,4,NA,NA,NA
73,1994,PRSE,2,SP,0,1,5,NA,NA,NA
73,1994,FRAM,3,SP,0,1,5,NA,NA,NA
73,1994,FRAM,3,SP,0,1,6,NA,NA,NA
73,1994,FRAM,4,SP,0,1,4,NA,NA,NA
73,1994,PRPE,5,SP,0,2,5,NA,NA,NA
73,1994,PRPE,6,SE,0,1,5,NA,NA,NA
73,1994,PRPE,7,SE,0,1,4,NA,NA,NA
74,1994,FRAM,1,SP,0,1,2,NA,NA,NA
74,1994,FRAM,1,SP,0,1,5,NA,NA,NA
74,1994,FRAM,2,SE,0,1,2,NA,NA,NA
74,1994,FRAM,3,SE,0,2,1,NA,NA,NA
74,1994,FRAM,4,SE,0,1,1,NA,NA,NA
75,1994,ACSA,1,SP,0,1,2,NA,NA,NA
75,1994,ACSA,1,SP,0,1,3,NA,NA,NA
75,1994,ACSA,1,SP,0,1,4,NA,NA,NA
75,1994,ACSA,1,SP,0,2,5,NA,NA,NA
75,1994,ACRU,2,SP,0,1,4,NA,NA,NA
75,1994,FRAM,3,SP,0,1,4,NA,NA,NA
81,1994,LO,1,SP,0,1,2,NA,NA,NA
81,1994,LO,2,SP,0,2,3,NA,NA,NA
81,1994,QURU,3,SE,0,1,1,NA,NA,NA
81,1994,LO,4,SP,0,3,3,NA,NA,NA
81,1994,LO,5,SP,0,1,3,NA,NA,NA
81,1994,LO,6,SP,0,1,3,NA,NA,NA
81,1994,LO,7,SP,0,2,2,NA,NA,NA
81,1994,LO,7,SP,0,2,3,NA,NA,NA
81,1994,LO,8,SP,0,1,3,NA,NA,NA
81,1994,LO,9,SP,0,1,2,NA,NA,NA
81,1994,LO,9,SP,0,2,3,NA,NA,NA
81,1994,LO,10,SP,0,1,3,NA,NA,NA
81,1994,LO,11,SP,0,1,2,NA,NA,NA
81,1994,LO,11,SP,0,2,3,NA,NA,NA
81,1994,LO,12,SP,0,2,3,NA,NA,NA
81,1994,LO,13,SP,0,1,2,NA,NA,NA
81,1994,LO,13,SP,0,1,3,NA,NA,NA
81,1994,LO,14,SP,0,1,2,NA,NA,NA
81,1994,LO,15,SP,0,2,3,NA,NA,NA
81,1994,COAL,16,SE,0,1,1,NA,NA,NA
81,1994,LO,17,SP,0,1,2,NA,NA,NA
81,1994,LO,18,SP,0,2,2,NA,NA,NA
81,1994,LO,19,SP,0,1,1,NA,NA,NA
81,1994,LO,20,SP,0,1,2,NA,NA,NA
81,1994,LO,21,SP,0,3,2,NA,NA,NA
81,1994,LO,21,SP,0,8,3,NA,NA,NA
81,1994,LO,22,SP,0,1,1,NA,NA,NA
81,1994,LO,22,SP,0,1,2,NA,NA,NA
81,1994,LO,22,SP,0,1,3,NA,NA,NA
81,1994,LO,23,SP,0,2,3,NA,NA,NA
81,1994,LO,24,SP,0,1,1,NA,NA,NA
81,1994,LO,25,SP,0,1,1,NA,NA,NA
81,1994,LO,26,SP,0,1,2,NA,NA,NA
81,1994,LO,27,SP,0,2,2,NA,NA,NA
81,1994,LO,27,SP,0,1,3,NA,NA,NA
81,1994,LO,28,SP,0,1,2,NA,NA,NA
81,1994,ACRU,29,SE,0,1,1,NA,NA,NA
82,1994,LO,1,SP,0,13,2,NA,NA,NA
82,1994,LO,2,SP,0,3,2,NA,NA,NA
82,1994,LO,3,SP,0,1,2,NA,NA,NA
82,1994,QURU,4,SE,1,1,3,NA,NA,NA
82,1994,FRAM,5,SP,0,2,3,NA,NA,NA
82,1994,PRSE,6,SE,0,1,3,NA,NA,NA
83,1994,FRAM,1,SP,2,3,2,NA,NA,NA
83,1994,POTR,2,SE,0,1,5,NA,NA,2 BRANCHES HEAVY INSECT DAMAGE
83,1994,ACRU,3,SE,0,1,3,NA,NA,NA
83,1994,LO,4,SP,0,3,2,NA,NA,NA
83,1994,LO,4,SP,0,6,3,NA,NA,NA
83,1994,FRAM,5,SP,0,1,3,NA,NA,NA
83,1994,FRAM,5,SP,0,1,4,NA,NA,NA
83,1994,FRAM,5,SP,0,1,5,NA,NA,NA
83,1994,VIDE,6,SP,2,10,2,NA,NA,NA
83,1994,FRAM,7,SP,0,1,4,NA,NA,NA
83,1994,FRAM,8,SP,2,1,2,NA,NA,NA
84,1994,FRAM,1,SP,0,1,3,NA,NA,NA
84,1994,FRAM,2,SP,0,2,3,NA,NA,NA
84,1994,FRAM,2,SP,0,1,4,NA,NA,NA
84,1994,ACRU,3,SP,0,1,3,NA,NA,NA
84,1994,ACRU,3,SP,0,2,4,NA,NA,NA
84,1994,ACRU,3,SP,0,1,5,NA,NA,NA
85,1994,ACRU,1,SE,0,1,4,NA,NA,NA
85,1994,FRAM,2,SE,0,1,1,NA,NA,NA
85,1994,FRAM,2,SE,0,1,4,NA,NA,NA
85,1994,LO,3,SP,0,1,2,NA,NA,NA
85,1994,LO,3,SP,0,1,3,NA,NA,NA
85,1994,LO,3,SP,0,2,4,NA,NA,NA
85,1994,ACRU,4,SP,0,2,5,NA,NA,NA
85,1994,LO,5,SP,0,1,4,NA,NA,NA
85,1994,ACRU,6,SP,0,2,3,NA,NA,NA
85,1994,ACRU,6,SP,0,1,4,NA,NA,NA
85,1994,ACSA,7,SP,0,2,4,NA,NA,NA
85,1994,ACSA,7,SP,0,2,5,NA,NA,NA
85,1994,ACSA,7,SP,0,4,6,NA,NA,NA
91,1994,NEMU,1,SP,0,4,3,NA,NA,NA
92,1994,NEMU,1,SP,0,1,1,NA,NA,NA
92,1994,QURU,2,SE,0,1,1,NA,NA,NA
92,1994,NEMU,3,SP,0,1,1,NA,NA,NA
92,1994,NEMU,4,SP,0,3,2,NA,NA,NA
92,1994,NEMU,5,SP,0,3,2,NA,NA,NA
92,1994,NEMU,6,SP,0,3,2,NA,NA,NA
92,1994,NEMU,7,SP,0,1,1,NA,NA,NA
92,1994,FRAM,8,SP,0,1,3,NA,NA,NA
92,1994,FRAM,8,SP,0,1,4,NA,NA,NA
92,1994,FRAM,9,SP,1,1,3,NA,NA,NA
92,1994,FRAM,10,SP,0,1,3,NA,NA,NA
92,1994,FRAM,11,SP,0,1,3,NA,NA,NA
93,1994,LO,1,SP,0,1,1,NA,NA,NA
93,1994,LO,1,SP,0,2,3,NA,NA,NA
93,1994,LO,2,SP,0,1,3,NA,NA,NA
93,1994,PRSE,3,SP,0,2,2,NA,NA,NA
93,1994,PRSE,3,SP,0,2,3,NA,NA,NA
93,1994,PRSE,3,SP,0,2,4,NA,NA,NA
93,1994,PRSE,3,SP,0,1,5,NA,NA,NA
93,1994,LO,4,SP,0,2,3,NA,NA,NA
94,1994,FRAM,1,SP,0,2,5,NA,NA,NA
94,1994,FRAM,2,SP,0,1,4,NA,NA,NA
94,1994,FRAM,2,SP,0,2,5,NA,NA,NA
94,1994,FRAM,3,SP,0,2,4,NA,NA,NA
94,1994,FRAM,3,SP,0,2,6,NA,NA,NA
94,1994,NEMU,4,SP,0,1,1,NA,NA,NA
94,1994,NEMU,4,SP,0,2,2,NA,NA,NA
94,1994,QURU,5,SE,0,1,1,NA,NA,NA
94,1994,FRAM,6,SE,0,1,2,NA,NA,NA
94,1994,FRAM,7,SE,0,1,3,NA,NA,NA
94,1994,ACRU,8,SP,0,1,2,NA,NA,NA
94,1994,ACRU,8,SP,0,1,4,NA,NA,NA
95,1994,ACRU,1,SE,0,1,3,NA,NA,NA
95,1994,PRSE,2,SP,0,1,2,NA,NA,NA
95,1994,PRSE,2,SP,0,1,5,NA,NA,NA
95,1994,PRSE,3,SP,0,1,3,NA,NA,NA
95,1994,PRSE,3,SP,0,1,5,NA,NA,NA
95,1994,FRAM,4,SE,0,1,4,NA,NA,NA
101,1994,PRSE,1,SP,0,2,3,NA,NA,NA
101,1994,PRSE,1,SP,0,4,4,NA,NA,NA
101,1994,PRSE,1,SP,0,2,5,NA,NA,NA
101,1994,FRAM,2,SP,0,1,3,NA,NA,NA
101,1994,FRAM,3,SP,0,1,5,NA,NA,NA
101,1994,QURU,4,SE,0,1,1,NA,NA,NA
102,1994,FRAM,1,SP,0,1,3,NA,NA,LOTS OF VITIS ON THIS
102,1994,FRAM,1,SP,0,1,4,NA,NA,LOTS OF VITIS ON THIS
102,1994,ACRU,2,SP,0,1,4,NA,NA,LOTS OF VITIS ON THIS
102,1994,QURU,3,SP,0,1,5,NA,NA,NA
102,1994,FRAM,4,SP,0,4,5,NA,NA,NA
102,1994,ACRU,5,SP,0,1,4,NA,NA,NA
103,1994,LO,1,SP,0,3,3,NA,NA,NA
103,1994,LO,2,SP,0,1,3,NA,NA,NA
103,1994,PRSE,3,SP,0,2,2,NA,NA,NA
103,1994,PRSE,3,SP,0,2,3,NA,NA,NA
103,1994,PRSE,3,SP,0,2,4,NA,NA,NA
103,1994,PRSE,3,SP,0,1,5,NA,NA,NA
103,1994,LO,4,SP,0,1,3,NA,NA,NA
103,1994,LO,4,SP,0,1,4,NA,NA,NA
104,1994,FRAM,1,SP,0,1,4,NA,NA,NA
104,1994,FRAM,2,SP,0,1,4,NA,NA,NA
104,1994,FRAM,3,SP,0,1,4,NA,NA,NA
104,1994,LO,4,SP,0,1,1,NA,NA,NA
104,1994,LO,4,SP,0,2,2,NA,NA,NA
104,1994,LO,4,SP,0,1,3,NA,NA,NA
104,1994,FRAM,5,SP,0,1,5,NA,NA,NA
104,1994,ACRU,6,SP,0,1,5,NA,NA,NA
104,1994,LO,7,SP,0,1,4,NA,NA,NA
104,1994,FRAM,8,SP,0,1,3,NA,NA,NA
104,1994,FRAM,8,SP,0,1,4,NA,NA,NA
104,1994,FRAM,9,SP,0,1,3,NA,NA,NA
104,1994,FRAM,9,SP,0,1,4,NA,NA,NA
104,1994,FRAM,9,SP,0,1,5,NA,NA,NA
104,1994,FRAM,10,SP,0,1,4,NA,NA,NA
104,1994,ACRU,11,SP,0,1,5,NA,NA,NA
105,1994,FRAM,1,SP,1,1,3,NA,NA,NA
105,1994,PIST,2,SE,0,1,3,NA,NA,NA
105,1994,ACRU,3,SP,0,2,3,NA,NA,NA
105,1994,FRAM,4,SP,0,1,4,NA,NA,NA
105,1994,ACRU,5,SP,0,1,2,NA,NA,NA
105,1994,ACRU,5,SP,0,1,4,NA,NA,NA
105,1994,FRAM,6,SP,0,1,3,NA,NA,NA
105,1994,ILVE,7,SP,0,5,4,NA,NA,NA
105,1994,ACRU,8,SP,0,1,4,NA,NA,NA
105,1994,ACRU,8,SP,0,1,5,NA,NA,NA
105,1994,ACRU,9,SP,0,1,1,NA,NA,NA
11,1995,ACRU,1,SP,1,2,1,NA,NA,NA
11,1995,ACRU,1,SP,1,5,2,NA,NA,NA
11,1995,ACRU,1,SP,1,7,3,NA,NA,NA
11,1995,ACRU,1,SP,1,1,4,NA,NA,NA
11,1995,ACRU,1,SP,1,2,5,NA,NA,NA
11,1995,ACRU,1,SP,1,9,6,NA,NA,NA
11,1995,ACRU,2,SP,1,1,3,NA,NA,NA
11,1995,ACRU,2,SP,1,1,4,NA,NA,NA
11,1995,ACRU,2,SP,1,1,5,NA,NA,NA
11,1995,FRAM,3,SP,0,1,5,NA,NA,NA
11,1995,LO,4,SP,0,6,2,NA,NA,NA
11,1995,LO,4,SP,0,7,3,NA,NA,NA
12,1995,QURU,1,SE,2,1,3,NA,NA,NA
12,1995,LO,2,SP,1,2,2,NA,NA,NA
12,1995,LO,2,SP,1,7,3,NA,NA,NA
12,1995,LO,2,SP,1,3,4,NA,NA,NA
12,1995,VICA,3,SP,0,1,2,NA,NA,NA
12,1995,LO,4,SP,0,1,2,NA,NA,NA
12,1995,LO,4,SP,0,2,3,NA,NA,NA
12,1995,LO,5,SP,0,3,2,NA,NA,NA
12,1995,LO,5,SP,0,1,3,NA,NA,NA
13,1995,LO,1,SP,0,6,2,NA,NA,NA
13,1995,LO,1,SP,0,3,3,NA,NA,NA
13,1995,LO,2,SE,0,1,3,NA,NA,NA
13,1995,LO,3,SP,0,2,2,NA,NA,NA
13,1995,LO,3,SP,0,2,3,NA,NA,NA
13,1995,LO,4,SP,0,1,2,NA,NA,NA
13,1995,LO,4,SP,0,4,3,NA,NA,NA
13,1995,LO,5,SE,0,1,4,NA,NA,NA
13,1995,LO,6,SP,0,1,1,NA,NA,NA
13,1995,LO,6,SP,0,4,2,NA,NA,NA
13,1995,LO,6,SP,0,8,3,NA,NA,NA
13,1995,LO,7,SE,0,1,3,NA,NA,NA
14,1995,FRAM,1,SP,1,1,5,NA,NA,NA
14,1995,ACSA,2,SP,0,1,3,NA,NA,NA
14,1995,ACSA,2,SP,0,2,5,NA,NA,NA
14,1995,ACSA,3,SE,0,1,5,NA,NA,NA
14,1995,QURU,4,SE,0,1,2,NA,NA,NA
14,1995,ACSA,5,SP,0,2,2,NA,NA,NA
14,1995,ACSA,5,SP,0,1,3,NA,NA,NA
14,1995,ACSA,5,SP,0,1,5,NA,NA,NA
14,1995,ACSA,5,SP,0,4,6,NA,NA,NA
15,1995,ACRU,1,SE,1,1,3,NA,NA,NA
15,1995,ILVE,2,SE,1,1,2,NA,NA,NA
15,1995,ILVE,3,SE,1,1,1,NA,NA,NA
15,1995,ACRU,4,SE,1,1,2,NA,NA,NA
15,1995,ILVE,5,SE,1,1,1,NA,NA,NA
15,1995,ILVE,6,SE,1,1,3,NA,NA,NA
15,1995,FRAM,7,SP,0,1,4,NA,NA,NA
15,1995,FRAM,8,SE,2,1,1,NA,NA,NA
15,1995,FRAM,9,SE,1,1,1,NA,NA,NA
15,1995,LO,10,SP,0,2,1,NA,NA,NA
15,1995,LO,10,SP,0,6,2,NA,NA,NA
15,1995,LO,10,SP,0,5,3,NA,NA,NA
15,1995,LO,10,SP,0,2,4,NA,NA,NA
15,1995,LO,11,SP,0,3,3,NA,NA,NA
15,1995,LO,11,SP,0,2,4,NA,NA,NA
15,1995,LO,12,SP,0,2,2,NA,NA,NA
15,1995,LO,12,SP,0,1,4,NA,NA,NA
21,1995,FRAM,1,SP,1,1,3,NA,NA,NA
21,1995,FRAM,1,SP,1,1,4,NA,NA,NA
21,1995,FRAM,1,SP,1,1,5,NA,NA,NA
21,1995,VICA,2,SP,1,1,3,NA,NA,NA
21,1995,VICA,2,SP,1,4,4,NA,NA,NA
21,1995,VICA,3,SE,0,1,2,NA,NA,NA
21,1995,VICA,4,SP,0,1,3,NA,NA,NA
21,1995,VICA,4,SP,0,1,4,NA,NA,NA
21,1995,ACRU,5,SP,0,1,5,NA,NA,NA
21,1995,FRAM,6,SE,0,1,4,NA,NA,NA
22,1995,FRAM,1,SE,1,1,3,NA,NA,NA
22,1995,ACRU,1,SE,0,1,2,NA,NA,NA
23,1995,QURU,1,SE,0,1,1,NA,NA,NA
23,1995,ACRU,2,SP,0,2,2,NA,NA,NA
23,1995,ACRU,2,SP,0,2,4,NA,NA,NA
23,1995,ACRU,2,SP,0,1,5,NA,NA,NA
23,1995,ACRU,3,SP,0,1,2,NA,NA,NA
24,1995,AM,1,SP,2,2,3,NA,NA,NA
25,1995,QURU,1,SE,0,1,1,NA,NA,NA
25,1995,ACRU,2,SP,1,2,3,NA,NA,NA
25,1995,ACRU,2,SP,1,1,5,NA,NA,NA
25,1995,ACRU,3,SP,0,1,3,NA,NA,NA
25,1995,ACRU,3,SP,0,1,4,NA,NA,NA
25,1995,ACRU,3,SP,0,1,5,NA,NA,NA
25,1995,ACRU,3,SP,0,1,6,NA,NA,NA
25,1995,ACRU,4,SE,0,1,2,NA,NA,NA
31,1995,LO,1,SP,0,3,3,NA,NA,NA
31,1995,LO,2,SP,0,2,1,NA,NA,NA
31,1995,LO,2,SP,0,3,2,NA,NA,NA
31,1995,LO,2,SP,0,3,3,NA,NA,NA
31,1995,FAGR,3,SE,0,1,2,NA,NA,NA
31,1995,FRAM,4,SE,2,1,2,NA,NA,NA
31,1995,FRAM,5,SE,1,1,3,NA,NA,NA
32,1995,FRAM,1,SP,1,1,3,NA,NA,NA
32,1995,FRAM,1,SP,1,1,4,NA,NA,NA
32,1995,FRAM,1,SP,1,1,5,NA,NA,NA
32,1995,FRAM,2,SP,2,1,3,NA,NA,NA
32,1995,ACSA,3,SP,0,1,2,NA,NA,NA
32,1995,ACSA,3,SP,0,1,3,NA,NA,NA
32,1995,ACSA,3,SP,0,1,4,NA,NA,NA
32,1995,ACSA,3,SP,0,4,6,NA,NA,NA
32,1995,ACSA,4,SE,0,1,5,NA,NA,NA
32,1995,ACSA,5,SE,0,1,3,NA,NA,NA
32,1995,ACSA,6,SP,0,1,2,NA,NA,NA
32,1995,ACSA,6,SP,0,8,3,NA,NA,NA
32,1995,ACSA,6,SP,0,1,4,NA,NA,NA
32,1995,ACSA,6,SP,0,1,5,NA,NA,NA
33,1995,NEMU,1,SE,0,1,1,NA,NA,NA
33,1995,ILVE,2,SE,1,1,4,NA,NA,NA
33,1995,ILVE,3,SP,0,1,1,NA,NA,NA
33,1995,ILVE,3,SP,0,2,2,NA,NA,NA
33,1995,ILVE,3,SP,0,4,3,NA,NA,NA
33,1995,ILVE,3,SP,0,3,4,NA,NA,NA
33,1995,PRSE,4,SP,1,7,3,NA,NA,NA
33,1995,PRSE,4,SP,1,2,5,NA,NA,NA
33,1995,ACRU,5,SP,1,1,3,NA,NA,NA
34,1995,FRAM,1,SE,1,1,2,NA,NA,NA
34,1995,FRAM,2,SE,0,1,4,NA,NA,NA
34,1995,PRSE,3,SP,0,1,4,NA,NA,NA
34,1995,PRSE,3,SP,0,2,5,NA,NA,NA
35,1995,PRSE,1,SE,2,1,3,NA,NA,NA
35,1995,QURU,2,SE,2,1,2,NA,NA,NA
35,1995,FRAM,3,SE,2,1,3,NA,NA,NA
41,1995,ACRU,1,SP,0,1,3,NA,NA,NA
41,1995,ACRU,1,SP,0,2,4,NA,NA,NA
41,1995,ACRU,1,SP,0,5,5,NA,NA,NA
41,1995,LO,2,SE,0,1,2,NA,NA,NA
41,1995,LO,3,SE,0,1,2,NA,NA,NA
41,1995,LO,4,SE,0,1,3,NA,NA,NA
41,1995,LO,5,SE,0,1,3,NA,NA,NA
41,1995,ACRU,6,SE,0,1,1,NA,NA,NA
41,1995,ILVE,7,SE,0,1,3,NA,NA,NA
41,1995,ILVE,8,SE,0,1,3,NA,NA,NA
41,1995,LO,9,SE,0,1,3,NA,NA,NA
41,1995,LO,10,SE,0,1,3,NA,NA,NA
41,1995,ILVE,11,SE,0,1,1,NA,NA,NA
41,1995,ILVE,12,SE,0,1,1,NA,NA,NA
