Year,Day_of_year,u,u*,wdir,PAR,Tair,daily_min_Tair,Tsoil,VPD,Measured_CO2_flux,Estimated_CO2_flux,Eddy_covariance_data_(D)_or_estimate_(E)
,,m/s,m/s,degrees,µmol_m-2_s-1,oC,oC,oC,kPa,µmol_m-2_s-1,µmol_m-2_s-1,
2001,53.75,1.06,0.2533194,152,1,-9.27,-17.83,0.27,NA,0.22,0.14,E
2001,53.77,1.01,0.2175264,150,0,-9.33,-17.83,0.28,NA,0.61,0.13,E
2001,53.79,1.69,0.3172145,147,0,-9.28,-17.83,0.28,NA,0.19,0.14,E
2001,53.81,1.8,0.4058007,138,0,-9.13,-17.83,0.27,NA,0.66,0.14,E
2001,53.83,2.51,0.5582774,158,0,-9.11,-17.83,0.27,NA,-0.03,0.14,E
2001,53.85,2.39,0.531464,166,0,-9.67,-17.83,0.26,NA,0.06,0.12,E
2001,53.88,1.56,0.4063845,169,0,-10.36,-17.83,0.26,NA,0.22,0.08,E
2001,53.9,1.1,0.2748402,127,0,-10.57,-17.83,0.26,NA,0.2,0.07,E
2001,53.92,2,0.3814273,103,0,-10.67,-17.83,0.26,NA,-0.01,0.07,E
2001,53.94,2.03,0.4376923,112,0,-10.79,-17.83,0.26,NA,0.1,0.06,E
2001,53.96,1.75,0.3835329,109,0,-10.85,-17.83,0.26,NA,-0.86,0.06,E
2001,53.98,1.71,0.3828163,106,0,-10.84,-17.83,0.27,NA,0.37,0.06,E
2001,54,1.79,0.3770592,103,0,-10.81,-11.34,0.27,NA,-0.13,0.06,E
2001,54.02,1.52,0.3039102,95,0,-10.83,-11.34,0.27,NA,0.64,0.06,E
2001,54.04,1.3,0.227991,80,0,-10.85,-11.34,0.27,NA,-0.12,0.06,E
2001,54.06,1.07,0.1821566,57,0,-10.69,-11.34,0.27,NA,0.35,0.06,E
2001,54.08,1.01,0.2135949,55,0,-10.53,-11.34,0.28,NA,0.07,0.07,E
2001,54.1,0.95,0.1730656,2,0,-10.43,-11.34,0.27,NA,0.2,0.08,E
2001,54.13,1.14,0.1804874,358,0,-10.53,-11.34,0.27,NA,0.15,0.07,E
2001,54.15,1.6,0.2059418,358,0,-10.58,-11.34,0.27,NA,0.1,0.07,E
2001,54.17,1.02,0.2638175,354,0,-10.57,-11.34,0.26,NA,0.34,0.07,E
2001,54.19,0.83,0.2305892,9,0,-10.48,-11.34,0.26,NA,0.49,0.08,E
2001,54.21,1.25,0.1966711,38,0,-10.36,-11.34,0.26,NA,0.36,0.08,E
2001,54.23,0.06,0.2767669,350,0,-11.05,-11.34,0.26,NA,-0.14,0.05,E
2001,54.25,1.12,0.1899283,12,0,-10.97,-11.34,0.26,NA,0.18,0.05,E
2001,54.27,0.91,0.1703855,34,0,-10.91,-11.34,0.26,NA,0.11,0.05,E
2001,54.29,0.69,0.1880233,287,13,-11.34,-11.34,0.26,NA,-0.01,0.56,E
2001,54.31,0.9,0.2311964,345,68,-10.4,-11.34,0.28,NA,0.2,0.55,E
2001,54.33,0.76,0.2033513,96,112,-8.9,-11.34,0.29,NA,0.13,0.54,E
2001,54.35,0.57,0.2174741,292,156,-7.29,-11.34,0.3,NA,-0.26,0.52,E
2001,54.38,0.75,0.2893846,307,269,-6.39,-11.34,0.3,NA,0.52,0.51,E
2001,54.4,NA,NA,NA,267,-5.6,-11.34,0.31,NA,NA,0.49,E
2001,54.42,NA,NA,NA,365,-4.38,-11.34,0.32,NA,NA,0.47,E
2001,54.44,NA,NA,NA,695,-3.56,-11.34,0.33,NA,NA,0.46,E
2001,54.46,NA,NA,NA,732,-3.21,-11.34,0.34,NA,NA,0.44,E
2001,54.48,NA,NA,NA,760,-3.17,-11.34,0.33,NA,NA,0.42,E
2001,54.5,NA,NA,NA,747,-2.71,-11.34,0.33,NA,NA,0.4,E
2001,54.52,NA,NA,NA,875,-2.32,-11.34,0.33,NA,NA,0.38,E
2001,54.54,NA,NA,NA,1120,-2.08,-11.34,0.33,NA,NA,0.36,E
2001,54.56,NA,NA,NA,905,-1.69,-11.34,0.32,NA,NA,0.33,E
2001,54.58,NA,NA,NA,537,-0.92,-11.34,0.32,NA,NA,0.31,E
2001,54.6,NA,NA,NA,629,-1.02,-11.34,0.31,NA,NA,0.28,E
2001,54.63,NA,NA,NA,328,-1.33,-11.34,0.3,NA,NA,0.26,E
2001,54.65,NA,NA,NA,383,-1.77,-11.34,0.29,NA,NA,0.23,E
2001,54.67,NA,NA,NA,299,-2.09,-11.34,0.28,NA,NA,0.21,E
2001,54.69,NA,NA,NA,119,-2.02,-11.34,0.28,NA,NA,0.18,E
2001,54.71,NA,NA,NA,31,-2.46,-11.34,0.28,NA,NA,0.15,E
2001,54.73,NA,NA,NA,22,-2.87,-11.34,0.26,NA,NA,0.12,E
2001,54.75,NA,NA,NA,2,-3.7,-11.34,0.25,NA,NA,0.41,E
2001,54.77,NA,NA,NA,0,-3.9,-11.34,0.24,NA,NA,0.4,E
2001,54.79,NA,NA,NA,0,-4.16,-11.34,0.24,NA,NA,0.39,E
2001,54.81,NA,NA,NA,0,-4.41,-11.34,0.24,NA,NA,0.38,E
2001,54.83,NA,NA,NA,0,-4.58,-11.34,0.24,NA,NA,0.37,E
2001,54.85,NA,NA,NA,0,-4.42,-11.34,0.24,NA,NA,0.38,E
2001,54.88,NA,NA,NA,0,-4.53,-11.34,0.24,NA,NA,0.37,E
2001,54.9,NA,NA,NA,0,-4.66,-11.34,0.24,NA,NA,0.37,E
2001,54.92,NA,NA,NA,0,-4.89,-11.34,0.24,NA,NA,0.35,E
2001,54.94,NA,NA,NA,0,-5.11,-11.34,0.23,NA,NA,0.34,E
2001,54.96,NA,NA,NA,0,-5.45,-11.34,0.22,NA,NA,0.33,E
2001,54.98,NA,NA,NA,0,-5.91,-11.34,0.22,NA,NA,0.3,E
2001,55,NA,NA,NA,0,-6.18,-11.34,0.22,NA,NA,0.29,E
2001,55.02,NA,NA,NA,0,-6.67,-10.58,0.22,NA,NA,0.27,E
2001,55.04,NA,NA,NA,0,-6.97,-10.58,0.21,NA,NA,0.25,E
2001,55.06,NA,NA,NA,0,-7.27,-10.58,0.21,NA,NA,0.24,E
2001,55.08,NA,NA,NA,0,-7.69,-10.58,0.21,NA,NA,0.21,E
2001,55.1,NA,NA,NA,0,-7.97,-10.58,0.21,NA,NA,0.2,E
2001,55.13,NA,NA,NA,0,-8.09,-10.58,0.22,NA,NA,0.19,E
2001,55.15,NA,NA,NA,0,-8.17,-10.58,0.22,NA,NA,0.19,E
2001,55.17,NA,NA,NA,0,-8.47,-10.58,0.22,NA,NA,0.18,E
2001,55.19,NA,NA,NA,0,-8.61,-10.58,0.22,NA,NA,0.17,E
2001,55.21,NA,NA,NA,0,-8.79,-10.58,0.22,NA,NA,0.16,E
2001,55.23,NA,NA,NA,0,-9.15,-10.58,0.21,NA,NA,0.14,E
2001,55.25,NA,NA,NA,0,-9.88,-10.58,0.2,NA,NA,0.11,E
2001,55.27,NA,NA,NA,1,-10.28,-10.58,0.21,NA,NA,0.09,E
2001,55.29,NA,NA,NA,33,-10.58,-10.58,0.22,NA,NA,0.43,E
2001,55.31,NA,NA,NA,146,-10.25,-10.58,0.23,NA,NA,0.42,E
2001,55.33,NA,NA,NA,295,-9.92,-10.58,0.24,NA,NA,0.4,E
2001,55.35,NA,NA,NA,455,-9.09,-10.58,0.26,NA,NA,0.39,E
2001,55.38,NA,NA,NA,612,-8.38,-10.58,0.28,NA,NA,0.38,E
2001,55.4,NA,NA,NA,761,-7.84,-10.58,0.3,NA,NA,0.36,E
2001,55.42,NA,NA,NA,904,-7.27,-10.58,0.33,NA,NA,0.34,E
2001,55.44,NA,NA,NA,1009,-6.66,-10.58,0.34,NA,NA,0.33,E
2001,55.46,NA,NA,NA,1103,-5.08,-10.58,0.34,NA,NA,0.31,E
2001,55.48,NA,NA,NA,1175,-4.77,-10.58,0.32,NA,NA,0.29,E
2001,55.5,NA,NA,NA,1184,-5.11,-10.58,0.29,NA,NA,0.27,E
2001,55.52,NA,NA,NA,1164,-4.88,-10.58,0.29,NA,NA,0.25,E
2001,55.54,NA,NA,NA,1169,-4.26,-10.58,0.28,NA,NA,0.22,E
2001,55.56,NA,NA,NA,1097,-4.04,-10.58,0.28,NA,NA,0.2,E
2001,55.58,NA,NA,NA,926,-3.87,-10.58,0.27,NA,NA,0.18,E
2001,55.6,NA,NA,NA,904,-4.22,-10.58,0.27,NA,NA,0.15,E
2001,55.63,NA,NA,NA,719,-4.15,-10.58,0.26,NA,NA,0.13,E
2001,55.65,NA,NA,NA,558,-4.05,-10.58,0.26,NA,NA,0.1,E
2001,55.67,NA,NA,NA,440,-4.02,-10.58,0.26,NA,NA,0.07,E
2001,55.69,NA,NA,NA,296,-4.22,-10.58,0.25,NA,NA,0.05,E
2001,55.71,NA,NA,NA,111,-4.54,-10.58,0.24,NA,NA,0.02,E
2001,55.73,NA,NA,NA,32,-5.4,-10.58,0.23,NA,NA,-0.01,E
2001,55.75,NA,NA,NA,2,-6.15,-10.58,0.22,NA,NA,0.29,E
2001,55.77,NA,NA,NA,0,-6.39,-10.58,0.23,NA,NA,0.28,E
2001,55.79,NA,NA,NA,0,-6.16,-10.58,0.23,NA,NA,0.29,E
2001,55.81,NA,NA,NA,0,-6.1,-10.58,0.24,NA,NA,0.29,E
2001,55.83,NA,NA,NA,0,-6.28,-10.58,0.24,NA,NA,0.29,E
2001,55.85,NA,NA,NA,0,-6.2,-10.58,0.23,NA,NA,0.29,E
2001,55.88,NA,NA,NA,0,-6.65,-10.58,0.23,NA,NA,0.27,E
2001,55.9,NA,NA,NA,0,-6.94,-10.58,0.23,NA,NA,0.25,E
2001,55.92,NA,NA,NA,0,-6.89,-10.58,0.24,NA,NA,0.25,E
2001,55.94,NA,NA,NA,0,-6.94,-10.58,0.24,NA,NA,0.25,E
2001,55.96,NA,NA,NA,0,-6.81,-10.58,0.24,NA,NA,0.26,E
2001,55.98,NA,NA,NA,0,-6.87,-10.58,0.24,NA,NA,0.26,E
2001,56,NA,NA,NA,0,-6.7,-10.58,0.25,NA,NA,0.26,E
2001,56.02,NA,NA,NA,0,-6.61,-7.87,0.25,NA,NA,0.27,E
2001,56.04,NA,NA,NA,0,-6.65,-7.87,0.26,NA,NA,0.27,E
2001,56.06,NA,NA,NA,0,-6.24,-7.87,0.26,NA,NA,0.29,E
2001,56.08,NA,NA,NA,0,-6.07,-7.87,0.26,NA,NA,0.3,E
2001,56.1,NA,NA,NA,0,-5.85,-7.87,0.26,NA,NA,0.31,E
2001,56.13,NA,NA,NA,0,-5.81,-7.87,0.26,NA,NA,0.31,E
2001,56.15,NA,NA,NA,0,-5.91,-7.87,0.25,NA,NA,0.3,E
2001,56.17,NA,NA,NA,0,-6.05,-7.87,0.25,NA,NA,0.3,E
2001,56.19,NA,NA,NA,0,-6.28,-7.87,0.25,NA,NA,0.29,E
2001,56.21,NA,NA,NA,0,-6.28,-7.87,0.24,NA,NA,0.29,E
2001,56.23,NA,NA,NA,0,-6.39,-7.87,0.24,NA,NA,0.28,E
2001,56.25,NA,NA,NA,0,-6.98,-7.87,0.23,NA,NA,0.25,E
2001,56.27,NA,NA,NA,0,-7.66,-7.87,0.23,NA,NA,0.22,E
2001,56.29,NA,NA,NA,7,-7.87,-7.87,0.24,NA,NA,0.55,E
2001,56.31,NA,NA,NA,18,-7.74,-7.87,0.25,NA,NA,0.54,E
2001,56.33,NA,NA,NA,69,-7.34,-7.87,0.27,NA,NA,0.53,E
2001,56.35,NA,NA,NA,76,-6.9,-7.87,0.28,NA,NA,0.51,E
2001,56.38,NA,NA,NA,82,-6.39,-7.87,0.29,NA,NA,0.5,E
2001,56.4,NA,NA,NA,105,-5.68,-7.87,0.29,NA,NA,0.48,E
2001,56.42,NA,NA,NA,98,-5.03,-7.87,0.29,NA,NA,0.46,E
2001,56.44,NA,NA,NA,100,-4.84,-7.87,0.29,NA,NA,0.45,E
2001,56.46,NA,NA,NA,85,-4.48,-7.87,0.29,NA,NA,0.43,E
2001,56.48,NA,NA,NA,149,-3.92,-7.87,0.3,NA,NA,0.41,E
2001,56.5,NA,NA,NA,170,-3.62,-7.87,0.3,NA,NA,0.39,E
2001,56.52,NA,NA,NA,146,-3.34,-7.87,0.34,NA,NA,0.37,E
2001,56.54,NA,NA,NA,157,-3.1,-7.87,0.38,NA,NA,0.35,E
2001,56.56,NA,NA,NA,109,-2.67,-7.87,0.45,NA,NA,0.32,E
2001,56.58,NA,NA,NA,96,-1.65,-7.87,0.52,NA,NA,0.3,E
2001,56.6,NA,NA,NA,87,-1.07,-7.87,0.55,NA,NA,0.27,E
2001,56.63,NA,NA,NA,74,-0.7,-7.87,0.58,NA,NA,0.25,E
2001,56.65,NA,NA,NA,51,-0.5,-7.87,0.6,NA,NA,0.22,E
2001,56.67,NA,NA,NA,44,0,-7.87,0.62,NA,NA,0.2,E
2001,56.69,NA,NA,NA,24,0.2,-7.87,0.71,NA,NA,0.17,E
2001,56.71,NA,NA,NA,27,0.29,-7.87,0.81,NA,NA,0.14,E
