date,tower,height,species,rep,hour,psn,cond,par,lpar,co2,ci,e,ci.ca,tleaf,tair,rh,esleaf,eair,vpd
1991-09-28,1,L,OAK,2,16.51,1.5,0.07,33.62,3.52,338.27,295.83,NA,0.87,12.33,12.8,34.37,1.44,1.48,0.93
1991-09-28,1,L,OAK,2,18.27,0.02,0.41,3.61,1.28,352,348.27,NA,0.99,9.61,9.94,44.71,1.2,1.23,0.65
1991-09-28,1,T,OAK,2,10.36,12.71,0.21,892.66,6.79,297,185.33,NA,0.62,17.09,15.99,55.25,1.96,1.82,0.95
1991-09-28,1,T,OAK,2,11.87,5.64,0.13,200.63,5.3,288.97,209.63,NA,0.73,13.33,12.87,49.69,1.54,1.49,0.8
1991-09-28,1,T,OAK,2,15.16,8.82,0.22,1515.87,7.32,251.37,173.37,NA,0.69,22.05,18.94,45.58,2.66,2.2,1.66
1991-09-28,1,T,OAK,2,16.36,4.75,0.09,275.7,5.62,293.43,199.87,NA,0.68,12.78,12.69,43.98,1.48,1.47,0.83
1991-09-28,1,T,OAK,2,17.41,4.41,0.15,155.41,5.05,339.9,285.2,NA,0.84,10.49,10.92,47.4,1.27,1.31,0.65
1991-09-28,1,L,RM,2,9.35,1.22,0.01,24.24,3.19,330.47,-169.3,NA,-0.51,7.79,8.09,53.69,1.06,1.08,0.48
1991-09-28,1,L,RM,2,11.35,2.92,0.18,42.42,3.75,330.23,298.37,NA,0.9,10.25,11.09,34.17,1.25,1.33,0.8
1991-09-28,1,L,RM,2,13.84,4.56,0.1,507.47,6.23,288.7,205.77,NA,0.71,14.67,14.35,43.85,1.68,1.64,0.96
1991-09-28,1,L,RM,2,15.8,1.57,0.06,26.04,3.26,407.3,358.77,NA,0.88,11.81,12.54,38.03,1.39,1.46,0.84
1991-09-28,1,L,RM,2,17.44,0.7,0.05,18.04,2.89,375.33,347.27,NA,0.93,10.49,10.61,42.6,1.27,1.28,0.73
1991-09-28,1,T,RM,2,9.58,5.19,0.07,1630.53,7.4,319.47,196,NA,0.61,18.47,14.11,54.76,2.13,1.62,1.25
1991-09-28,1,T,RM,2,11.2,4.31,0.14,344.27,5.84,326.5,269.23,NA,0.82,11.92,11.56,55.11,1.4,1.37,0.65
1991-09-28,1,T,RM,2,14.01,6.29,0.1,1522.18,7.33,315.97,205.23,NA,0.65,20.49,16.2,35.43,2.42,1.85,1.76
1991-09-28,1,T,RM,2,15.72,3,0.1,135.3,4.91,327.67,272.8,NA,0.83,10.75,10.94,32.12,1.3,1.31,0.87
1991-09-28,1,T,RM,2,17.75,1.28,0.09,77.06,4.34,340.47,313.27,NA,0.92,10.89,11.77,41.94,1.31,1.39,0.73
1991-09-28,1,L,YB,2,9.75,2.45,0.16,113,4.73,347.87,319.23,NA,0.92,9.61,9.46,58.9,1.2,1.19,0.5
1991-09-28,1,L,YB,2,11.9,4.53,0.17,112.58,4.72,337.23,287.2,NA,0.85,12.4,13.2,40,1.45,1.52,0.84
1991-09-28,1,L,YB,2,14.16,1.05,0.1,55.12,4.01,342.97,321.47,NA,0.94,12.27,12.66,40.68,1.43,1.47,0.84
1991-09-28,1,L,YB,2,16.18,1.28,0.13,28.66,3.36,341.6,320.47,NA,0.94,11.55,12.13,41.97,1.37,1.42,0.77
1991-09-28,1,L,YB,2,17.82,0.02,0.01,6.1,1.81,350.5,345.67,NA,0.99,10.39,10.77,50.07,1.27,1.3,0.62
1991-09-28,1,T,YB,2,9.88,5.74,0.25,1671.78,7.42,329.4,280.33,NA,0.85,19.55,15.66,40.3,2.28,1.79,1.56
1991-09-28,1,T,YB,2,11.59,2.1,0.29,371.17,5.92,334,316.9,NA,0.95,11.48,11.1,46.8,1.36,1.33,0.74
1991-09-28,1,T,YB,2,14.56,3.04,0.12,932.51,6.84,333.8,281.63,NA,0.84,20.87,18.28,30.79,2.48,2.11,1.83
1991-09-28,1,T,YB,2,16.07,1.98,0.22,320.37,5.77,323.6,302.27,NA,0.93,13.29,12.95,30.16,1.53,1.5,1.08
1991-09-28,1,T,YB,2,18.11,0.35,0.14,39.6,3.68,344.93,337.43,NA,0.98,9.5,10.11,49.54,1.19,1.24,0.58
1991-09-28,1,L,OAK,3,10.18,2.19,0.13,71.66,4.27,318.03,286.83,NA,0.9,9.73,9.86,62.46,1.21,1.22,0.45
1991-09-28,1,L,OAK,3,12.38,3.44,0.12,148.53,5,338.77,287.6,NA,0.85,12.61,13.01,45.13,1.47,1.5,0.79
1991-09-28,1,L,OAK,3,14.62,3.25,0.11,94.88,4.55,296.7,244.3,NA,0.82,13.27,13.38,45.42,1.53,1.54,0.83
1991-09-28,1,L,OAK,3,16.57,0.68,0.07,24.38,3.19,343.3,322.8,NA,0.94,12.22,12.67,37.9,1.43,1.47,0.87
1991-09-28,1,L,OAK,3,18.36,0.02,0.06,1.37,0.31,353.6,348.43,NA,0.99,9.44,9.73,29.74,1.19,1.21,0.83
1991-09-28,1,T,OAK,3,10.41,11.57,0.24,1213.54,7.1,283.63,191.53,NA,0.68,19.09,15.5,60.68,2.22,1.77,1.15
1991-09-28,1,T,OAK,3,11.92,6.99,0.09,1627,7.39,264.53,127.93,NA,0.48,16.9,14.18,53.13,1.93,1.62,1.07
1991-09-28,1,T,OAK,3,15.2,11.74,0.25,1555.26,7.35,294.8,203.6,NA,0.69,20.54,18.16,41.48,2.43,2.09,1.56
1991-09-28,1,T,OAK,3,16.44,3.67,0.09,321.83,5.77,291.1,220.27,NA,0.76,13.45,13.23,43.1,1.55,1.53,0.89
1991-09-28,1,T,OAK,3,17.49,2.95,0.12,104.98,4.65,371.23,326.37,NA,0.88,10.66,11.03,48.58,1.29,1.32,0.65
1991-09-28,1,L,RM,3,9.42,3.07,0.01,228.28,5.43,334.47,-186.9,NA,-0.56,8.66,8.57,54.91,1.13,1.12,0.51
1991-09-28,1,L,RM,3,11.53,4.93,0.15,193.21,5.26,328.77,268,NA,0.82,11.53,11.98,41.35,1.36,1.41,0.78
1991-09-28,1,L,RM,3,13.89,2.62,0.09,98.41,4.59,305.07,250.5,NA,0.82,13.39,13.59,45.81,1.54,1.56,0.83
1991-09-28,1,L,RM,3,15.85,1.42,0.05,37.34,3.62,336.77,289.7,NA,0.86,11.5,12.27,40.2,1.36,1.43,0.79
1991-09-28,1,L,RM,3,17.55,0.64,0.01,17.21,2.85,340.73,236.47,NA,0.69,11.09,11.38,41.37,1.33,1.35,0.77
1991-09-28,1,T,RM,3,9.63,5.86,0.11,1605.54,7.38,326.03,229.93,NA,0.71,17.12,15.06,50.67,1.96,1.72,1.09
1991-09-28,1,T,RM,3,11.26,1.56,0.14,259.73,5.56,322.37,299.73,NA,0.93,11.53,11.14,54.79,1.36,1.33,0.64
1991-09-28,1,T,RM,3,14.12,5.88,0.11,944.55,6.85,320.97,220.53,NA,0.69,16.75,15.58,27.47,1.91,1.78,1.43
1991-09-28,1,T,RM,3,15.76,2.04,0.1,168.83,5.13,322.47,282.6,NA,0.88,10.8,10.98,32.52,1.3,1.32,0.87
1991-09-28,1,T,RM,3,17.83,0.85,0.06,51.28,3.94,339.97,314.73,NA,0.93,10.08,10.87,45.29,1.24,1.31,0.65
1991-09-28,1,L,YB,3,9.83,1.3,0.1,139.63,4.94,338.6,313.57,NA,0.93,9.59,9.66,57.82,1.2,1.2,0.5
1991-09-28,1,L,YB,3,12,3.39,0.11,172.76,5.15,323.43,267.17,NA,0.83,12.87,13.1,37.8,1.49,1.51,0.92
1991-09-28,1,L,YB,3,14.22,2.11,0.11,85.32,4.45,336.33,300,NA,0.89,12.54,12.51,39.54,1.46,1.46,0.88
1991-09-28,1,L,YB,3,16.23,0.67,0.06,24.03,3.18,343.7,319.63,NA,0.93,11.71,12.07,37.56,1.38,1.41,0.85
1991-09-28,1,L,YB,3,17.96,0.23,0.05,10.33,2.34,381.63,370,NA,0.97,10.25,10.63,52.69,1.25,1.29,0.58
1991-09-28,1,T,YB,3,10.01,7.39,0.2,1794.77,7.49,332.93,261,NA,0.78,19.51,15.13,43.03,2.28,1.73,1.53
1991-09-28,1,T,YB,3,11.64,3.52,0.34,480.7,6.18,330.93,307.4,NA,0.93,11.87,11.16,48.1,1.4,1.33,0.76
1991-09-28,1,T,YB,3,14.68,5.33,0.18,1340.64,7.2,324.37,263.57,NA,0.81,20.25,18.33,32.36,2.38,2.12,1.7
1991-09-28,1,T,YB,3,16.13,1.94,0.24,173.13,5.15,331.5,311.77,NA,0.94,12.74,12.56,34.47,1.48,1.46,0.97
1991-09-28,1,T,YB,3,18.18,-0.14,0.09,48.95,3.89,349.53,348.6,NA,1,9.24,9.82,42.9,1.17,1.22,0.65
1991-09-28,1,L,OAK,4,10.23,2.52,0.23,32.24,3.47,317.83,296.03,NA,0.93,9.82,9.88,59.47,1.22,1.22,0.49
1991-09-28,1,L,OAK,4,12.43,4.15,0.15,147.92,5,319.5,268.93,NA,0.84,13.2,13.21,50.32,1.52,1.52,0.76
1991-09-28,1,L,OAK,4,14.69,1.74,0.11,47.97,3.87,304.27,274.93,NA,0.9,12.75,12.96,47.9,1.48,1.5,0.76
1991-09-28,1,L,OAK,4,16.64,0.5,0.06,13.79,2.62,349.47,330.37,NA,0.95,12.32,12.85,38.11,1.44,1.49,0.87
1991-09-28,1,L,OAK,4,18.42,-0.06,0.05,0.05,-3.02,351.7,349.37,NA,0.99,9.37,9.79,39.05,1.18,1.22,0.71
1991-09-28,1,T,OAK,4,10.52,8.33,0.17,1538.9,7.34,301.17,210.53,NA,0.7,19.86,16.84,47.11,2.33,1.93,1.42
1991-09-28,1,T,OAK,4,11.98,7.72,0.13,1342.33,7.2,277.03,170.8,NA,0.62,17.81,15.64,53.88,2.05,1.78,1.09
1991-09-28,1,T,OAK,4,15.28,8.36,0.24,1792.52,7.49,241.63,172.23,NA,0.71,19.98,17.7,35.85,2.34,2.03,1.62
1991-09-28,1,T,OAK,4,16.51,3.78,0.28,118.47,4.77,311.9,283.2,NA,0.91,12.68,12.81,47.97,1.47,1.48,0.76
1991-09-28,1,T,OAK,4,17.56,4.46,0.1,271.69,5.6,321.33,240.4,NA,0.75,12.6,12.19,43.89,1.46,1.43,0.84
1991-09-28,1,L,RM,4,9.48,1.47,0.01,24.81,3.21,333.2,77.85,NA,0.23,8.52,8.72,56.58,1.12,1.13,0.48
1991-09-28,1,L,RM,4,11.64,4.01,0.13,215.4,5.37,298.43,239.93,NA,0.8,13.98,14.18,40.88,1.6,1.62,0.94
1991-09-28,1,L,RM,4,13.95,3.26,0.12,230.23,5.44,299.8,248.17,NA,0.83,13.83,13.74,41.8,1.59,1.58,0.93
1991-09-28,1,L,RM,4,15.92,1.15,0.05,22.12,3.1,341.97,300.6,NA,0.88,11.19,11.89,39.75,1.33,1.4,0.78
1991-09-28,1,L,RM,4,17.6,0.54,0.01,13.6,2.61,345.23,175.43,NA,0.51,11.25,11.52,42.61,1.34,1.36,0.76
1991-09-28,1,T,RM,4,9.67,7.44,0.09,1021.75,6.93,321.03,175.57,NA,0.55,20.64,14.64,55.91,2.44,1.67,1.51
1991-09-28,1,T,RM,4,11.34,3.94,0.16,296.07,5.69,302.8,258.17,NA,0.85,11.22,10.95,55.5,1.34,1.31,0.61
1991-09-28,1,T,RM,4,14.22,4.01,0.1,241.71,5.49,306.67,234.4,NA,0.76,15.01,15.36,30.1,1.71,1.75,1.19
1991-09-28,1,T,RM,4,15.82,1.13,0.11,140.87,4.95,329.9,307.6,NA,0.93,10.73,10.99,35.7,1.29,1.32,0.82
1991-09-28,1,T,RM,4,17.89,0.93,0.08,45.93,3.83,342.83,319.87,NA,0.93,9.8,10.48,45.33,1.22,1.27,0.64
1991-09-28,1,L,YB,4,9.89,2.23,0.09,68.79,4.23,331.33,285.97,NA,0.86,9.87,9.83,58.04,1.22,1.22,0.51
1991-09-28,1,L,YB,4,12.11,2.96,0.12,96.25,4.57,360,312.67,NA,0.87,11.74,12.34,38.3,1.38,1.44,0.83
1991-09-28,1,L,YB,4,14.29,3,0.05,115.86,4.75,322.27,220.37,NA,0.68,12.64,12.73,42.31,1.47,1.48,0.84
1991-09-28,1,L,YB,4,16.28,1.28,0.11,76.58,4.34,359.63,334.67,NA,0.93,11.69,12.21,41.51,1.38,1.43,0.79
1991-09-28,1,L,YB,4,18.04,0.29,0.12,8.87,2.18,347.1,340.17,NA,0.98,9.88,10.39,56.61,1.22,1.27,0.51
1991-09-28,1,T,YB,4,10.08,5.41,0.18,935.34,6.84,325.47,266.3,NA,0.82,17.71,13.97,48.04,2.03,1.6,1.26
1991-09-28,1,T,YB,4,11.7,2.63,0.3,360.63,5.89,331.47,311.43,NA,0.94,11.86,11.31,48.64,1.4,1.35,0.74
1991-09-28,1,T,YB,4,14.82,5.81,0.24,1214.26,7.1,321.9,272.87,NA,0.85,17.23,15.76,40.75,1.97,1.8,1.24
1991-09-28,1,T,YB,4,16.18,3.12,0.26,142.33,4.96,331.73,305.6,NA,0.92,12.31,12.2,38.62,1.44,1.43,0.89
1991-09-28,1,T,YB,4,18.23,-0.07,0.1,42.81,3.76,352,349.77,NA,0.99,8.67,9.4,44.5,1.13,1.18,0.6
1991-09-28,1,L,OAK,5,10.29,3.24,0.2,105.89,4.66,318.83,286.9,NA,0.9,9.98,9.67,56.21,1.23,1.21,0.55
1991-09-28,1,L,OAK,5,12.51,3,0.15,35.67,3.57,309.83,272.33,NA,0.88,12.15,12.78,48.11,1.42,1.48,0.71
1991-09-28,1,L,OAK,5,14.73,1.83,0.11,72.1,4.28,307.43,276.3,NA,0.9,12.49,12.75,45.64,1.45,1.48,0.78
1991-09-28,1,L,OAK,5,16.69,1,0.06,21.41,3.06,348.27,316.17,NA,0.91,11.84,12.4,36.99,1.39,1.45,0.86
1991-09-28,1,L,OAK,5,18.47,0.09,0.03,0.88,-0.13,402.47,393.33,NA,0.98,8.64,9.23,39.67,1.12,1.17,0.66
1991-09-28,1,T,OAK,5,10.57,8.51,0.27,1474.88,7.3,276.4,214.63,NA,0.78,18.76,15.82,51.6,2.17,1.8,1.24
1991-09-28,1,T,OAK,5,12.03,8.12,0.16,722.47,6.58,262.4,172.1,NA,0.66,15.23,14.09,61.7,1.74,1.61,0.74
1991-09-28,1,T,OAK,5,15.36,5.85,0.22,1409.72,7.25,233.9,180.53,NA,0.77,21.18,18.59,35.17,2.52,2.15,1.77
1991-09-28,1,T,OAK,5,16.57,2.43,0.16,128.03,4.85,315.13,284.37,NA,0.9,11.96,12.26,41.45,1.4,1.43,0.81
1991-09-28,1,T,OAK,5,17.63,3.35,0.13,232.24,5.45,333,286.37,NA,0.86,12.39,13.02,40.91,1.44,1.51,0.83
1991-09-28,1,L,RM,5,9.54,1.4,0.01,30.96,3.43,334.57,52.36,NA,0.16,8.41,8.61,60.5,1.11,1.12,0.43
1991-09-28,1,L,RM,5,11.73,3.18,0.11,317.69,5.76,329.2,274.23,NA,0.83,12.84,13.25,34.18,1.49,1.53,0.97
1991-09-28,1,L,RM,5,14.01,2.51,0.08,99.02,4.6,297.97,238.4,NA,0.8,13.4,13.41,38.81,1.54,1.54,0.94
1991-09-28,1,L,RM,5,15.97,-0.14,0.02,28.18,3.34,354.27,360.67,NA,1.02,11.24,11.64,36.37,1.34,1.37,0.84
1991-09-28,1,L,RM,5,17.66,0.68,0.01,13.65,2.61,344.07,177.6,NA,0.52,11.04,11.38,44.22,1.32,1.35,0.72
1991-09-28,1,T,RM,5,9.72,8.1,0.16,693.12,6.54,323.43,230.07,NA,0.71,16.55,14.94,47.97,1.89,1.71,1.07
1991-09-28,1,T,RM,5,11.41,0.95,0.11,211.17,5.35,311.67,294.23,NA,0.94,10.82,10.81,55.24,1.3,1.3,0.58
1991-09-28,1,T,RM,5,14.35,4.97,0.08,1331.65,7.19,325.03,211.3,NA,0.65,18.18,15.91,32.4,2.1,1.81,1.51
1991-09-28,1,T,RM,5,15.94,2.87,0.13,149.2,5.01,308.73,265.77,NA,0.86,10.83,10.88,31.35,1.3,1.31,0.89
1991-09-28,1,T,RM,5,17.94,0.89,0.06,56.84,4.04,341.3,314.93,NA,0.92,9.61,10.16,47.05,1.2,1.25,0.62
1991-09-28,1,L,YB,5,9.97,1.53,0.09,100.22,4.61,339.27,307.7,NA,0.91,9.84,9.83,55.71,1.22,1.22,0.54
1991-09-28,1,L,YB,5,12.17,4.37,0.19,152.09,5.02,332.87,287.53,NA,0.86,11.94,12.25,45.21,1.4,1.43,0.75
1991-09-28,1,L,YB,5,14.36,-0.15,0.04,85.38,4.45,336.27,336.73,NA,1,13.13,12.97,38.25,1.52,1.5,0.94
1991-09-28,1,L,YB,5,16.34,2.72,0.14,138.93,4.93,333.7,294.87,NA,0.88,11.63,12.2,38.89,1.37,1.43,0.82
1991-09-28,1,L,YB,5,18.12,0.17,0.13,6.92,1.93,351.3,345.73,NA,0.98,9.83,10.25,51.03,1.22,1.25,0.58
1991-09-28,1,T,YB,5,10.12,3.63,0.17,1700.71,7.44,328.63,283.67,NA,0.86,20,14.29,44.84,2.35,1.64,1.61
1991-09-28,1,T,YB,5,11.75,4.05,0.35,528.77,6.27,329.5,303.43,NA,0.92,12.37,11.45,47.83,1.44,1.36,0.79
1991-09-28,1,T,YB,5,14.91,3.49,0.13,1251.24,7.13,327.37,274.5,NA,0.84,17.34,14.94,36.03,1.99,1.7,1.37
1991-09-28,1,T,YB,5,16.25,1.78,0.23,293.77,5.68,334.3,316.03,NA,0.95,12.64,12.13,41.69,1.47,1.42,0.88
1991-09-28,1,T,YB,5,18.3,0.18,0.11,30.44,3.42,347.47,341.43,NA,0.98,8.62,9.29,45.91,1.12,1.17,0.58
1991-09-28,1,L,RM,6,16.03,2.58,0.05,75.4,4.32,323.2,227.6,NA,0.7,11.29,11.68,44.8,1.34,1.38,0.73
1991-09-28,2,L,OAK,1,9.16,3.65,0.09,934,6.84,314.87,244.33,NA,0.78,13.1,11.36,62.83,1.51,1.35,0.67
1991-09-28,2,L,OAK,1,10.94,3.81,0.19,617.2,6.43,326.5,287.3,NA,0.88,11.81,11.67,54.18,1.39,1.38,0.64
1991-09-28,2,L,OAK,1,14.08,0.52,0.09,401.43,6,311.73,295.97,NA,0.95,15,14.16,41.63,1.71,1.62,1.04
1991-09-28,2,L,OAK,1,15.55,0.66,0.12,48,3.87,391.63,376.67,NA,0.96,13.05,12.9,39.83,1.51,1.49,0.91
1991-09-28,2,L,OAK,1,17.23,2.35,0.09,63.06,4.14,705.73,652.83,NA,0.93,10.81,11.29,41.92,1.3,1.34,0.74
1991-09-28,2,T,OAK,1,10.26,7.65,0.19,1214.67,7.1,293.83,217.17,NA,0.74,15.42,15.27,46.52,1.76,1.74,0.95
1991-09-28,2,T,OAK,1,11.16,3.19,0.15,249.8,5.52,293.13,252.67,NA,0.86,11.88,11.8,49.93,1.4,1.39,0.7
1991-09-28,2,T,OAK,1,13.91,7.86,0.2,1270,7.15,294.27,221.73,NA,0.75,16.17,16.02,50.49,1.84,1.83,0.92
1991-09-28,2,T,OAK,1,15.63,3.17,0.17,203.6,5.32,287.4,252.4,NA,0.88,11.41,11.79,44.04,1.35,1.39,0.74
1991-09-28,2,T,OAK,1,17.16,2.6,0.13,155.07,5.04,317.63,278.7,NA,0.88,11.24,11.09,39.83,1.34,1.33,0.81
1991-09-28,2,L,RM,1,10.1,1.91,0.07,75.62,4.33,332.6,286.17,NA,0.86,10.53,10.69,48.69,1.28,1.29,0.65
1991-09-28,2,L,RM,1,11.53,3.34,0.11,103.91,4.64,322.43,268.8,NA,0.83,11.63,11.49,45.75,1.37,1.36,0.75
1991-09-28,2,L,RM,1,14.63,2.52,0.09,101.87,4.62,312.97,263.07,NA,0.84,13.81,14.11,40.11,1.59,1.62,0.94
1991-09-28,2,L,RM,1,16.25,8.53,0.18,718.63,6.58,297,209.23,NA,0.7,13.15,12.99,39.78,1.52,1.5,0.92
1991-09-28,2,L,RM,1,17.76,1.09,0.11,22.88,3.13,367.23,346.3,NA,0.94,10.98,11.35,44.71,1.32,1.35,0.71
1991-09-28,2,T,RM,1,10.65,4.91,0.07,646.83,6.47,291.47,164.23,NA,0.56,15.41,13.68,47.63,1.76,1.57,1.01
1991-09-28,2,T,RM,1,11.79,3.83,0.1,520.07,6.25,347.17,280.3,NA,0.81,13.77,13.16,44.01,1.58,1.52,0.91
1991-09-28,2,T,RM,1,14.47,2.71,0.1,1601.67,7.38,304.6,253.3,NA,0.83,18.52,18.36,39.86,2.14,2.12,1.3
1991-09-28,2,T,RM,1,16.41,4.7,0.09,1352,7.21,287.47,193.97,NA,0.67,18.14,15.02,36.91,2.09,1.71,1.46
1991-09-28,2,T,RM,1,17.71,0.37,0.07,55.29,4.01,376.13,363.3,NA,0.97,11.43,11.28,44.75,1.36,1.34,0.76
1991-09-28,2,L,WB,1,9.71,2.22,0.17,70.67,4.26,299.43,274.13,NA,0.92,9.98,10.41,59.3,1.23,1.27,0.48
1991-09-28,2,L,WB,1,11.29,3.14,0.21,100.42,4.61,344.97,314.37,NA,0.91,11.07,10.91,47.8,1.32,1.31,0.7
1991-09-28,2,L,WB,1,14.36,4.97,0.2,604.53,6.4,295.57,247.27,NA,0.84,16.81,15.07,49.29,1.92,1.72,1.07
1991-09-28,2,L,WB,1,16.01,2.6,0.19,98.45,4.59,319.23,291.6,NA,0.91,12.37,12.23,45.02,1.44,1.43,0.8
1991-09-28,2,L,WB,1,17.51,2.92,0.18,67.03,4.21,338.57,306.63,NA,0.91,11.18,11.86,52.35,1.33,1.39,0.6
1991-09-28,2,T,WB,1,10.52,7.06,0.29,1166.63,7.06,331.9,283.2,NA,0.85,13.1,12.95,48,1.51,1.5,0.79
1991-09-28,2,T,WB,1,11.46,5.92,0.2,1907.67,7.55,272.3,214.83,NA,0.79,18.13,13.72,53.35,2.09,1.58,1.25
1991-09-28,2,T,WB,1,14.13,4.02,0.2,431.63,6.07,374.5,332.27,NA,0.89,14.15,13.99,33.6,1.62,1.6,1.08
1991-09-28,2,T,WB,1,15.91,2.35,0.21,205.83,5.33,312.83,289.63,NA,0.93,10.62,10.92,46.2,1.28,1.31,0.68
1991-09-28,2,T,WB,1,17.41,4.34,0.19,456.13,6.12,301.4,256.47,NA,0.85,12.91,12.75,46.29,1.49,1.48,0.81
1991-09-28,2,L,OAK,2,9.26,3.36,0.14,1152.43,7.05,299.43,253.43,NA,0.85,14.62,12.38,63.12,1.67,1.44,0.76
1991-09-28,2,L,OAK,2,11.04,2.13,0.1,637.2,6.46,337.33,298.67,NA,0.89,12.47,12.32,49.8,1.45,1.44,0.74
1991-09-28,2,L,OAK,2,14.14,2.32,0.11,183.1,5.21,299,259.23,NA,0.87,14.05,14.04,48.62,1.61,1.61,0.83
1991-09-28,2,L,OAK,2,15.63,0.5,0.07,43.64,3.78,352.03,334.7,NA,0.95,12.27,12.12,35.39,1.43,1.42,0.93
1991-09-28,2,L,OAK,2,17.32,0.72,0.04,54.48,4,372.63,335.93,NA,0.9,11.28,11.56,40.52,1.34,1.37,0.79
1991-09-28,2,T,OAK,2,10.3,3.67,0.14,828.57,6.72,328.47,279.37,NA,0.85,14.44,14.29,39.42,1.65,1.63,1.01
1991-09-28,2,T,OAK,2,11.22,2.95,0.12,779.7,6.66,286.07,241.23,NA,0.84,12.92,11.74,45.57,1.5,1.38,0.86
1991-09-28,2,T,OAK,2,13.95,5.91,0.21,676.2,6.52,290.03,235.3,NA,0.81,15.6,15.45,47.06,1.78,1.76,0.95
1991-09-28,2,T,OAK,2,15.69,0.78,0.16,160.43,5.08,316.57,304,NA,0.96,11.06,11.52,39.25,1.32,1.36,0.79
1991-09-28,2,T,OAK,2,17.2,2.46,0.13,134.47,4.9,320.3,284.33,NA,0.89,11.36,11.21,46.07,1.35,1.34,0.73
1991-09-28,2,L,RM,2,10.17,2.03,0.05,49.71,3.91,357.23,289.97,NA,0.81,11.01,11.07,47.61,1.32,1.32,0.69
1991-09-28,2,L,RM,2,11.59,2.16,0.08,262.33,5.57,326.7,279.97,NA,0.86,11.43,11.28,45.76,1.36,1.34,0.74
1991-09-28,2,L,RM,2,14.68,2.23,0.13,60.48,4.1,320.2,285.33,NA,0.89,13.26,13.74,39.34,1.53,1.58,0.91
1991-09-28,2,L,RM,2,16.28,2.81,0.09,290.2,5.67,316.53,260.47,NA,0.82,13.27,13.12,35.17,1.53,1.52,1
1991-09-28,2,L,RM,2,17.81,0.08,0.09,12.96,2.56,326.17,320.87,NA,0.98,10.64,11.07,43.61,1.29,1.32,0.71
1991-09-28,2,T,RM,2,10.71,3.45,0.06,471.23,6.16,311.43,209.3,NA,0.67,15.66,13.33,44.58,1.79,1.54,1.1
1991-09-28,2,T,RM,2,11.85,4.3,0.09,231.6,5.45,303.5,220.93,NA,0.73,13.03,13.11,45.83,1.51,1.51,0.81
1991-09-28,2,T,RM,2,14.56,6.58,0.17,1038.77,6.95,304.2,232.43,NA,0.76,17.94,17.78,43.65,2.06,2.04,1.17
1991-09-28,2,T,RM,2,16.46,5.59,0.1,1193.33,7.08,283.03,186.67,NA,0.66,18.22,15.83,37.2,2.1,1.81,1.43
1991-09-28,2,T,RM,2,17.93,1.06,0.07,75.85,4.33,365.9,337.03,NA,0.92,10.49,10.34,43,1.27,1.26,0.73
1991-09-28,2,L,WB,2,9.77,2.74,0.17,82.18,4.41,299.3,268.6,NA,0.9,9.95,10.32,59.44,1.23,1.26,0.48
1991-09-28,2,L,WB,2,11.35,7.04,0.29,845.6,6.74,342,293.13,NA,0.86,11.74,11.59,53.58,1.38,1.37,0.65
1991-09-28,2,L,WB,2,14.41,5.06,0.21,183.53,5.21,289.43,242.6,NA,0.84,13.77,14.04,44.37,1.58,1.61,0.87
1991-09-28,2,L,WB,2,16.05,1.82,0.17,51.46,3.94,326.57,303.1,NA,0.93,12.35,12.2,37.71,1.44,1.43,0.9
1991-09-28,2,L,WB,2,17.56,1.8,0.2,45.52,3.82,310.63,291.7,NA,0.94,11.27,11.81,47.61,1.34,1.39,0.68
1991-09-28,2,T,WB,2,10.56,7.08,0.28,1010.77,6.92,319.9,269.9,NA,0.84,13.42,13.28,48.49,1.55,1.53,0.8
1991-09-28,2,T,WB,2,11.58,4.96,0.24,645.37,6.47,297.5,255.9,NA,0.86,13.69,12.77,46.17,1.57,1.48,0.89
1991-09-28,2,T,WB,2,14.19,4.62,0.24,1665.33,7.42,339.1,299.2,NA,0.88,14.55,14.41,41.87,1.66,1.65,0.97
1991-09-28,2,T,WB,2,16.09,4.17,0.24,230.23,5.44,284.77,250.33,NA,0.88,12.88,12.99,45.23,1.49,1.5,0.81
1991-09-28,2,T,WB,2,17.45,4.29,0.16,466.73,6.15,310.73,260.23,NA,0.84,13.19,13.05,42.63,1.52,1.51,0.88
1991-09-28,2,L,OAK,3,9.36,2.24,0.09,653.17,6.48,305.67,260.87,NA,0.85,12.06,11.22,57.01,1.41,1.34,0.65
1991-09-28,2,L,OAK,3,11.1,3,0.15,147.73,5,322.2,283.63,NA,0.88,11.45,11.3,52.85,1.36,1.34,0.65
1991-09-28,2,L,OAK,3,14.19,2.03,0.14,191.2,5.25,304.23,276.23,NA,0.91,13.67,13.76,48.27,1.57,1.58,0.81
1991-09-28,2,L,OAK,3,15.72,1.14,0.1,60,4.09,381.5,357.6,NA,0.94,12.02,11.86,43.79,1.41,1.39,0.8
1991-09-28,2,L,OAK,3,17.35,0.77,0.09,31.84,3.46,327.17,309.73,NA,0.95,11.09,11.61,46.31,1.33,1.37,0.69
1991-09-28,2,T,OAK,3,10.35,4.44,0.23,655.63,6.49,315.17,276.53,NA,0.88,13.78,13.64,47.43,1.58,1.57,0.84
1991-09-28,2,T,OAK,3,11.27,4.91,0.2,360.5,5.89,299.23,253.57,NA,0.85,11.23,10.95,48.48,1.34,1.31,0.7
