Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
7,10,1,acerrubr,2,23.0,0.6,0.00,0.00,0.01,0.56,6.44,0.10,0.07,0.21,0.02,0.09,0.05,1.00,0.05,0.88,1.00,268,32682,18969,23.5,8.0,0.32,0.22,0.15,0.10,0.00,0.01,0.01,0.31,-0.34,0.01,0.56,
7,11,1,querrubr,104,5861.4,7.6,0.08,0.00,3.52,7.64,3.04,0.00,1.51,0.96,0.21,1.36,0.00,1.00,0.02,0.88,1.00,268,32682,18969,5869.1,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.59,-7.64,3.59,7.64,
7,11,1,querrubr,69,4201.9,6.3,0.01,0.00,2.52,6.29,3.04,0.00,1.15,0.93,0.21,2.34,0.00,1.00,0.02,0.88,1.00,268,32682,18957,4208.2,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.53,-6.29,2.53,6.29,
7,11,1,acerrubr,69,2536.3,4.1,0.01,0.00,1.52,4.10,3.04,0.00,4.43,0.82,0.21,1.59,0.00,1.00,0.01,0.88,1.00,268,32682,18948,2540.4,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.53,-4.10,1.53,4.10,
7,11,1,acerrubr,61,2845.7,4.2,0.00,0.00,1.71,4.17,3.04,0.00,4.71,0.83,0.21,2.20,0.00,1.00,0.01,0.88,1.00,268,32682,18942,2849.9,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.71,-4.17,1.71,4.17,
7,11,1,querrubr,59,3320.7,5.4,0.00,0.00,1.99,5.37,3.04,0.00,0.95,0.90,0.21,2.77,0.00,1.00,0.02,0.88,1.00,268,32682,18937,3326.1,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-5.37,2.00,5.37,
7,11,1,querrubr,6,119.2,0.7,0.00,0.00,0.07,0.69,3.04,0.00,0.04,0.25,0.07,0.07,0.00,1.00,0.02,0.88,1.00,268,32682,18929,119.9,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.69,0.07,0.69,
7,11,1,acerrubr,4,35.2,0.2,0.00,0.00,0.02,0.22,3.04,0.00,0.11,0.09,0.03,0.09,0.00,1.00,0.01,0.88,1.00,268,32682,18929,35.5,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.22,0.02,0.22,
7,11,1,acerrubr,2,23.3,0.2,0.00,0.00,0.01,0.22,3.04,0.00,0.07,0.09,0.02,0.09,0.00,1.00,0.01,0.88,1.00,268,32682,18929,23.5,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.22,0.01,0.22,
7,12,1,querrubr,104,5857.8,0.0,0.08,0.00,3.51,0.00,2.66,0.00,1.51,0.00,0.30,1.45,0.00,0.01,0.00,0.88,1.00,268,32682,18929,5857.8,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.59,0.00,3.59,0.00,
7,12,1,querrubr,69,4199.4,0.0,0.01,0.00,2.52,0.00,2.66,0.00,1.15,0.00,0.30,2.41,0.00,0.01,0.00,0.88,1.00,268,32682,18926,4199.4,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.53,0.00,2.53,0.00,
7,12,1,acerrubr,69,2534.7,0.0,0.01,0.00,1.52,0.00,2.66,0.00,4.43,0.00,0.30,1.63,0.00,0.01,0.01,0.88,1.00,268,32682,18923,2534.7,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.53,0.00,1.53,0.00,
7,12,1,acerrubr,61,2844.0,0.0,0.00,0.00,1.71,0.00,2.66,0.00,4.71,0.00,0.30,2.24,0.00,0.01,0.01,0.88,1.00,268,32682,18922,2844.0,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.71,0.00,1.71,0.00,
7,12,1,querrubr,59,3318.7,0.0,0.00,0.00,1.99,0.00,2.66,0.00,0.94,0.00,0.30,2.83,0.00,0.01,0.00,0.88,1.00,268,32682,18920,3318.7,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.99,0.00,1.99,0.00,
7,12,1,querrubr,6,119.1,0.0,0.00,0.00,0.07,0.00,2.66,0.00,0.04,0.00,0.10,0.07,0.00,0.01,0.00,0.88,1.00,268,32682,18918,119.1,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,0.07,0.00,
7,12,1,acerrubr,4,35.2,0.0,0.00,0.00,0.02,0.00,2.66,0.00,0.11,0.00,0.04,0.09,0.00,0.01,0.01,0.88,1.00,268,32682,18918,35.2,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
7,12,1,acerrubr,2,23.3,0.0,0.00,0.00,0.01,0.00,2.66,0.00,0.07,0.00,0.02,0.10,0.00,0.01,0.01,0.88,1.00,268,32682,18918,23.3,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,1,1,querrubr,104,5854.3,0.0,0.08,0.00,3.51,0.00,2.90,0.00,1.51,0.00,0.32,1.45,0.00,0.01,0.00,0.88,1.00,268,32682,18918,5854.3,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.59,0.00,3.59,0.00,
7,1,1,querrubr,69,4196.8,0.0,0.01,0.00,2.52,0.00,2.90,0.00,1.15,0.00,0.32,2.41,0.00,0.01,0.00,0.88,1.00,268,32682,18914,4196.8,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.52,0.00,2.52,0.00,
7,1,1,acerrubr,69,2533.2,0.0,0.01,0.00,1.52,0.00,2.90,0.00,4.43,0.00,0.32,1.63,0.00,0.01,0.00,0.88,1.00,268,32682,18912,2533.2,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.53,0.00,1.53,0.00,
7,1,1,acerrubr,61,2842.3,0.0,0.00,0.00,1.71,0.00,2.90,0.00,4.71,0.00,0.32,2.24,0.00,0.01,0.00,0.88,1.00,268,32682,18910,2842.3,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.71,0.00,1.71,0.00,
7,1,1,querrubr,59,3316.7,0.0,0.00,0.00,1.99,0.00,2.90,0.00,0.94,0.00,0.32,2.83,0.00,0.01,0.00,0.88,1.00,268,32682,18908,3316.7,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.99,0.00,1.99,0.00,
7,1,1,querrubr,6,119.0,0.0,0.00,0.00,0.07,0.00,2.90,0.00,0.04,0.00,0.11,0.07,0.00,0.01,0.00,0.88,1.00,268,32682,18906,119.0,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,0.07,0.00,
7,1,1,acerrubr,4,35.2,0.0,0.00,0.00,0.02,0.00,2.90,0.00,0.11,0.00,0.04,0.09,0.00,0.01,0.00,0.88,1.00,268,32682,18905,35.2,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
7,1,1,acerrubr,2,23.3,0.0,0.00,0.00,0.01,0.00,2.90,0.00,0.07,0.00,0.03,0.10,0.00,0.01,0.00,0.88,1.00,268,32682,18905,23.3,-3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,2,1,querrubr,104,5850.7,0.0,0.08,0.00,3.51,0.00,4.85,0.00,1.51,0.00,0.34,1.45,0.00,0.01,0.00,0.88,1.00,268,32682,18905,5850.7,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.59,0.00,3.59,0.00,
7,2,1,querrubr,69,4194.3,0.0,0.01,0.00,2.52,0.00,4.85,0.00,1.15,0.00,0.34,2.41,0.00,0.01,0.00,0.88,1.00,268,32682,18902,4194.3,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.52,0.00,2.52,0.00,
7,2,1,acerrubr,69,2531.7,0.0,0.01,0.00,1.52,0.00,4.85,0.00,4.42,0.00,0.34,1.63,0.00,0.01,0.00,0.88,1.00,268,32682,18899,2531.7,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,0.00,1.52,0.00,
7,2,1,acerrubr,61,2840.6,0.0,0.00,0.00,1.70,0.00,4.85,0.00,4.71,0.00,0.34,2.24,0.00,0.01,0.00,0.88,1.00,268,32682,18898,2840.6,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.71,0.00,1.71,0.00,
7,2,1,querrubr,59,3314.7,0.0,0.00,0.00,1.99,0.00,4.85,0.00,0.94,0.00,0.34,2.83,0.00,0.01,0.00,0.88,1.00,268,32682,18896,3314.7,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.99,0.00,1.99,0.00,
7,2,1,querrubr,6,119.0,0.0,0.00,0.00,0.07,0.00,4.85,0.00,0.04,0.00,0.12,0.07,0.00,0.01,0.00,0.88,1.00,268,32682,18894,119.0,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,0.07,0.00,
7,2,1,acerrubr,4,35.2,0.0,0.00,0.00,0.02,0.00,4.85,0.00,0.11,0.00,0.04,0.09,0.00,0.01,0.00,0.88,1.00,268,32682,18894,35.2,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
7,2,1,acerrubr,2,23.2,0.0,0.00,0.00,0.01,0.00,4.85,0.00,0.07,0.00,0.03,0.10,0.00,0.01,0.00,0.88,1.00,268,32682,18894,23.2,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,3,1,querrubr,104,5847.1,0.0,0.08,0.00,3.51,0.00,8.74,0.00,1.51,0.00,0.36,1.45,0.00,1.00,0.01,0.88,1.00,268,32682,18894,5847.1,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.58,0.00,3.58,0.00,
7,3,1,querrubr,69,4191.8,0.0,0.01,0.00,2.52,0.00,8.74,0.00,1.15,0.00,0.36,2.41,0.00,1.00,0.01,0.88,1.00,268,32682,18890,4191.8,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.52,0.00,2.52,0.00,
7,3,1,acerrubr,69,2530.2,0.0,0.01,0.00,1.52,0.00,8.74,0.00,4.42,0.00,0.36,1.63,0.00,1.00,0.01,0.88,1.00,268,32682,18888,2530.2,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.52,0.00,1.52,0.00,
7,3,1,acerrubr,61,2838.9,0.0,0.00,0.00,1.70,0.00,8.74,0.00,4.71,0.00,0.36,2.24,0.00,1.00,0.01,0.88,1.00,268,32682,18886,2838.9,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.71,0.00,1.71,0.00,
7,3,1,querrubr,59,3312.7,0.0,0.00,0.00,1.99,0.00,8.74,0.00,0.94,0.00,0.36,2.83,0.00,1.00,0.01,0.88,1.00,268,32682,18885,3312.7,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.99,0.00,1.99,0.00,
7,3,1,querrubr,6,118.9,0.0,0.00,0.00,0.07,0.00,8.74,0.00,0.04,0.00,0.12,0.07,0.00,1.00,0.01,0.88,1.00,268,32682,18883,118.9,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,0.07,0.00,
7,3,1,acerrubr,4,35.2,0.0,0.00,0.00,0.02,0.00,8.74,0.00,0.11,0.00,0.04,0.09,0.00,1.00,0.01,0.88,1.00,268,32682,18883,35.2,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
7,3,1,acerrubr,2,23.2,0.0,0.00,0.00,0.01,0.00,8.74,0.00,0.07,0.00,0.03,0.10,0.00,1.00,0.01,0.88,1.00,268,32682,18883,23.2,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,4,1,querrubr,104,5843.5,0.0,0.08,0.00,3.51,0.00,12.56,0.10,1.51,0.00,0.42,1.45,0.05,1.00,0.16,0.88,1.00,268,32682,18883,5843.5,7.1,1.19,0.51,0.56,0.24,0.02,0.00,0.02,-2.39,0.51,3.58,0.00,
7,4,1,querrubr,69,4189.3,0.0,0.01,0.00,2.51,0.00,12.56,0.10,1.15,0.00,0.42,2.41,0.05,1.00,0.16,0.88,1.00,268,32682,18881,4189.3,7.1,1.24,0.53,0.58,0.25,0.02,0.00,0.02,-1.28,0.53,2.52,0.00,
7,4,1,acerrubr,69,2528.6,0.0,0.01,0.00,1.52,0.00,12.56,0.10,4.42,0.00,0.42,1.63,0.05,1.00,0.04,0.88,1.00,268,32682,18880,2528.6,7.1,0.26,0.17,0.12,0.08,0.01,0.00,0.01,-1.26,0.17,1.52,0.00,
7,4,1,acerrubr,61,2837.2,0.0,0.00,0.00,1.70,0.00,12.56,0.10,4.71,0.00,0.42,2.24,0.05,1.00,0.04,0.88,1.00,268,32682,18879,2837.2,7.1,0.26,0.17,0.12,0.08,0.01,0.00,0.01,-1.44,0.17,1.71,0.00,
7,4,1,querrubr,59,3310.7,0.0,0.00,0.00,1.99,0.00,12.56,0.10,0.94,0.00,0.42,2.83,0.05,1.00,0.16,0.88,1.00,268,32682,18877,3310.7,7.1,1.24,0.53,0.58,0.25,0.02,0.00,0.02,-0.75,0.53,1.99,0.00,
7,4,1,querrubr,6,118.8,0.0,0.00,0.00,0.07,0.00,12.56,0.10,0.04,0.00,0.14,0.07,0.05,1.00,0.16,0.88,1.00,268,32682,18877,118.8,7.1,1.24,0.53,0.58,0.25,0.02,0.00,0.02,1.17,0.53,0.07,0.00,
7,4,1,acerrubr,4,35.1,0.0,0.00,0.00,0.02,0.00,12.56,0.10,0.11,0.00,0.05,0.09,0.05,1.00,0.04,0.88,1.00,268,32682,18879,35.1,7.1,0.26,0.18,0.12,0.08,0.01,0.00,0.01,0.24,0.18,0.02,0.00,
7,4,1,acerrubr,2,23.2,0.0,0.00,0.00,0.01,0.00,12.56,0.10,0.07,0.00,0.03,0.10,0.05,1.00,0.04,0.88,1.00,268,32682,18879,23.2,7.1,0.26,0.18,0.12,0.08,0.01,0.00,0.01,0.25,0.18,0.01,0.00,
7,5,1,querrubr,104,5841.1,0.5,0.08,0.00,3.50,0.00,7.20,0.29,1.51,0.19,0.49,1.43,0.13,0.85,0.73,0.88,1.00,268,32682,18879,5841.6,14.5,13.10,5.61,6.15,2.64,0.19,0.00,0.19,9.51,5.61,3.58,0.00,
7,5,1,querrubr,69,4188.0,0.5,0.01,0.00,2.51,0.00,7.20,0.23,1.15,0.20,0.49,2.39,0.10,0.85,0.73,0.88,1.00,268,32682,18894,4188.5,14.5,10.55,4.52,4.96,2.12,0.16,0.00,0.16,8.03,4.52,2.52,0.00,
7,5,1,acerrubr,69,2527.4,0.2,0.01,0.00,1.52,0.00,7.20,0.31,4.42,0.07,0.49,1.62,0.14,0.85,0.19,0.88,1.00,268,32682,18907,2527.6,14.5,3.09,2.06,1.45,0.97,0.06,0.00,0.06,1.57,2.06,1.52,0.00,
7,5,1,acerrubr,61,2835.7,0.2,0.00,0.00,1.70,0.00,7.20,0.33,4.70,0.07,0.49,2.23,0.15,0.85,0.19,0.88,1.00,268,32682,18911,2835.9,14.5,3.29,2.19,1.55,1.03,0.07,0.00,0.07,1.58,2.19,1.70,0.00,
7,5,1,querrubr,59,3310.0,0.5,0.00,0.00,1.99,0.00,7.20,0.19,0.94,0.20,0.49,2.81,0.09,0.85,0.73,0.88,1.00,268,32682,18915,3310.5,14.5,8.73,3.74,4.10,1.76,0.13,0.00,0.13,6.74,3.74,1.99,0.00,
7,5,1,querrubr,6,120.0,0.5,0.00,0.00,0.07,0.00,7.20,0.10,0.04,0.20,0.17,0.05,0.05,0.85,0.73,0.88,1.00,268,32682,18925,120.5,14.5,4.70,2.01,2.21,0.95,0.05,0.02,0.07,4.62,2.01,0.07,0.00,
7,5,1,acerrubr,4,35.4,0.2,0.00,0.00,0.02,0.00,7.20,0.10,0.11,0.07,0.06,0.09,0.05,0.85,0.19,0.88,1.00,268,32682,18932,35.6,14.5,1.04,0.69,0.49,0.33,0.02,0.00,0.02,1.02,0.69,0.02,0.00,
7,5,1,acerrubr,2,23.5,0.2,0.00,0.00,0.01,0.00,7.20,0.10,0.07,0.07,0.04,0.09,0.05,0.85,0.19,0.88,1.00,268,32682,18934,23.6,14.5,1.04,0.69,0.49,0.33,0.02,0.00,0.02,1.03,0.69,0.01,0.00,
7,6,1,querrubr,105,5850.6,6.1,0.08,0.00,3.51,0.00,10.86,1.40,1.51,0.92,0.61,1.24,0.48,1.00,0.87,0.88,1.00,268,32682,18936,5856.7,16.6,68.87,29.52,32.37,13.87,1.02,0.00,1.02,65.28,29.52,3.59,0.00,
7,6,1,querrubr,70,4196.0,5.1,0.01,0.00,2.52,0.00,10.86,1.02,1.15,0.88,0.61,2.23,0.38,1.00,0.87,0.88,1.00,268,32682,19031,4201.1,16.6,54.30,23.27,25.52,10.94,0.80,0.00,0.80,51.78,23.27,2.52,0.00,
7,6,1,acerrubr,70,2529.0,2.2,0.01,0.00,1.52,0.00,10.86,2.70,4.42,0.61,0.61,1.56,0.72,1.00,0.27,0.87,1.00,268,32682,19106,2531.2,16.6,26.91,17.94,12.65,8.43,0.56,0.00,0.56,25.39,17.94,1.52,0.00,
7,6,1,acerrubr,62,2837.3,2.4,0.00,0.00,1.70,0.00,10.86,2.98,4.71,0.63,0.61,2.16,0.75,1.00,0.27,0.87,1.00,268,32682,19149,2839.7,16.6,28.15,18.77,13.23,8.82,0.59,0.00,0.59,26.45,18.77,1.71,0.00,
7,6,1,querrubr,60,3316.7,4.3,0.00,0.00,1.99,0.00,10.86,0.79,0.94,0.84,0.61,2.68,0.31,1.00,0.87,0.87,1.00,268,32682,19194,3321.0,16.6,44.14,18.92,20.74,8.89,0.65,0.00,0.65,42.14,18.92,1.99,0.00,
7,6,1,querrubr,7,124.6,2.5,0.00,0.00,0.07,0.00,10.86,0.10,0.04,0.66,0.21,0.00,0.05,1.00,0.87,0.87,1.00,268,32682,19256,127.2,16.6,6.53,2.80,3.07,1.32,0.00,0.10,0.10,6.46,2.80,0.07,0.00,
7,6,1,acerrubr,5,36.4,0.9,0.00,0.00,0.02,0.00,10.86,0.10,0.11,0.31,0.07,0.07,0.05,1.00,0.27,0.87,1.00,268,32682,19265,37.3,16.6,1.71,1.14,0.80,0.54,0.04,0.00,0.04,1.69,1.14,0.02,0.00,
7,6,1,acerrubr,3,24.5,0.9,0.00,0.00,0.01,0.00,10.86,0.10,0.08,0.31,0.05,0.07,0.05,1.00,0.27,0.87,1.00,268,32682,19268,25.4,16.6,1.71,1.14,0.80,0.54,0.04,0.00,0.04,1.70,1.14,0.01,0.00,
8,7,1,querrubr,105,5915.9,35.6,0.08,0.00,3.55,0.00,2.74,1.52,1.52,1.00,0.70,0.22,0.51,0.18,0.99,0.87,1.00,268,32682,19271,5951.5,22.3,15.05,6.45,7.08,3.03,0.00,0.22,0.22,11.42,6.45,3.63,0.00,
8,7,1,querrubr,70,4247.8,28.3,0.01,0.00,2.55,0.00,2.74,1.16,1.16,1.00,0.70,1.43,0.42,0.18,0.99,0.87,1.00,268,32682,19289,4276.1,22.3,12.45,5.34,5.85,2.51,0.00,0.18,0.18,9.90,5.34,2.56,0.00,
8,7,1,acerrubr,70,2554.3,20.2,0.01,0.00,1.53,0.00,2.74,4.44,4.45,1.00,0.70,0.99,0.88,0.18,0.57,0.87,1.00,268,32682,19304,2574.5,22.3,12.39,8.26,5.82,3.88,0.00,0.26,0.26,10.85,8.26,1.54,0.00,
8,7,1,acerrubr,62,2863.8,21.1,0.00,0.00,1.72,0.00,2.74,4.73,4.73,1.00,0.70,1.57,0.89,0.18,0.57,0.87,1.00,268,32682,19323,2884.9,22.3,12.60,8.40,5.92,3.95,0.00,0.26,0.26,10.88,8.40,1.72,0.00,
8,7,1,querrubr,60,3358.9,23.2,0.00,0.00,2.02,0.00,2.74,0.95,0.95,1.00,0.70,2.03,0.36,0.18,0.99,0.87,1.00,268,32682,19343,3382.1,22.3,10.67,4.57,5.01,2.15,0.00,0.16,0.16,8.65,4.57,2.02,0.00,
8,7,1,querrubr,7,131.1,5.3,0.00,0.00,0.08,0.00,2.74,0.10,0.04,0.90,0.27,0.00,0.05,0.18,0.99,0.87,1.00,268,32682,19356,136.4,22.3,1.35,0.58,0.64,0.27,0.00,0.02,0.02,1.28,0.58,0.08,0.00,
8,7,1,acerrubr,5,38.1,2.0,0.00,0.00,0.02,0.00,2.74,0.10,0.12,0.57,0.10,0.03,0.05,0.18,0.57,0.87,1.00,268,32682,19358,40.1,22.3,0.65,0.43,0.30,0.20,0.00,0.01,0.01,0.63,0.43,0.02,0.00,
8,7,1,acerrubr,3,26.2,2.0,0.00,0.00,0.02,0.00,2.74,0.10,0.08,0.57,0.07,0.03,0.05,0.18,0.57,0.87,1.00,268,32682,19359,28.2,22.3,0.65,0.43,0.30,0.20,0.00,0.01,0.01,0.63,0.43,0.02,0.00,
8,8,1,querrubr,105,5927.3,42.1,0.08,0.00,3.56,0.00,4.95,1.53,1.53,1.00,0.54,0.22,0.51,0.42,1.00,0.87,1.00,268,32682,19360,5969.4,20.5,35.12,15.05,16.51,7.07,0.00,0.52,0.52,31.48,15.05,3.64,0.00,
8,8,1,querrubr,70,4257.7,33.7,0.01,0.00,2.55,0.00,4.95,1.17,1.17,1.00,0.54,1.43,0.42,0.42,1.00,0.87,1.00,268,32682,19406,4291.3,20.5,28.99,12.42,13.63,5.84,0.00,0.43,0.43,26.43,12.42,2.56,0.00,
8,8,1,acerrubr,70,2565.2,28.4,0.01,0.00,1.54,0.00,4.95,4.46,4.46,1.00,0.54,0.99,0.88,0.42,0.46,0.87,1.00,268,32682,19445,2593.6,20.5,23.56,15.71,11.07,7.38,0.00,0.49,0.49,22.02,15.71,1.54,0.00,
8,8,1,acerrubr,62,2874.7,29.5,0.00,0.00,1.72,0.00,4.95,4.74,4.74,1.00,0.54,1.57,0.89,0.42,0.46,0.87,1.00,268,32682,19483,2904.2,20.5,23.95,15.97,11.26,7.51,0.00,0.50,0.50,22.23,15.97,1.73,0.00,
8,8,1,querrubr,60,3367.5,27.8,0.00,0.00,2.02,0.00,4.95,0.96,0.96,1.00,0.54,2.03,0.36,0.42,1.00,0.87,1.00,268,32682,19521,3395.3,20.5,24.80,10.63,11.65,4.99,0.00,0.37,0.37,22.77,10.63,2.02,0.00,
8,8,1,querrubr,7,132.3,5.9,0.00,0.00,0.08,0.00,4.95,0.10,0.04,0.92,0.21,0.00,0.05,0.42,1.00,0.87,1.00,268,32682,19554,138.3,20.5,3.14,1.35,1.48,0.63,0.00,0.05,0.05,3.06,1.35,0.08,0.00,
8,8,1,acerrubr,5,38.7,2.4,0.00,0.00,0.02,0.00,4.95,0.10,0.12,0.64,0.08,0.03,0.05,0.42,0.46,0.87,1.00,268,32682,19558,41.2,20.5,1.23,0.82,0.58,0.39,0.00,0.03,0.03,1.21,0.82,0.02,0.00,
8,8,1,acerrubr,3,26.8,2.4,0.00,0.00,0.02,0.00,4.95,0.10,0.08,0.64,0.05,0.03,0.05,0.42,0.46,0.87,1.00,268,32682,19560,29.3,20.5,1.23,0.82,0.58,0.39,0.00,0.03,0.03,1.21,0.82,0.02,0.00,
8,9,1,querrubr,105,5958.8,57.1,0.08,0.00,3.58,57.14,13.50,1.53,1.53,1.00,0.25,0.22,0.51,1.00,0.91,0.87,0.41,268,32682,19562,6015.9,17.4,31.31,13.42,14.71,6.31,0.00,0.46,0.46,27.65,-43.72,3.66,57.14,
