Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
5,12,1,betulent,25,785.6,0.0,0.00,0.00,0.47,0.00,5.87,0.00,0.11,0.00,0.24,0.01,0.00,1.00,0.39,1.00,220,19116,102489,785.6,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.47,0.00,
5,12,1,betulent,15,436.7,0.0,0.00,0.00,0.26,0.00,5.87,0.00,0.06,0.00,0.21,0.01,0.00,1.00,0.39,1.00,220,19116,102489,436.7,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00,0.26,0.00,
5,12,1,fagugran,15,591.6,0.0,0.00,0.00,0.35,0.00,5.87,0.00,0.19,0.00,0.22,0.01,0.00,1.00,0.01,1.00,382,32682,102489,591.6,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,0.00,0.36,0.00,
5,12,1,tsugcana,4,254.4,42.1,0.01,0.00,0.05,1.17,5.87,0.16,0.16,1.00,0.15,0.00,0.07,1.00,0.28,1.00,350,42682,102489,296.5,0.6,5.88,1.47,2.76,0.69,0.00,0.03,0.03,5.76,0.28,0.12,1.19,
5,12,1,tsugcana,3,156.8,28.6,0.00,0.00,0.03,0.80,5.87,0.10,0.10,1.00,0.10,0.00,0.05,1.00,0.28,1.00,350,42682,102495,185.4,0.6,3.71,0.93,1.74,0.44,0.00,0.02,0.02,3.64,0.12,0.07,0.81,
5,12,1,fagugran,3,20.2,0.0,0.00,0.00,0.01,0.00,5.87,0.00,0.01,0.00,0.01,0.00,0.00,1.00,0.01,1.00,382,32682,102499,20.2,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,12,1,fagugran,2,12.3,0.0,0.00,0.00,0.01,0.00,5.87,0.00,0.00,0.00,0.01,0.00,0.00,1.00,0.01,1.00,382,32682,102499,12.3,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,12,1,tsugcana,2,83.5,16.9,0.00,0.00,0.02,0.47,5.87,0.10,0.05,1.00,0.05,0.00,0.05,1.00,0.28,1.00,350,42682,102499,100.5,0.6,3.65,0.91,1.72,0.43,0.00,0.02,0.02,3.60,0.43,0.06,0.48,
5,12,1,fagugran,1,7.4,0.0,0.00,0.00,0.00,0.00,5.87,0.00,0.00,0.00,0.01,0.00,0.00,1.00,0.01,1.00,382,32682,102503,7.4,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5,1,1,tsugcana,235,7242.2,109.6,43.56,0.66,1.45,3.04,5.87,2.84,2.84,1.00,0.27,0.00,0.74,0.01,0.17,1.00,350,42682,102503,7351.7,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-45.01,-3.70,45.01,3.70,
5,1,1,tsugcana,105,50502.6,309.1,15.56,0.10,10.10,8.59,5.87,5.78,5.78,1.00,0.27,0.00,0.93,0.01,0.17,1.00,350,42682,102455,50811.7,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.66,-8.68,25.66,8.68,
5,1,1,pinustro,105,26102.6,182.2,0.03,0.00,5.22,5.06,5.87,6.38,6.38,1.00,0.27,0.01,0.95,0.01,0.00,1.00,350,26504,102421,26284.8,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.25,-5.06,5.25,5.06,
5,1,1,pinustro,55,13711.5,184.0,0.00,0.00,2.74,5.11,5.87,5.90,5.90,1.00,0.27,0.01,0.94,0.01,0.00,1.00,350,26504,102411,13895.5,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.74,-5.11,2.75,5.11,
5,1,1,fagugran,25,1716.0,0.0,0.00,0.00,1.03,0.00,5.87,0.00,0.52,0.00,0.27,0.02,0.00,0.01,0.00,1.00,382,32682,102403,1716.0,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.03,0.00,1.03,0.00,
5,1,1,betulent,25,785.2,0.0,0.00,0.00,0.47,0.00,5.87,0.00,0.11,0.00,0.26,0.01,0.00,0.01,0.25,1.00,220,19116,102401,785.2,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.47,0.00,
5,1,1,betulent,15,436.4,0.0,0.00,0.00,0.26,0.00,5.87,0.00,0.06,0.00,0.22,0.01,0.00,0.01,0.25,1.00,220,19116,102400,436.4,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00,0.26,0.00,
5,1,1,fagugran,15,591.3,0.0,0.00,0.00,0.35,0.00,5.87,0.00,0.19,0.00,0.23,0.01,0.00,0.01,0.00,1.00,382,32682,102400,591.3,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.35,0.00,
5,1,1,tsugcana,4,260.2,42.4,0.01,0.00,0.05,1.18,5.87,0.17,0.17,1.00,0.16,0.00,0.08,0.01,0.17,1.00,350,42682,102399,302.6,-3.4,0.03,0.01,0.01,0.00,0.00,0.00,0.00,-0.03,-1.17,0.06,1.18,
5,1,1,tsugcana,3,160.5,28.7,0.00,0.00,0.03,0.80,5.87,0.10,0.10,1.00,0.11,0.00,0.05,0.01,0.17,1.00,350,42682,102398,189.2,-3.4,0.02,0.00,0.01,0.00,0.00,0.00,0.00,-0.02,-0.79,0.04,0.80,
5,1,1,fagugran,3,20.1,0.0,0.00,0.00,0.01,0.00,5.87,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.00,1.00,382,32682,102397,20.1,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,1,1,fagugran,2,12.3,0.0,0.00,0.00,0.01,0.00,5.87,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,102397,12.3,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,1,1,tsugcana,2,87.1,17.4,0.00,0.00,0.02,0.48,5.87,0.10,0.06,1.00,0.05,0.00,0.05,0.01,0.17,1.00,350,42682,102397,104.5,-3.4,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,-0.48,0.02,0.48,
5,1,1,fagugran,1,7.4,0.0,0.00,0.00,0.00,0.00,5.87,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,102397,7.4,-3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5,2,1,tsugcana,235,7197.2,105.8,43.29,0.64,1.44,2.94,4.11,2.82,2.82,1.00,0.28,0.01,0.73,0.01,0.12,1.00,350,42682,102397,7303.0,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-44.73,-3.58,44.73,3.58,
5,2,1,tsugcana,105,50476.9,300.4,15.55,0.09,10.10,8.34,4.11,5.78,5.78,1.00,0.28,0.01,0.93,0.01,0.12,1.00,350,42682,102348,50777.3,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.65,-8.44,25.65,8.44,
5,2,1,pinustro,105,26097.3,177.2,0.03,0.00,5.22,4.92,4.11,6.38,6.38,1.00,0.28,0.02,0.95,0.01,0.00,1.00,350,26504,102314,26274.5,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.25,-4.92,5.25,4.92,
5,2,1,pinustro,55,13708.8,178.9,0.00,0.00,2.74,4.97,4.11,5.90,5.90,1.00,0.28,0.02,0.94,0.01,0.00,1.00,350,26504,102304,13887.7,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.74,-4.97,2.74,4.97,
5,2,1,fagugran,25,1715.0,0.0,0.00,0.00,1.03,0.00,4.11,0.00,0.52,0.00,0.28,0.02,0.00,0.01,0.00,1.00,382,32682,102296,1715.0,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.03,0.00,1.03,0.00,
5,2,1,betulent,25,784.7,0.0,0.00,0.00,0.47,0.00,4.11,0.00,0.11,0.00,0.27,0.01,0.00,0.01,0.18,1.00,220,19116,102295,784.7,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.47,0.00,
5,2,1,betulent,15,436.1,0.0,0.00,0.00,0.26,0.00,4.11,0.00,0.06,0.00,0.23,0.01,0.00,0.01,0.18,1.00,220,19116,102295,436.1,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00,0.26,0.00,
5,2,1,fagugran,15,590.9,0.0,0.00,0.00,0.35,0.00,4.11,0.00,0.19,0.00,0.24,0.01,0.00,0.01,0.00,1.00,382,32682,102294,590.9,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.35,0.00,
5,2,1,tsugcana,4,260.2,41.2,0.01,0.00,0.05,1.15,4.11,0.17,0.17,1.00,0.17,0.00,0.08,0.01,0.12,1.00,350,42682,102294,301.4,-6.2,0.02,0.00,0.01,0.00,0.00,0.00,0.00,-0.04,-1.14,0.06,1.15,
5,2,1,tsugcana,3,160.4,27.9,0.00,0.00,0.03,0.78,4.11,0.10,0.10,1.00,0.11,0.00,0.05,0.01,0.12,1.00,350,42682,102293,188.4,-6.2,0.01,0.00,0.01,0.00,0.00,0.00,0.00,-0.03,-0.77,0.04,0.78,
5,2,1,fagugran,3,20.1,0.0,0.00,0.00,0.01,0.00,4.11,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.00,1.00,382,32682,102292,20.1,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,2,1,fagugran,2,12.3,0.0,0.00,0.00,0.01,0.00,4.11,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,102292,12.3,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,2,1,tsugcana,2,87.1,16.9,0.00,0.00,0.02,0.47,4.11,0.10,0.06,1.00,0.05,0.00,0.05,0.01,0.12,1.00,350,42682,102292,104.0,-6.2,0.01,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,-0.47,0.02,0.47,
5,2,1,fagugran,1,7.4,0.0,0.00,0.00,0.00,0.00,4.11,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,102291,7.4,-6.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5,3,1,tsugcana,235,7152.5,102.3,43.02,0.62,1.43,2.84,8.44,2.81,2.81,1.00,0.29,0.01,0.73,0.01,0.23,1.00,350,42682,102291,7254.7,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-44.45,-3.46,44.45,3.46,
5,3,1,tsugcana,105,50451.3,292.0,15.55,0.09,10.09,8.11,8.44,5.78,5.78,1.00,0.29,0.03,0.93,0.01,0.23,1.00,350,42682,102243,50743.2,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25.64,-8.20,25.64,8.20,
5,3,1,pinustro,105,26092.1,172.3,0.03,0.00,5.22,4.78,8.44,6.38,6.38,1.00,0.29,0.04,0.95,0.01,0.00,1.00,350,26504,102209,26264.3,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.25,-4.79,5.25,4.79,
5,3,1,pinustro,55,13706.0,174.0,0.00,0.00,2.74,4.83,8.44,5.90,5.90,1.00,0.29,0.04,0.94,0.01,0.00,1.00,350,26504,102199,13880.0,-1.1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-2.73,-4.83,2.74,4.83,
5,3,1,fagugran,25,1714.0,0.0,0.00,0.00,1.03,0.00,8.44,0.00,0.52,0.00,0.29,0.02,0.00,0.01,0.00,1.00,382,32682,102192,1714.0,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.03,0.00,1.03,0.00,
5,3,1,betulent,25,784.2,0.0,0.00,0.00,0.47,0.00,8.44,0.00,0.11,0.00,0.28,0.01,0.00,0.01,0.33,1.00,220,19116,102191,784.2,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.47,0.00,
5,3,1,betulent,15,435.9,0.0,0.00,0.00,0.26,0.00,8.44,0.00,0.06,0.00,0.24,0.01,0.00,0.01,0.33,1.00,220,19116,102190,435.9,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00,0.26,0.00,
5,3,1,fagugran,15,590.6,0.0,0.00,0.00,0.35,0.00,8.44,0.00,0.19,0.00,0.25,0.01,0.00,0.01,0.00,1.00,382,32682,102190,590.6,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.35,0.00,0.35,0.00,
5,3,1,tsugcana,4,260.1,40.1,0.01,0.00,0.05,1.11,8.44,0.17,0.17,1.00,0.17,0.00,0.08,0.01,0.23,1.00,350,42682,102190,300.2,-1.1,0.04,0.01,0.02,0.00,0.00,0.00,0.00,-0.02,-1.10,0.06,1.11,
5,3,1,tsugcana,3,160.4,27.2,0.00,0.00,0.03,0.75,8.44,0.10,0.10,1.00,0.12,0.00,0.05,0.01,0.23,1.00,350,42682,102189,187.6,-1.1,0.03,0.01,0.01,0.00,0.00,0.00,0.00,-0.01,-0.75,0.04,0.76,
5,3,1,fagugran,3,20.1,0.0,0.00,0.00,0.01,0.00,8.44,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.00,1.00,382,32682,102188,20.1,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,3,1,fagugran,2,12.3,0.0,0.00,0.00,0.01,0.00,8.44,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,102188,12.3,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
5,3,1,tsugcana,2,87.1,16.4,0.00,0.00,0.02,0.46,8.44,0.10,0.06,1.00,0.06,0.00,0.05,0.01,0.23,1.00,350,42682,102188,103.6,-1.1,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.01,-0.45,0.02,0.46,
5,3,1,fagugran,1,7.4,0.0,0.00,0.00,0.00,0.00,8.44,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,102188,7.4,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5,4,1,tsugcana,235,7108.0,98.8,42.76,0.59,1.42,2.74,17.42,2.80,2.80,1.00,0.30,0.02,0.73,1.00,0.45,0.68,350,42682,102188,7206.8,5.0,28.38,7.09,13.34,3.33,0.02,0.12,0.14,-16.09,3.68,44.46,3.41,
5,4,1,tsugcana,105,50425.6,283.8,15.54,0.09,10.09,7.88,17.42,5.78,5.78,1.00,0.30,0.04,0.93,1.00,0.45,0.57,350,42682,102176,50709.4,5.0,54.84,13.71,25.77,6.44,0.05,0.23,0.28,28.66,5.60,26.17,8.11,
5,4,1,pinustro,105,26086.8,167.5,0.03,0.00,5.22,4.65,17.42,6.38,6.38,1.00,0.30,0.05,0.95,1.00,0.02,1.00,350,26504,102210,26254.3,5.0,6.37,1.59,2.99,0.75,0.04,0.00,0.04,1.05,-3.08,5.32,4.67,
5,4,1,pinustro,55,13703.3,169.1,0.00,0.00,2.74,4.70,17.42,5.90,5.90,1.00,0.30,0.05,0.94,1.00,0.02,1.00,350,26504,102208,13872.4,5.0,6.31,1.58,2.97,0.74,0.04,0.00,0.04,3.50,-3.14,2.81,4.71,
5,4,1,fagugran,25,1712.9,0.0,0.00,0.00,1.03,0.00,17.42,0.10,0.52,0.00,0.30,0.02,0.05,1.00,0.08,1.00,382,32682,102208,1712.9,5.0,0.95,0.41,0.45,0.19,0.01,0.00,0.01,-0.09,0.41,1.04,0.00,
5,4,1,betulent,25,783.8,0.0,0.00,0.00,0.47,0.00,17.42,0.10,0.11,0.00,0.29,0.01,0.05,1.00,0.57,1.00,220,19116,102209,783.8,5.0,4.03,1.73,1.89,0.81,0.01,0.03,0.04,3.52,1.73,0.51,0.00,
5,4,1,betulent,15,435.6,0.0,0.00,0.00,0.26,0.00,17.42,0.10,0.06,0.00,0.25,0.01,0.05,1.00,0.57,1.00,220,19116,102215,435.6,5.0,4.03,1.73,1.89,0.81,0.01,0.03,0.04,3.73,1.73,0.30,0.00,
5,4,1,fagugran,15,590.2,0.0,0.00,0.00,0.35,0.00,17.42,0.10,0.19,0.00,0.26,0.01,0.05,1.00,0.08,1.00,382,32682,102221,590.2,5.0,0.95,0.41,0.45,0.19,0.01,0.00,0.01,0.59,0.41,0.36,0.00,
5,4,1,tsugcana,4,260.1,39.0,0.01,0.00,0.05,1.08,17.42,0.17,0.17,1.00,0.18,0.00,0.08,1.00,0.45,1.00,350,42682,102222,299.1,5.0,9.49,2.37,4.46,1.12,0.01,0.04,0.05,9.34,1.27,0.15,1.11,
5,4,1,tsugcana,3,160.4,26.4,0.00,0.00,0.03,0.73,17.42,0.10,0.10,1.00,0.12,0.00,0.05,1.00,0.45,1.00,350,42682,102232,186.8,5.0,6.00,1.50,2.82,0.70,0.00,0.03,0.03,5.90,0.75,0.10,0.75,
5,4,1,fagugran,3,20.1,0.0,0.00,0.00,0.01,0.00,17.42,0.10,0.01,0.00,0.02,0.00,0.05,1.00,0.08,1.00,382,32682,102239,20.1,5.0,0.95,0.41,0.45,0.19,0.00,0.01,0.01,0.93,0.41,0.02,0.00,
5,4,1,fagugran,2,12.2,0.0,0.00,0.00,0.01,0.00,17.42,0.10,0.00,0.00,0.01,0.00,0.05,1.00,0.08,1.00,382,32682,102240,12.2,5.0,0.95,0.41,0.45,0.19,0.00,0.01,0.01,0.94,0.41,0.02,0.00,
5,4,1,tsugcana,2,87.1,16.0,0.00,0.00,0.02,0.44,17.42,0.10,0.06,1.00,0.06,0.00,0.05,1.00,0.45,1.00,350,42682,102241,103.1,5.0,5.77,1.44,2.71,0.68,0.00,0.03,0.03,5.70,0.99,0.08,0.46,
5,4,1,fagugran,1,7.4,0.0,0.00,0.00,0.00,0.00,17.42,0.10,0.00,0.00,0.01,0.00,0.05,1.00,0.08,0.76,382,32682,102247,7.4,5.0,0.73,0.31,0.34,0.15,0.00,0.01,0.01,0.72,0.31,0.01,0.00,
5,5,1,tsugcana,235,7091.9,102.5,42.66,0.62,1.42,2.85,16.87,2.80,2.80,1.00,0.28,0.00,0.73,1.00,0.73,0.37,350,42682,102248,7194.4,11.3,21.34,5.33,10.03,2.51,0.01,0.10,0.11,-22.95,1.82,44.29,3.52,
5,5,1,tsugcana,105,50454.3,289.4,15.55,0.09,10.09,8.04,16.87,5.78,5.78,1.00,0.28,0.00,0.93,1.00,0.73,0.29,350,42682,102227,50743.7,11.3,43.45,10.86,20.42,5.11,0.01,0.21,0.22,17.38,2.63,26.07,8.24,
5,5,1,pinustro,105,26087.9,164.4,0.03,0.00,5.22,4.57,16.87,6.38,6.38,1.00,0.28,0.03,0.95,1.00,0.10,1.00,350,26504,102247,26252.2,11.3,26.92,6.73,12.65,3.16,0.04,0.12,0.16,21.39,2.09,5.52,4.63,
5,5,1,pinustro,55,13706.8,166.0,0.00,0.00,2.74,4.61,16.87,5.90,5.90,1.00,0.28,0.03,0.94,1.00,0.10,1.00,350,26504,102270,13872.8,11.3,26.59,6.65,12.50,3.12,0.04,0.11,0.16,23.58,1.97,3.01,4.68,
5,5,1,fagugran,25,1712.8,0.4,0.00,0.00,1.03,0.00,16.87,0.10,0.52,0.16,0.28,0.01,0.05,1.00,0.45,1.00,382,32682,102296,1713.2,11.3,5.58,2.39,2.62,1.12,0.01,0.05,0.06,4.50,2.37,1.08,0.02,
5,5,1,betulent,25,787.3,1.7,0.00,0.00,0.47,0.00,16.87,0.10,0.11,0.52,0.27,0.00,0.05,1.00,0.83,1.00,220,19116,102303,789.0,11.3,5.84,2.50,2.75,1.18,0.00,0.06,0.06,5.31,2.48,0.53,0.03,
5,5,1,betulent,15,439.3,1.7,0.00,0.00,0.26,0.00,16.87,0.10,0.06,0.52,0.23,0.00,0.05,1.00,0.83,1.00,220,19116,102310,441.1,11.3,5.84,2.50,2.75,1.18,0.00,0.06,0.06,5.52,2.48,0.32,0.03,
5,5,1,fagugran,15,590.8,0.4,0.00,0.00,0.35,0.00,16.87,0.10,0.19,0.16,0.25,0.00,0.05,1.00,0.45,1.00,382,32682,102318,591.2,11.3,5.58,2.39,2.62,1.12,0.00,0.06,0.06,5.17,2.37,0.41,0.02,
5,5,1,tsugcana,4,269.4,40.2,0.01,0.00,0.05,1.12,16.87,0.17,0.17,1.00,0.17,0.00,0.08,1.00,0.73,1.00,350,42682,102325,309.7,11.3,16.00,4.00,7.52,1.88,0.00,0.08,0.08,15.78,2.84,0.22,1.16,
5,5,1,tsugcana,3,166.3,27.2,0.00,0.00,0.03,0.75,16.87,0.11,0.11,1.00,0.11,0.00,0.05,1.00,0.73,1.00,350,42682,102344,193.5,11.3,10.12,2.53,4.76,1.19,0.00,0.05,0.05,9.98,1.75,0.14,0.78,
5,5,1,fagugran,3,21.0,0.4,0.00,0.00,0.01,0.00,16.87,0.10,0.01,0.16,0.02,0.00,0.05,1.00,0.45,0.25,382,32682,102356,21.4,11.3,1.41,0.61,0.66,0.28,0.00,0.02,0.02,1.39,0.60,0.03,0.01,
5,5,1,fagugran,2,13.2,0.4,0.00,0.00,0.01,0.00,16.87,0.10,0.00,0.16,0.01,0.00,0.05,1.00,0.45,0.16,382,32682,102358,13.6,11.3,0.87,0.37,0.41,0.17,0.00,0.01,0.01,0.85,0.37,0.02,0.00,
5,5,1,tsugcana,2,92.8,17.0,0.00,0.00,0.02,0.47,16.87,0.10,0.06,1.00,0.06,0.00,0.05,1.00,0.73,1.00,350,42682,102359,109.8,11.3,9.41,2.35,4.42,1.11,0.00,0.05,0.05,9.30,1.86,0.12,0.50,
5,5,1,fagugran,1,8.1,0.3,0.00,0.00,0.00,0.00,16.87,0.10,0.00,0.12,0.01,0.00,0.05,1.00,0.45,0.09,382,32682,102370,8.5,11.3,0.52,0.22,0.25,0.11,0.00,0.01,0.01,0.51,0.22,0.01,0.00,
5,6,1,tsugcana,236,7069.0,104.3,43.50,0.64,1.41,2.90,10.07,2.79,2.79,1.00,0.24,0.00,0.73,1.00,0.97,0.24,350,42682,102371,7173.3,18.2,12.49,3.12,5.87,1.47,0.01,0.06,0.06,-32.56,-0.45,45.04,3.57,
5,6,1,tsugcana,106,50471.7,292.0,15.91,0.09,10.09,8.11,10.07,5.78,5.78,1.00,0.24,0.00,0.93,1.00,0.97,0.19,350,42682,102338,50763.7,18.2,35.00,8.75,16.45,4.11,0.01,0.16,0.18,8.64,0.46,26.36,8.29,
5,6,1,pinustro,106,26109.2,166.5,0.04,0.00,5.22,4.62,10.07,6.38,6.38,1.00,0.24,0.00,0.95,1.00,0.34,0.45,350,26504,102347,26275.7,18.2,40.87,10.22,19.21,4.80,0.01,0.23,0.24,35.20,5.49,5.67,4.73,
5,6,1,pinustro,56,13730.4,168.0,0.00,0.00,2.75,4.67,10.07,5.90,5.90,1.00,0.24,0.00,0.94,1.00,0.34,0.46,350,26504,102388,13898.3,18.2,40.89,10.22,19.22,4.80,0.01,0.23,0.24,37.73,5.46,3.16,4.77,
5,6,1,fagugran,26,1717.3,2.8,0.00,0.00,1.03,0.00,10.07,0.36,0.52,0.69,0.24,0.00,0.16,0.91,0.95,0.58,382,32682,102431,1720.1,18.2,20.94,8.97,9.84,4.22,0.00,0.24,0.24,19.70,8.88,1.24,0.09,
5,6,1,betulent,26,792.6,4.2,0.00,0.00,0.48,0.00,10.07,0.10,0.11,0.83,0.23,0.00,0.05,0.91,0.99,1.00,220,19116,102459,796.8,18.2,6.40,2.74,3.01,1.29,0.00,0.07,0.07,5.86,2.71,0.54,0.03,
5,6,1,betulent,16,444.9,4.2,0.00,0.00,0.27,0.00,10.07,0.10,0.06,0.83,0.20,0.00,0.05,0.91,0.99,1.00,220,19116,102468,449.1,18.2,6.40,2.74,3.01,1.29,0.00,0.07,0.07,6.07,2.71,0.33,0.03,
5,6,1,fagugran,16,596.0,2.8,0.00,0.00,0.36,0.00,10.07,0.13,0.19,0.69,0.21,0.00,0.06,0.91,0.95,1.00,382,32682,102476,598.7,18.2,13.89,5.95,6.53,2.80,0.00,0.16,0.16,13.39,5.89,0.50,0.06,
5,6,1,tsugcana,5,285.2,43.1,0.01,0.00,0.06,1.20,10.07,0.18,0.18,1.00,0.14,0.00,0.08,1.00,0.97,1.00,350,42682,102496,328.3,18.2,22.42,5.60,10.54,2.63,0.00,0.11,0.11,22.13,4.35,0.29,1.25,
5,6,1,tsugcana,4,176.3,28.9,0.01,0.00,0.04,0.80,10.07,0.11,0.11,1.00,0.10,0.00,0.05,1.00,0.97,1.00,350,42682,102522,205.2,18.2,14.22,3.55,6.68,1.67,0.00,0.07,0.07,14.04,2.71,0.18,0.84,
5,6,1,fagugran,4,22.4,1.0,0.00,0.00,0.01,0.00,10.07,0.10,0.01,0.35,0.01,0.00,0.05,0.91,0.95,0.11,382,32682,102538,23.4,18.2,1.21,0.52,0.57,0.24,0.00,0.01,0.01,1.18,0.51,0.03,0.01,
5,6,1,fagugran,3,14.0,0.8,0.00,0.00,0.01,0.00,10.07,0.10,0.00,0.28,0.01,0.00,0.05,0.91,0.95,0.07,382,32682,102540,14.8,18.2,0.74,0.32,0.35,0.15,0.00,0.01,0.01,0.73,0.31,0.02,0.00,
5,6,1,tsugcana,3,102.1,18.8,0.00,0.00,0.02,0.52,10.07,0.10,0.07,1.00,0.05,0.00,0.05,1.00,0.97,0.75,350,42682,102541,120.9,18.2,9.35,2.34,4.40,1.10,0.00,0.05,0.05,9.23,1.79,0.12,0.55,
5,6,1,fagugran,2,8.7,0.5,0.00,0.00,0.01,0.00,10.07,0.10,0.00,0.20,0.01,0.00,0.05,0.91,0.95,0.04,382,32682,102552,9.2,18.2,0.45,0.19,0.21,0.09,0.00,0.01,0.01,0.44,0.19,0.01,0.00,
6,7,1,tsugcana,236,7036.4,103.9,43.30,0.64,1.41,2.89,7.96,2.79,2.79,1.00,0.23,0.00,0.73,1.00,0.99,0.22,350,42682,102577,7140.3,19.7,10.00,2.50,4.70,1.17,0.01,0.05,0.05,-34.81,-1.05,44.81,3.55,
6,7,1,tsugcana,106,50480.3,292.5,15.92,0.09,10.10,8.12,7.96,5.78,5.78,1.00,0.23,0.00,0.93,1.00,0.99,0.17,350,42682,102541,50772.8,19.7,32.34,8.09,15.20,3.80,0.01,0.15,0.16,6.01,-0.21,26.33,8.30,
6,7,1,pinustro,106,26144.4,172.0,0.04,0.00,5.23,4.78,7.96,6.38,6.38,1.00,0.23,0.00,0.95,1.00,0.42,0.35,350,26504,102547,26316.4,19.7,38.60,9.65,18.14,4.54,0.01,0.21,0.23,32.95,4.78,5.65,4.87,
6,7,1,pinustro,56,13768.1,173.4,0.00,0.00,2.75,4.82,7.96,5.90,5.90,1.00,0.23,0.00,0.94,1.00,0.42,0.35,350,26504,102585,13941.5,19.7,38.62,9.66,18.15,4.54,0.01,0.21,0.23,35.48,4.74,3.14,4.91,
6,7,1,fagugran,26,1737.0,11.7,0.00,0.00,1.04,0.00,7.96,0.52,0.53,0.99,0.23,0.00,0.22,0.64,0.99,0.53,382,32682,102625,1748.7,19.7,19.79,8.48,9.30,3.99,0.00,0.23,0.23,18.55,8.40,1.24,0.08,
