Step,Subplot,Sdl Abs Den: ACRU,Sdl Abs Den: ACSA,Sdl Abs Den: BEAL,Sdl Abs Den: BEPA,Sdl Abs Den: BELE,Sdl Abs Den: FAGR,Sdl Abs Den: TSCA,Sdl Abs Den: FRAM,Sdl Abs Den: PIST,Sdl Abs Den: PRSE,Sdl Abs Den: QURU,Sdl Abs Den: PIRE,Sdl Abs Den: PIAB,Sdl Den Total:,Sapl Abs BA: ACRU,Sapl Abs BA: ACSA,Sapl Abs BA: BEAL,Sapl Abs BA: BEPA,Sapl Abs BA: BELE,Sapl Abs BA: FAGR,Sapl Abs BA: TSCA,Sapl Abs BA: FRAM,Sapl Abs BA: PIST,Sapl Abs BA: PRSE,Sapl Abs BA: QURU,Sapl Abs BA: PIRE,Sapl Abs BA: PIAB,Sapl BA Total:,Sapl Rel BA: ACRU,Sapl Rel BA: ACSA,Sapl Rel BA: BEAL,Sapl Rel BA: BEPA,Sapl Rel BA: BELE,Sapl Rel BA: FAGR,Sapl Rel BA: TSCA,Sapl Rel BA: FRAM,Sapl Rel BA: PIST,Sapl Rel BA: PRSE,Sapl Rel BA: QURU,Sapl Rel BA: PIRE,Sapl Rel BA: PIAB,Sapl Abs Den: ACRU,Sapl Abs Den: ACSA,Sapl Abs Den: BEAL,Sapl Abs Den: BEPA,Sapl Abs Den: BELE,Sapl Abs Den: FAGR,Sapl Abs Den: TSCA,Sapl Abs Den: FRAM,Sapl Abs Den: PIST,Sapl Abs Den: PRSE,Sapl Abs Den: QURU,Sapl Abs Den: PIRE,Sapl Abs Den: PIAB,Sapl Den Total:,Sapl Rel Den: ACRU,Sapl Rel Den: ACSA,Sapl Rel Den: BEAL,Sapl Rel Den: BEPA,Sapl Rel Den: BELE,Sapl Rel Den: FAGR,Sapl Rel Den: TSCA,Sapl Rel Den: FRAM,Sapl Rel Den: PIST,Sapl Rel Den: PRSE,Sapl Rel Den: QURU,Sapl Rel Den: PIRE,Sapl Rel Den: PIAB,Adult Abs BA: ACRU,Adult Abs BA: ACSA,Adult Abs BA: BEAL,Adult Abs BA: BEPA,Adult Abs BA: BELE,Adult Abs BA: FAGR,Adult Abs BA: TSCA,Adult Abs BA: FRAM,Adult Abs BA: PIST,Adult Abs BA: PRSE,Adult Abs BA: QURU,Adult Abs BA: PIRE,Adult Abs BA: PIAB,Adult BA Total:,Adult Rel BA: ACRU,Adult Rel BA: ACSA,Adult Rel BA: BEAL,Adult Rel BA: BEPA,Adult Rel BA: BELE,Adult Rel BA: FAGR,Adult Rel BA: TSCA,Adult Rel BA: FRAM,Adult Rel BA: PIST,Adult Rel BA: PRSE,Adult Rel BA: QURU,Adult Rel BA: PIRE,Adult Rel BA: PIAB,Adult Abs Den: ACRU,Adult Abs Den: ACSA,Adult Abs Den: BEAL,Adult Abs Den: BEPA,Adult Abs Den: BELE,Adult Abs Den: FAGR,Adult Abs Den: TSCA,Adult Abs Den: FRAM,Adult Abs Den: PIST,Adult Abs Den: PRSE,Adult Abs Den: QURU,Adult Abs Den: PIRE,Adult Abs Den: PIAB,Adult Den Total:,Adult Rel Den: ACRU,Adult Rel Den: ACSA,Adult Rel Den: BEAL,Adult Rel Den: BEPA,Adult Rel Den: BELE,Adult Rel Den: FAGR,Adult Rel Den: TSCA,Adult Rel Den: FRAM,Adult Rel Den: PIST,Adult Rel Den: PRSE,Adult Rel Den: QURU,Adult Rel Den: PIRE,Adult Rel Den: PIAB,Natural Dead Sdl Abs Den: ACRU,Natural Dead Sdl Abs Den: ACSA,Natural Dead Sdl Abs Den: BEAL,Natural Dead Sdl Abs Den: BEPA,Natural Dead Sdl Abs Den: BELE,Natural Dead Sdl Abs Den: FAGR,Natural Dead Sdl Abs Den: TSCA,Natural Dead Sdl Abs Den: FRAM,Natural Dead Sdl Abs Den: PIST,Natural Dead Sdl Abs Den: PRSE,Natural Dead Sdl Abs Den: QURU,Natural Dead Sdl Abs Den: PIRE,Natural Dead Sdl Abs Den: PIAB,Natural Dead Sdl Den Total:,Natural Dead Sapl Abs BA: ACRU,Natural Dead Sapl Abs BA: ACSA,Natural Dead Sapl Abs BA: BEAL,Natural Dead Sapl Abs BA: BEPA,Natural Dead Sapl Abs BA: BELE,Natural Dead Sapl Abs BA: FAGR,Natural Dead Sapl Abs BA: TSCA,Natural Dead Sapl Abs BA: FRAM,Natural Dead Sapl Abs BA: PIST,Natural Dead Sapl Abs BA: PRSE,Natural Dead Sapl Abs BA: QURU,Natural Dead Sapl Abs BA: PIRE,Natural Dead Sapl Abs BA: PIAB,Natural Dead Sapl BA Total:,Natural Dead Sapl Abs Den: ACRU,Natural Dead Sapl Abs Den: ACSA,Natural Dead Sapl Abs Den: BEAL,Natural Dead Sapl Abs Den: BEPA,Natural Dead Sapl Abs Den: BELE,Natural Dead Sapl Abs Den: FAGR,Natural Dead Sapl Abs Den: TSCA,Natural Dead Sapl Abs Den: FRAM,Natural Dead Sapl Abs Den: PIST,Natural Dead Sapl Abs Den: PRSE,Natural Dead Sapl Abs Den: QURU,Natural Dead Sapl Abs Den: PIRE,Natural Dead Sapl Abs Den: PIAB,Natural Dead Sapl Den Total:,Natural Dead Adult Abs BA: ACRU,Natural Dead Adult Abs BA: ACSA,Natural Dead Adult Abs BA: BEAL,Natural Dead Adult Abs BA: BEPA,Natural Dead Adult Abs BA: BELE,Natural Dead Adult Abs BA: FAGR,Natural Dead Adult Abs BA: TSCA,Natural Dead Adult Abs BA: FRAM,Natural Dead Adult Abs BA: PIST,Natural Dead Adult Abs BA: PRSE,Natural Dead Adult Abs BA: QURU,Natural Dead Adult Abs BA: PIRE,Natural Dead Adult Abs BA: PIAB,Natural Dead Adult BA Total:,Natural Dead Adult Abs Den: ACRU,Natural Dead Adult Abs Den: ACSA,Natural Dead Adult Abs Den: BEAL,Natural Dead Adult Abs Den: BEPA,Natural Dead Adult Abs Den: BELE,Natural Dead Adult Abs Den: FAGR,Natural Dead Adult Abs Den: TSCA,Natural Dead Adult Abs Den: FRAM,Natural Dead Adult Abs Den: PIST,Natural Dead Adult Abs Den: PRSE,Natural Dead Adult Abs Den: QURU,Natural Dead Adult Abs Den: PIRE,Natural Dead Adult Abs Den: PIAB,Natural Dead Adult Den Total:
160,0,2087.77,0,150.943,3.4,10.1714,332.971,8590.4,16.3429,5786.54,9.57143,133,3313.71,185.029,20619.9,0.100632,0,0.0428969,1.17611e-005,0.00249342,0.23769,3.02567,0.000936572,0.458597,0.00209873,0.0662962,0.247038,0.0765921,4.26095,0.0236171,0,0.0100674,2.7602e-006,0.00058518,0.0557833,0.710092,0.000219803,0.107628,0.00049255,0.015559,0.0579773,0.0179753,102.829,0,22.3143,0.0571429,1.88571,113.4,1901.6,0.6,326.4,2.34286,48.6857,198.086,84.3714,2802.57,0.0366908,0,0.00796208,2.03894e-005,0.000672851,0.0404628,0.67852,0.000214089,0.116464,0.000835967,0.0173718,0.07068,0.030105,7.08441,0,1.23045,0.0488067,0.167163,0.155989,17.7806,0.0618758,4.88757,0.0494876,1.78677,2.34142,0.505918,36.1004,0.196242,0,0.034084,0.00135197,0.00463051,0.00432097,0.49253,0.00171399,0.135388,0.00137083,0.0494946,0.0648586,0.0140142,25.5714,0,28.6571,0.514286,1.37143,7.77143,336.343,0.2,50.0571,0.2,12.5429,26.7714,7.88571,497.886,0.05136,0,0.0575577,0.00103294,0.0027545,0.0156089,0.675542,0.000401699,0.100539,0.000401699,0.0251922,0.0537702,0.0158384,929,0,30.2571,1.8,5.42857,5.28571,274.657,7.68571,580.114,3.94286,38.0286,313.114,4.6,2193.91,0.00452621,0,0.00144987,0,3.71132e-005,0.00833792,0.0940053,5.02542e-005,0.0260698,0.000236023,0.0030418,0.0140798,0.00326277,0.155097,5.97143,0,1.22857,0,0.114286,4.25714,68.2571,0.0571429,22.4,0.371429,2.74286,18.0571,4.4,127.857,0.0565796,0,0.0217567,0,0.00568643,0.00153055,0.176365,0,0.0936318,0,0.0306778,0.0228306,0.0128268,0.421885,0.228571,0,0.371429,0,0.0285714,0.0857143,3.6,0,0.914286,0,0.0857143,0.371429,0.0857143,5.77143
161,0,2072.66,0,147.429,3.57143,10.3714,332.4,8588.11,17.1714,5803.6,10.4571,131.514,3323.26,185.457,20626,0.100274,0,0.0415362,1.20414e-005,0.00247549,0.23574,3.04193,0.000941233,0.454451,0.00211859,0.0667116,0.252386,0.0762971,4.27487,0.0234566,0,0.00971636,2.81678e-006,0.000579079,0.0551456,0.711583,0.000220178,0.106307,0.00049559,0.0156055,0.0590395,0.0178478,103.114,0,21.8,0.0571429,1.82857,113.2,1915.37,0.542857,323.286,2.34286,47.6,197.514,84.2571,2810.91,0.0366835,0,0.00775548,2.03289e-005,0.000650526,0.0402716,0.681405,0.000193125,0.115011,0.000833486,0.016934,0.0702669,0.029975,7.01071,0,1.21859,0.0467483,0.159054,0.155846,17.8718,0.0628128,4.91909,0.0498903,1.74831,2.34818,0.513848,36.1049,0.194176,0,0.0337514,0.00129479,0.00440534,0.00431647,0.494997,0.00173973,0.136244,0.00138182,0.048423,0.0650376,0.0142321,25.1714,0,28.5429,0.485714,1.31429,7.77143,340.943,0.2,50.6857,0.2,12.4286,27.0286,8.02857,502.8,0.0500625,0,0.0567678,0.000966019,0.00261393,0.0154563,0.678088,0.000397772,0.100807,0.000397772,0.0247187,0.0537561,0.0159677,921.371,0,30.7714,1.42857,4.05714,4.97143,280.371,6.77143,583.171,3.57143,34.3714,320.857,4.28571,2196,0.00494903,0,0.00172778,0,0.000135109,0.00930274,0.102039,4.07948e-005,0.0265578,8.84703e-005,0.00295866,0.0111738,0.00409006,0.163064,5.25714,0,1.28571,0,0.114286,4.42857,69.9714,0.0571429,22.8286,0.142857,3.02857,17.1714,4.94286,129.229,0.0665346,0,0.0219718,0.00239538,0.00390745,0.00203443,0.153346,0,0.0909205,0,0.0443343,0.00545545,0,0.3909,0.228571,0,0.371429,0.0285714,0.0285714,0.114286,3.2,0,0.8,0,0.171429,0.314286,0,5.25714
162,0,2062.94,0,143.771,2.88571,11.1143,331.743,8581.03,16.7429,5825.6,9.91429,126,3327.77,186.343,20625.9,0.101013,0,0.0420567,1.36032e-005,0.00235286,0.236228,3.05877,0.00101455,0.449344,0.00222109,0.0663009,0.255446,0.0758344,4.2906,0.0235429,0,0.00980205,3.17046e-006,0.000548376,0.0550571,0.712901,0.000236458,0.104728,0.000517665,0.0154526,0.0595362,0.0176745,102.371,0,21.5714,0.0571429,1.74286,113.171,1932.23,0.742857,319.657,2.37143,46.5714,196.8,84.4857,2821.77,0.0362791,0,0.00764464,2.02507e-005,0.000617646,0.0401065,0.684757,0.000263259,0.113282,0.000840404,0.0165043,0.0697434,0.0299407,7.00237,0,1.2096,0.0394352,0.148218,0.15202,17.9967,0.0637577,4.98301,0.0502926,1.70926,2.35417,0.515777,36.2246,0.193304,0,0.0333915,0.00108863,0.00409163,0.00419659,0.496809,0.00176006,0.137558,0.00138835,0.047185,0.0649881,0.0142383,24.8,0,28.5143,0.428571,1.25714,7.62857,345.686,0.2,51.0857,0.2,12.2571,27.2286,7.97143,507.257,0.0488904,0,0.0562127,0.00084488,0.00247831,0.0150389,0.68148,0.000394277,0.10071,0.000394277,0.0241636,0.053678,0.0157148,925.029,0,29.5714,1.85714,4,5.08571,282.543,7.8,590.114,4.05714,36.6286,322.2,4.68571,2213.57,0.0046887,0,0.00192205,0,0.000242517,0.00771672,0.0981743,0,0.0273936,6.30999e-005,0.0036841,0.0116948,0.00416011,0.15974,5.82857,0,1.22857,0,0.142857,4.74286,68.7714,0,22.4571,0.142857,3.11429,16.7143,5,128.143,0.063272,0,0.025021,0.00433917,0.00653419,0.00257408,0.0861525,0,0.0295683,0,0.00903431,0.0281195,0.00390128,0.258516,0.257143,0,0.228571,0.0285714,0.0285714,0.142857,3.25714,0,0.685714,0,0.171429,0.457143,0.114286,5.37143
163,0,2062.31,0,143.057,2.11429,10.2857,331.4,8588.46,16.4571,5866.03,10.3714,123.029,3323.63,187.057,20664.2,0.100283,0,0.0435157,1.79768e-005,0.00242143,0.236193,3.08192,0.000824238,0.448896,0.00203093,0.0652681,0.256945,0.0750897,4.31341,0.0232492,0,0.0100885,4.16765e-006,0.000561372,0.054758,0.714498,0.000191087,0.10407,0.00047084,0.0151315,0.0595689,0.0174085,101.2,0,21.7429,0.0857143,1.65714,113.857,1943.86,0.685714,316.171,2.14286,45.6857,196.4,84.2857,2827.77,0.0357879,0,0.00768904,3.03116e-005,0.000586024,0.0402639,0.687417,0.000242493,0.111809,0.00075779,0.0161561,0.069454,0.0298064,6.90512,0,1.20921,0.0351113,0.14972,0.149936,18.1311,0.0647104,5.04203,0.050692,1.6884,2.32403,0.522233,36.2723,0.190369,0,0.0333371,0.000967992,0.00412768,0.00413362,0.499861,0.00178402,0.139005,0.00139754,0.0465479,0.0640717,0.0143976,24.4571,0,28.3143,0.4,1.25714,7.51429,349.6,0.2,51.5429,0.2,12.2,27.6,8,511.286,0.0478346,0,0.0553786,0.000782341,0.00245879,0.0146968,0.683766,0.000391171,0.10081,0.000391171,0.0238614,0.0539816,0.0156468,906.629,0,28.8286,1.48571,4.68571,4.85714,278.457,8.02857,580.771,3.68571,33.5143,323.543,4.71429,2179.2,0.00509888,0,0.00077398,0,4.86418e-005,0.0085857,0.0976688,0.00025478,0.0256172,0.000323774,0.00354881,0.01235,0.00442143,0.158692,5.17143,0,0.857143,0,0.0857143,4.02857,68.4,0.114286,21.4857,0.285714,2.82857,16.4286,5,124.686,0.0951453,0,0.0209603,0.00458417,0,0.00206856,0.129484,0,0.0259968,0,0.0265522,0.0503165,0,0.355108,0.285714,0,0.371429,0.0285714,0,0.114286,3.4,0,0.6,0,0.142857,0.657143,0,5.6
164,0,2033.23,0,142.057,2.28571,9.42857,331.143,8588.94,17.3714,5898.26,10.9143,120.829,3329.54,187.914,20671.9,0.101591,0,0.0440178,2.39164e-005,0.00246616,0.233636,3.10275,0.000872834,0.441995,0.00207082,0.0643617,0.260612,0.074391,4.32879,0.0234686,0,0.0101686,5.52497e-006,0.000569711,0.0539725,0.716771,0.000201635,0.102106,0.000478383,0.0148683,0.0602044,0.0171852,101.2,0,21.7429,0.114286,1.62857,112.457,1954.29,0.657143,313.286,2.11429,44.1429,195.686,82.9429,2830.26,0.0357565,0,0.00768229,4.038e-005,0.000575415,0.0397339,0.690498,0.000232185,0.110692,0.00074703,0.0155968,0.0691406,0.0293058,6.82555,0,1.21578,0.0353535,0.150808,0.149403,18.0606,0.065671,5.11458,0.051093,1.67294,2.35718,0.529624,36.2286,0.188402,0,0.0335586,0.000975846,0.00416268,0.0041239,0.498518,0.00181268,0.141175,0.0014103,0.0461774,0.0650641,0.0146189,24.0857,0,28.4857,0.4,1.22857,7.48571,353.943,0.2,52.1714,0.2,12.0857,28.0286,8.08571,516.4,0.0466416,0,0.0551621,0.000774593,0.00237911,0.014496,0.685404,0.000387297,0.101029,0.000387297,0.0234038,0.0542769,0.0156579,917.286,0,28.7714,0.971429,4.4,5.25714,283.6,7.68571,594.057,3.68571,34.1429,322.086,4.94286,2206.89,0.0042461,0,0.000968179,0,9.68255e-005,0.0101473,0.0985661,5.18616e-006,0.027932,7.19656e-005,0.00387338,0.0124198,0.00435838,0.162685,4.85714,0,1,0,0.0857143,5,72.2286,0.0285714,22.2571,0.114286,3.2,16.6286,5.68571,131.086,0.0488666,0,0.0164771,0,0,0.000509404,0.248314,0,0.0415748,0,0.0376885,0.0269265,0,0.420356,0.114286,0,0.314286,0,0,0.0285714,3.25714,0,0.542857,0,0.2,0.371429,0,4.82857
165,0,2010.94,0,143.143,2.2,10,331.171,8590.63,16.8857,5939.17,9.97143,117.371,3340.57,188.571,20700.6,0.102357,0,0.0433788,1.9735e-005,0.00258001,0.232702,3.11739,0.000931124,0.436719,0.00173888,0.0625514,0.262753,0.0745257,4.33765,0.0235974,0,0.0100005,4.54969e-006,0.000594796,0.0536471,0.718682,0.000214661,0.100681,0.000400882,0.0144206,0.0605751,0.0171811,100.371,0,21.3714,0.0857143,1.62857,112.6,1967.69,0.628571,309.943,1.82857,43.7714,195.543,83.1429,2838.6,0.0353595,0,0.00752886,3.0196e-005,0.000573723,0.0396674,0.693189,0.000221437,0.109189,0.000644181,0.0154201,0.0688871,0.0292901,6.78047,0,1.21405,0.0356032,0.152307,0.150926,18.119,0.0666388,5.11513,0.0425942,1.61096,2.40474,0.521068,36.2135,0.187236,0,0.0335249,0.000983147,0.0042058,0.00416766,0.500339,0.00184016,0.141249,0.00117619,0.044485,0.0664045,0.0143888,23.6286,0,28.5714,0.4,1.22857,7.57143,359.914,0.2,52.4571,0.171429,11.8286,28.4,7.88571,522.257,0.0452432,0,0.0547076,0.000765906,0.00235243,0.0144975,0.689151,0.000382953,0.100443,0.000328246,0.0226489,0.0543793,0.0150993,900.457,0,27.5143,1.31429,4.02857,4.82857,278.114,8.48571,594.8,4.31429,31.5429,326,4.37143,2185.77,0.0047397,0,0.0017628,4.84442e-006,2.58293e-005,0.00809085,0.0965661,2.73879e-005,0.0292114,0.000458042,0.0058506,0.0129497,0.00383868,0.163526,5.37143,0,1.31429,0.0285714,0.0571429,3.82857,70.3143,0.0285714,21.0857,0.342857,3.17143,16.4571,4.97143,126.971,0.0751189,0,0.0170892,0,0,0.000507694,0.181681,0,0.0466587,0.00889924,0.0300759,0.0114713,0.00901188,0.380514,0.285714,0,0.285714,0,0,0.0285714,3.31429,0,0.4,0.0285714,0.142857,0.285714,0.114286,4.88571
166,0,1994.11,0,144.114,1.97143,9.34286,331.371,8604.54,15.6,5976.94,8.45714,117.543,3358.03,187.8,20749.8,0.101658,0,0.0409928,2.23661e-005,0.00263307,0.232539,3.13192,0.000995772,0.435377,0.00180994,0.0617517,0.264911,0.073843,4.34846,0.0233781,0,0.00942698,5.14346e-006,0.000605517,0.0534763,0.720237,0.000228994,0.100122,0.000416227,0.0142008,0.0609207,0.0169814,99.0286,0,20.5429,0.0857143,1.68571,111.514,1976.09,0.628571,306.829,1.8,42.5143,193.229,81.8286,2835.77,0.0349212,0,0.00724419,3.02261e-005,0.000594446,0.0393241,0.696842,0.000221658,0.108199,0.000634748,0.0149921,0.0681397,0.0288558,6.75819,0,1.21855,0.0358522,0.148922,0.151959,18.2393,0.0587328,5.15626,0.031038,1.62883,2.43286,0.513692,36.3742,0.185796,0,0.0335004,0.00098565,0.00409418,0.00417766,0.501435,0.00161469,0.141756,0.000853299,0.0447799,0.0668843,0.0141225,23.4857,0,28.9429,0.4,1.2,7.62857,365.914,0.171429,52.4,0.142857,11.7429,28.7714,7.82857,528.629,0.0444276,0,0.0547508,0.000756675,0.00227002,0.0144309,0.692195,0.000324289,0.0991244,0.000270241,0.0222138,0.0544265,0.0148092,890.971,0,28.6857,1.05714,4.77143,5.34286,274.6,8,596.886,3.77143,32.6,325.943,5.37143,2178,0.00575305,0,0.00181927,0,6.68337e-005,0.00841255,0.0977894,1.40359e-005,0.025873,5.60347e-005,0.00339996,0.0134993,0.00377696,0.16046,5.2,0,1.28571,0,0.0571429,5,69.2571,0.0571429,21.9714,0.171429,3.02857,16.9714,5.68571,128.686,0.0839031,0,0.012312,0,0,0.00102723,0.164049,0.0088821,0.0707099,0,0.0031421,0.0336046,0.013765,0.391395,0.171429,0,0.228571,0,0,0.0571429,3.08571,0.0285714,0.657143,0,0.142857,0.342857,0.114286,4.82857
167,0,1985.37,0,144.114,2.05714,8.8,331.4,8610.4,15.7143,6004.91,8.05714,114.4,3376.83,188.943,20791,0.101892,0,0.0417351,2.79105e-005,0.00264536,0.232494,3.1511,0.00106327,0.433911,0.00188504,0.0606018,0.267682,0.0732983,4.36833,0.0233251,0,0.00955402,6.38928e-006,0.000605577,0.0532225,0.72135,0.000243404,0.099331,0.000431524,0.013873,0.0612778,0.0167795,98.5143,0,20.6571,0.0857143,1.65714,111.343,1982.77,0.657143,304.829,1.77143,41.3429,191.714,80.6571,2836,0.0347371,0,0.0072839,3.02237e-005,0.000584324,0.0392605,0.699144,0.000231715,0.107485,0.000624622,0.0145779,0.0676002,0.0284405,6.74755,0,1.19287,0.036104,0.145698,0.149999,18.1788,0.0595737,5.23355,0.0313003,1.60099,2.4785,0.519623,36.3746,0.185502,0,0.032794,0.000992561,0.0040055,0.00412372,0.499767,0.00163778,0.143879,0.0008605,0.0440141,0.0681382,0.0142853,23.4286,0,28.6,0.4,1.17143,7.6,370.657,0.171429,52.7143,0.142857,11.8,28.9429,7.82857,533.457,0.0439184,0,0.0536126,0.000749826,0.00219592,0.0142467,0.694821,0.000321354,0.0988163,0.000267795,0.0221199,0.0542553,0.0146752,892.657,0,28.8286,1.05714,4.11429,4.54286,282.971,7.14286,608.6,2.88571,32.4,330.571,3.88571,2199.66,0.00419774,0,0.00098782,0,0.000111254,0.00666038,0.09628,0,0.0244889,3.29109e-005,0.00330818,0.0132011,0.00405663,0.153325,4.91429,0,0.714286,0,0.0857143,4.37143,68.8286,0,21.1143,0.0857143,2.88571,17.1143,5.51429,125.629,0.0675557,0,0.0203195,0,0,0.00203979,0.350539,0,0.0294589,0,0.0180757,0.0138926,0.00130967,0.503191,0.2,0,0.342857,0,0,0.0571429,3.82857,0,0.4,0,0.0571429,0.4,0.0857143,5.37143
168,0,1974.43,0,145.114,2.54286,9.02857,331.229,8628.63,15.1143,6067.8,8.45714,114.486,3377.11,189.343,20863.3,0.101741,0,0.0417952,2.91783e-005,0.0026637,0.231465,3.1644,0.00102198,0.428284,0.00177016,0.0595739,0.268846,0.0727533,4.37435,0.0232587,0,0.00955461,6.67032e-006,0.000608938,0.0529142,0.7234,0.00023363,0.0979082,0.000404668,0.0136189,0.0614597,0.0166318,96.7143,0,20.6286,0.0857143,1.54286,110.8,1986.43,0.628571,301.914,1.77143,40.0857,189.914,80.0286,2830.54,0.0341681,0,0.00728785,3.02819e-005,0.000545075,0.0391444,0.701784,0.000222067,0.106663,0.000625826,0.0141618,0.0670947,0.0282732,6.68481,0,1.19172,0.0363551,0.138488,0.15206,18.2363,0.0604212,5.31739,0.0315645,1.57077,2.42463,0.523777,36.3683,0.183809,0,0.0327681,0.000999638,0.00380792,0.00418113,0.501434,0.00166137,0.146209,0.000867914,0.0431907,0.0666688,0.014402,23.0571,0,28.5714,0.4,1.08571,7.71429,375.657,0.171429,53.5143,0.142857,11.7143,29.2571,7.85714,539.143,0.0427663,0,0.0529942,0.000741918,0.00201378,0.0143084,0.696767,0.000317965,0.0992581,0.000264971,0.0217276,0.054266,0.0145734,886.686,0,27.6,0.8,3.68571,4.94286,276.143,7.17143,603.914,2.6,30.1714,334.343,5.02857,2183.09,0.00534286,0,0.00153887,0,8.1585e-005,0.00773519,0.0998447,0.000102913,0.0241139,0.000281894,0.00336639,0.0121727,0.00375988,0.158341,5.94286,0,0.771429,0,0.114286,4.34286,71.4857,0.0571429,21.0571,0.142857,2.62857,16.6857,5.25714,128.486,0.0646468,0,0.0156142,0,0.00229303,0.00103474,0.214864,0,0.0559872,0,0.0200783,0.0606602,0.00343479,0.438613,0.228571,0,0.314286,0,0.0285714,0.0571429,4.17143,0,0.8,0,0.114286,0.514286,0.0857143,6.31429
169,0,1940.77,0,143.343,2.14286,9.2,329.771,8650.03,13.8857,6115.86,8.05714,111.2,3385.6,190.657,20900.5,0.101185,0,0.0426203,3.21284e-005,0.00247468,0.230835,3.18738,0.00107768,0.421226,0.00174009,0.0576591,0.268562,0.0725538,4.38734,0.0230629,0,0.00971438,7.32297e-006,0.00056405,0.0526138,0.726494,0.000245634,0.0960094,0.000396617,0.0131421,0.061213,0.0165371,96.6857,0,20.5714,0.0857143,1.42857,110.343,1992.94,0.628571,299.2,1.68571,38.8286,188.571,79.8,2830.77,0.0341553,0,0.00726708,3.02795e-005,0.000504658,0.0389798,0.704028,0.00022205,0.105696,0.000595496,0.0137166,0.0666149,0.0281902,6.58637,0,1.19235,0.0366067,0.140066,0.151132,18.3216,0.0542005,5.375,0.0318286,1.575,2.42813,0.521994,36.4143,0.180873,0,0.032744,0.00100528,0.00384645,0.00415034,0.503144,0.00148844,0.147607,0.000874068,0.0432522,0.0666806,0.0143349,22.6857,0,28.3714,0.4,1.11429,7.71429,379.714,0.142857,54.0286,0.142857,11.7714,29.8,7.91429,543.8,0.041717,0,0.0521725,0.000735565,0.00204907,0.0141859,0.698261,0.000262702,0.0993538,0.000262702,0.0216466,0.0547996,0.0145537,882.371,0,30.0571,1.42857,4,5.6,275.486,7.77143,613.229,3.02857,32.5143,331.343,4.51429,2191.34,0.00519582,0,0.00141549,0,7.98715e-005,0.00912977,0.100908,0,0.0268133,0.000104691,0.00314339,0.0123409,0.00349562,0.162627,4.74286,0,0.857143,0,0.142857,5.02857,69.9429,0,20.9143,0.142857,2.57143,16.5714,4.57143,125.486,0.0741087,0,0.0132707,0,0,0.00199893,0.183839,0.00707505,0.0206926,0,0.0100518,0.00719758,0.0096589,0.327893,0.257143,0,0.371429,0,0,0.0571429,3.57143,0.0285714,0.428571,0,0.114286,0.314286,0.0857143,5.22857
170,0,1920.57,0,142.686,2.08571,8,330.886,8659.14,13.9143,6157.31,8.25714,109.629,3384.63,191.486,20928.6,0.100599,0,0.040469,2.62146e-005,0.00214375,0.230769,3.20351,0.00113957,0.415877,0.00175515,0.0563688,0.267713,0.0723356,4.3927,0.0229013,0,0.00921278,5.96776e-006,0.000488025,0.0525346,0.729279,0.000259422,0.0946745,0.00039956,0.0128324,0.0609449,0.0164672,95.8,0,19.6,0.0857143,1.37143,109.8,1998.94,0.628571,297.943,1.6,37.8857,188.857,79.0857,2831.6,0.0338325,0,0.00692188,3.02706e-005,0.00048433,0.0387767,0.705941,0.000221985,0.105221,0.000565052,0.0133796,0.0666963,0.0279297,6.50401,0,1.19267,0.0336274,0.14166,0.151459,18.3505,0.0549352,5.39358,0.0320915,1.55876,2.40749,0.522597,36.3434,0.17896,0,0.0328166,0.000925268,0.00389781,0.00416745,0.50492,0.00151156,0.148406,0.000883009,0.0428898,0.0662428,0.0143794,22.4286,0,28.5143,0.371429,1.14286,7.77143,384.829,0.142857,54.3429,0.142857,11.5429,30.5714,7.85714,549.657,0.0408047,0,0.0518765,0.000675746,0.00207922,0.0141387,0.700125,0.000259902,0.0988668,0.000259902,0.0210001,0.0556191,0.0142946,861.971,0,28.4571,1.14286,4.25714,4.94286,280.943,6.4,615.829,2.51429,31.2,331.514,4.77143,2173.94,0.00492311,0,0.00228472,1.11696e-005,0.000218528,0.0072004,0.102086,0,0.0258239,8.8908e-005,0.0045009,0.0125915,0.00396953,0.163698,5.02857,0,1.51429,0.0285714,0.0571429,4.42857,71.7714,0,21.2857,0.171429,2.51429,16.5714,5.37143,128.743,0.0594248,0,0.0158748,0.00322952,0,0.0010228,0.219543,0,0.0834101,0,0.0204692,0.0401509,0.00526566,0.448391,0.142857,0,0.342857,0.0285714,0,0.0571429,3.65714,0,0.6,0,0.142857,0.285714,0.0857143,5.34286
