"","Species","Type","DBH","CCR"
"60332","ACRU","Sapling",1.088715521,637255.713095806
"60331","ACRU","Sapling",1.088715521,637255.669684187
"60330","ACRU","Sapling",1.088715521,637255.626272567
"60329","ACRU","Sapling",1.088715521,637255.582860948
"60328","ACRU","Sapling",1.088715521,637255.539449328
"60327","ACRU","Sapling",1.088715521,637255.496037709
"60326","ACRU","Sapling",1.088715521,637255.452626089
"60325","ACRU","Sapling",1.088715521,637255.40921447
"60324","ACRU","Sapling",1.088715521,637255.36580285
"60323","ACRU","Sapling",1.088715521,637255.322391231
"60322","ACRU","Sapling",1.088715521,637255.278979611
"60321","ACRU","Sapling",1.088715521,637255.235567992
"60319","ACRU","Sapling",1.088715521,637255.148744753
"60318","ACRU","Sapling",1.088715521,637255.105333133
"60317","ACRU","Sapling",1.088715521,637255.061921514
"60316","ACRU","Sapling",1.088715521,637255.018509894
"60315","ACRU","Sapling",1.088715521,637254.975098275
"60314","ACRU","Sapling",1.088715521,637254.931686655
"60313","ACRU","Sapling",1.088715521,637254.888275036
"60312","ACRU","Sapling",1.088715521,637254.844863416
"60311","ACRU","Sapling",1.088715521,637254.801451797
"60310","ACRU","Sapling",1.088715521,637254.758040177
"60309","ACRU","Sapling",1.088715521,637254.714628558
"60308","ACRU","Sapling",1.088715521,637254.671216938
"60307","ACRU","Sapling",1.088715521,637254.627805319
"60306","ACRU","Sapling",1.088715521,637254.584393699
"60305","ACRU","Sapling",1.088715521,637254.54098208
"60304","ACRU","Sapling",1.088715521,637254.49757046
"60303","ACRU","Sapling",1.088715521,637254.454158841
"60302","ACRU","Sapling",1.088715521,637254.410747221
"60301","ACRU","Sapling",1.088715521,637254.367335602
"60300","ACRU","Sapling",1.088715521,637254.323923982
"60299","ACRU","Sapling",1.088715521,637254.280512363
"60298","ACRU","Sapling",1.088715521,637254.237100743
"60297","ACRU","Sapling",1.088715521,637254.193689124
"60296","ACRU","Sapling",1.088715521,637254.150277504
"60295","ACRU","Sapling",1.088715521,637254.106865885
"60294","ACRU","Sapling",1.088715521,637254.063454265
"60293","ACRU","Sapling",1.088715521,637254.020042646
"60292","ACRU","Sapling",1.088715521,637253.976631026
"60291","ACRU","Sapling",1.088715521,637253.933219407
"60290","ACRU","Sapling",1.088715521,637253.889807787
"60289","ACRU","Sapling",1.088715521,637253.846396168
"60288","ACRU","Sapling",1.088715521,637253.802984548
"60287","ACRU","Sapling",1.088715521,637253.759572929
"60286","ACRU","Sapling",1.088715521,637253.716161309
"60285","ACRU","Sapling",1.088715521,637253.67274969
"60284","ACRU","Sapling",1.088715521,637253.62933807
"60283","ACRU","Sapling",1.088715521,637253.585926451
"60282","ACRU","Sapling",1.088715521,637253.542514831
"60281","ACRU","Sapling",1.088715521,637253.499103212
"60280","ACRU","Sapling",1.088715521,637253.455691592
"60279","ACRU","Sapling",1.088715521,637253.412279973
"60278","ACRU","Sapling",1.088715521,637253.368868353
"60277","ACRU","Sapling",1.088715521,637253.325456734
"60276","ACRU","Sapling",1.088715521,637253.282045114
"60275","ACRU","Sapling",1.088715521,637253.238633495
"60274","ACRU","Sapling",1.088715521,637253.195221875
"60273","ACRU","Sapling",1.088715521,637253.151810256
"60272","ACRU","Sapling",1.088715521,637253.108398636
"60271","ACRU","Sapling",1.088715521,637253.064987017
"60270","ACRU","Sapling",1.088715521,637253.021575397
"60269","ACRU","Sapling",1.088715521,637252.978163778
"60268","ACRU","Sapling",1.088715521,637252.934752158
"60267","ACRU","Sapling",1.088715521,637252.891340539
"60266","ACRU","Sapling",1.088715521,637252.847928919
"60265","ACRU","Sapling",1.088715521,637252.8045173
"60264","ACRU","Sapling",1.088715521,637252.76110568
"60263","ACRU","Sapling",1.088715521,637252.717694061
"60262","ACRU","Sapling",1.088715521,637252.674282441
"60261","ACRU","Sapling",1.088715521,637252.630870822
"60260","ACRU","Sapling",1.088715521,637252.587459202
"60258","ACRU","Sapling",1.088715521,637252.500635963
"60257","ACRU","Sapling",1.088715521,637252.457224344
"60256","ACRU","Sapling",1.088715521,637252.413812724
"60255","ACRU","Sapling",1.088715521,637252.370401105
"60254","ACRU","Sapling",1.088715521,637252.326989485
"60253","ACRU","Sapling",1.088715521,637252.283577866
"60252","ACRU","Sapling",1.088715521,637252.240166246
"60251","ACRU","Sapling",1.088715521,637252.196754627
"60249","ACRU","Sapling",1.088715521,637252.109931388
"60248","ACRU","Sapling",1.088715521,637252.066519768
"60247","ACRU","Sapling",1.088715521,637252.023108149
"60246","ACRU","Sapling",1.088715521,637251.979696529
"60245","ACRU","Sapling",1.088715521,637251.93628491
"60244","ACRU","Sapling",1.088715521,637251.89287329
"60243","ACRU","Sapling",1.088715521,637251.849461671
"60242","ACRU","Sapling",1.088715521,637251.806050051
"60241","ACRU","Sapling",1.088715521,637251.762638432
"60240","ACRU","Sapling",1.088715521,637251.719226812
"60239","ACRU","Sapling",1.088715521,637251.675815193
"60238","ACRU","Sapling",1.088715521,637251.632403573
"60237","ACRU","Sapling",1.088715521,637251.588991954
"60236","ACRU","Sapling",1.088715521,637251.545580334
"60235","ACRU","Sapling",1.088715521,637251.502168715
"60234","ACRU","Sapling",1.088715521,637251.458757095
"60233","ACRU","Sapling",1.088715521,637251.415345476
"60232","ACRU","Sapling",1.088715521,637251.371933856
"60231","ACRU","Sapling",1.088715521,637251.328522237
"60230","ACRU","Sapling",1.088715521,637251.285110617
"60229","ACRU","Sapling",1.088715521,637251.241698998
"60228","ACRU","Sapling",1.088715521,637251.198287378
"60227","ACRU","Sapling",1.088715521,637251.154875759
"60226","ACRU","Sapling",1.088715521,637251.111464139
"60225","ACRU","Sapling",1.088715521,637251.06805252
"60224","ACRU","Sapling",1.088715521,637251.0246409
"60223","ACRU","Sapling",1.088715521,637250.981229281
"60222","ACRU","Sapling",1.088715521,637250.937817661
"60221","ACRU","Sapling",1.088715521,637250.894406042
"60220","ACRU","Sapling",1.088715521,637250.850994422
"60219","ACRU","Sapling",1.088715521,637250.807582803
"60218","ACRU","Sapling",1.088715521,637250.764171183
"60217","ACRU","Sapling",1.088715521,637250.720759564
"60216","ACRU","Sapling",1.088715521,637250.677347944
"60214","ACRU","Sapling",1.088715521,637250.590524705
"60213","ACRU","Sapling",1.088715521,637250.547113086
"60212","ACRU","Sapling",1.088715521,637250.503701466
"60211","ACRU","Sapling",1.088715521,637250.460289847
"60210","ACRU","Sapling",1.088715521,637250.416878227
"60209","ACRU","Sapling",1.088715521,637250.373466608
"60208","ACRU","Sapling",1.088715521,637250.330054988
"60207","ACRU","Sapling",1.088715521,637250.286643369
"60205","ACRU","Sapling",1.088715521,637250.19982013
"60204","ACRU","Sapling",1.088715521,637250.15640851
"60203","ACRU","Sapling",1.088715521,637250.112996891
"60202","ACRU","Sapling",1.088715521,637250.069585271
"60201","ACRU","Sapling",1.088715521,637250.026173652
"60200","ACRU","Sapling",1.088715521,637249.982762032
"60199","ACRU","Sapling",1.088715521,637249.939350413
"60198","ACRU","Sapling",1.088715521,637249.895938793
"60197","ACRU","Sapling",1.088715521,637249.852527174
"60196","ACRU","Sapling",1.088715521,637249.809115554
"60195","ACRU","Sapling",1.088715521,637249.765703935
"60194","ACRU","Sapling",1.088715521,637249.722292315
"60193","ACRU","Sapling",1.088715521,637249.678880696
"60192","ACRU","Sapling",1.088715521,637249.635469076
"60191","ACRU","Sapling",1.088715521,637249.592057457
"60190","ACRU","Sapling",1.088715521,637249.548645837
"60189","ACRU","Sapling",1.088715521,637249.505234218
"60188","ACRU","Sapling",1.088715521,637249.461822598
"60187","ACRU","Sapling",1.088715521,637249.418410979
"60186","ACRU","Sapling",1.088715521,637249.374999359
"60185","ACRU","Sapling",1.088715521,637249.33158774
"60184","ACRU","Sapling",1.088715521,637249.28817612
"60183","ACRU","Sapling",1.088715521,637249.244764501
"60182","ACRU","Sapling",1.088715521,637249.201352881
"60181","ACRU","Sapling",1.088715521,637249.157941262
"60180","ACRU","Sapling",1.088715521,637249.114529642
"60179","ACRU","Sapling",1.088715521,637249.071118023
"60178","ACRU","Sapling",1.088715521,637249.027706403
"60177","ACRU","Sapling",1.088715521,637248.984294784
"60176","ACRU","Sapling",1.088715521,637248.940883164
"60175","ACRU","Sapling",1.088715521,637248.897471545
"60174","ACRU","Sapling",1.088715521,637248.854059925
"60173","ACRU","Sapling",1.088715521,637248.810648306
"60172","ACRU","Sapling",1.088715521,637248.767236686
"60171","ACRU","Sapling",1.088715521,637248.723825067
"60169","ACRU","Sapling",1.088715521,637248.637001828
"60168","ACRU","Sapling",1.088715521,637248.593590208
"60167","ACRU","Sapling",1.088715521,637248.550178589
"60166","ACRU","Sapling",1.088715521,637248.506766969
"60165","ACRU","Sapling",1.088715521,637248.46335535
"60164","ACRU","Sapling",1.088715521,637248.41994373
"60163","ACRU","Sapling",1.088715521,637248.376532111
"60162","ACRU","Sapling",1.088715521,637248.333120491
"60161","ACRU","Sapling",1.088715521,637248.289708872
"60160","ACRU","Sapling",1.088715521,637248.246297252
"60159","ACRU","Sapling",1.088715521,637248.202885633
"60158","ACRU","Sapling",1.088715521,637248.159474013
"60157","ACRU","Sapling",1.088715521,637248.116062394
"60156","ACRU","Sapling",1.088715521,637248.072650774
"60155","ACRU","Sapling",1.088715521,637248.029239155
"60153","ACRU","Sapling",1.088715521,637247.942415916
"60152","ACRU","Sapling",1.088715521,637247.899004296
"60151","ACRU","Sapling",1.088715521,637247.855592677
"60150","ACRU","Sapling",1.088715521,637247.812181057
"60149","ACRU","Sapling",1.088715521,637247.768769438
"60148","ACRU","Sapling",1.088715521,637247.725357818
"60147","ACRU","Sapling",1.088715521,637247.681946199
"60146","ACRU","Sapling",1.088715521,637247.638534579
"60145","ACRU","Sapling",1.088715521,637247.59512296
"60144","ACRU","Sapling",1.088715521,637247.55171134
"60143","ACRU","Sapling",1.088715521,637247.508299721
"60142","ACRU","Sapling",1.088715521,637247.464888101
"60141","ACRU","Sapling",1.088715521,637247.421476482
"60140","ACRU","Sapling",1.088715521,637247.378064862
"60139","ACRU","Sapling",1.088715521,637247.334653243
"60138","ACRU","Sapling",1.088715521,637247.291241623
"60136","ACRU","Sapling",1.088715521,637247.204418384
"60135","ACRU","Sapling",1.088715521,637247.161006765
"60134","ACRU","Sapling",1.088715521,637247.117595145
"60133","ACRU","Sapling",1.088715521,637247.074183526
"60132","ACRU","Sapling",1.088715521,637247.030771906
"60131","ACRU","Sapling",1.088715521,637246.987360287
"60130","ACRU","Sapling",1.088715521,637246.943948667
"60129","ACRU","Sapling",1.088715521,637246.900537048
"60128","ACRU","Sapling",1.088715521,637246.857125428
"60127","ACRU","Sapling",1.088715521,637246.813713809
"60126","ACRU","Sapling",1.088715521,637246.770302189
"60125","ACRU","Sapling",1.088715521,637246.72689057
"60124","ACRU","Sapling",1.088715521,637246.68347895
"60123","ACRU","Sapling",1.088715521,637246.640067331
"60122","ACRU","Sapling",1.088715521,637246.596655711
"60121","ACRU","Sapling",1.088715521,637246.553244092
"60120","ACRU","Sapling",1.088715521,637246.509832472
"60119","ACRU","Sapling",1.088715521,637246.466420853
"60118","ACRU","Sapling",1.088715521,637246.423009233
"60117","ACRU","Sapling",1.088715521,637246.379597614
"60116","ACRU","Sapling",1.088715521,637246.336185994
"60115","ACRU","Sapling",1.088715521,637246.292774375
"60114","ACRU","Sapling",1.088715521,637246.249362755
"60113","ACRU","Sapling",1.088715521,637246.205951136
"60112","ACRU","Sapling",1.088715521,637246.162539516
"60111","ACRU","Sapling",1.088715521,637246.119127897
"60110","ACRU","Sapling",1.088715521,637246.075716277
"60109","ACRU","Sapling",1.088715521,637246.032304658
"60108","ACRU","Sapling",1.088715521,637245.988893038
"60107","ACRU","Sapling",1.088715521,637245.945481419
"60106","ACRU","Sapling",1.088715521,637245.902069799
"60105","ACRU","Sapling",1.088715521,637245.85865818
"60104","ACRU","Sapling",1.088715521,637245.81524656
"60103","ACRU","Sapling",1.088715521,637245.771834941
"60102","ACRU","Sapling",1.088715521,637245.728423321
"60101","ACRU","Sapling",1.088715521,637245.685011702
"60100","ACRU","Sapling",1.088715521,637245.641600082
"60099","ACRU","Sapling",1.088715521,637245.598188463
"60098","ACRU","Sapling",1.088715521,637245.554776843
"60097","ACRU","Sapling",1.088715521,637245.511365224
"60096","ACRU","Sapling",1.088715521,637245.467953604
"60095","ACRU","Sapling",1.088715521,637245.424541985
"60094","ACRU","Sapling",1.088715521,637245.381130365
"60091","ACRU","Sapling",1.088715521,637245.250895507
"60090","ACRU","Sapling",1.088715521,637245.207483887
"60089","ACRU","Sapling",1.088715521,637245.164072268
"60088","ACRU","Sapling",1.088715521,637245.120660648
"60087","ACRU","Sapling",1.088715521,637245.077249029
"60086","ACRU","Sapling",1.088715521,637245.033837409
"60084","ACRU","Sapling",1.088715521,637244.94701417
"60083","ACRU","Sapling",1.088715521,637244.903602551
"60082","ACRU","Sapling",1.088715521,637244.860190931
"60081","ACRU","Sapling",1.088715521,637244.816779312
"60080","ACRU","Sapling",1.088715521,637244.773367692
"60079","ACRU","Sapling",1.088715521,637244.729956073
"60078","ACRU","Sapling",1.088715521,637244.686544453
"60077","ACRU","Sapling",1.088715521,637244.643132834
"60076","ACRU","Sapling",1.088715521,637244.599721214
"60075","ACRU","Sapling",1.088715521,637244.556309595
"60074","ACRU","Sapling",1.088715521,637244.512897975
"60073","ACRU","Sapling",1.088715521,637244.469486356
"60071","ACRU","Sapling",1.088715521,637244.382663117
"60070","ACRU","Sapling",1.088715521,637244.339251497
"60069","ACRU","Sapling",1.088715521,637244.295839878
"60068","ACRU","Sapling",1.088715521,637244.252428258
"60067","ACRU","Sapling",1.088715521,637244.209016639
"60066","ACRU","Sapling",1.088715521,637244.165605019
"60065","ACRU","Sapling",1.088715521,637244.1221934
"60064","ACRU","Sapling",1.088715521,637244.07878178
"60063","ACRU","Sapling",1.088715521,637244.035370161
"60062","ACRU","Sapling",1.088715521,637243.991958541
"60061","ACRU","Sapling",1.088715521,637243.948546922
"60060","ACRU","Sapling",1.088715521,637243.905135302
"60059","ACRU","Sapling",1.088715521,637243.861723683
"60058","ACRU","Sapling",1.088715521,637243.818312063
"60057","ACRU","Sapling",1.088715521,637243.774900444
"60056","ACRU","Sapling",1.088715521,637243.731488824
"60055","ACRU","Sapling",1.088715521,637243.688077205
"60054","ACRU","Sapling",1.088715521,637243.644665585
"60053","ACRU","Sapling",1.088715521,637243.601253966
"60052","ACRU","Sapling",1.088715521,637243.557842346
"60051","ACRU","Sapling",1.088715521,637243.514430727
"60050","ACRU","Sapling",1.088715521,637243.471019107
"60049","ACRU","Sapling",1.088715521,637243.427607488
"60048","ACRU","Sapling",1.088715521,637243.384195868
"60047","ACRU","Sapling",1.088715521,637243.340784249
"60046","ACRU","Sapling",1.088715521,637243.297372629
"60044","ACRU","Sapling",1.088715521,637243.21054939
"60043","ACRU","Sapling",1.088715521,637243.167137771
"60042","ACRU","Sapling",1.088715521,637243.123726151
"60041","ACRU","Sapling",1.088715521,637243.080314532
"60040","ACRU","Sapling",1.088715521,637243.036902912
"60039","ACRU","Sapling",1.088715521,637242.993491293
"60038","ACRU","Sapling",1.088715521,637242.950079673
"60037","ACRU","Sapling",1.088715521,637242.906668054
"60036","ACRU","Sapling",1.088715521,637242.863256434
"60035","ACRU","Sapling",1.088715521,637242.819844815
"60034","ACRU","Sapling",1.088715521,637242.776433195
"60032","ACRU","Sapling",1.088715521,637242.689609956
"60031","ACRU","Sapling",1.088715521,637242.646198337
"60030","ACRU","Sapling",1.088715521,637242.602786717
"60028","ACRU","Sapling",1.088715521,637242.515963478
"60027","ACRU","Sapling",1.088715521,637242.472551859
"60026","ACRU","Sapling",1.088715521,637242.429140239
"60025","ACRU","Sapling",1.088715521,637242.38572862
"60024","ACRU","Sapling",1.088715521,637242.342317
"60023","ACRU","Sapling",1.088715521,637242.298905381
"60022","ACRU","Sapling",1.088715521,637242.255493761
"60021","ACRU","Sapling",1.088715521,637242.212082142
"60020","ACRU","Sapling",1.088715521,637242.168670522
"60019","ACRU","Sapling",1.088715521,637242.125258903
"60018","ACRU","Sapling",1.088715521,637242.081847283
"60016","ACRU","Sapling",1.088715521,637241.995024044
"60015","ACRU","Sapling",1.088715521,637241.951612425
"60014","ACRU","Sapling",1.088715521,637241.908200805
"60013","ACRU","Sapling",1.088715521,637241.864789186
"60012","ACRU","Sapling",1.088715521,637241.821377566
"60011","ACRU","Sapling",1.088715521,637241.777965947
"60009","ACRU","Sapling",1.088715521,637241.691142708
"60008","ACRU","Sapling",1.088715521,637241.647731088
"60007","ACRU","Sapling",1.088715521,637241.604319469
"60006","ACRU","Sapling",1.088715521,637241.560907849
"60005","ACRU","Sapling",1.088715521,637241.51749623
"60004","ACRU","Sapling",1.088715521,637241.47408461
"60003","ACRU","Sapling",1.088715521,637241.430672991
"60002","ACRU","Sapling",1.088715521,637241.387261371
"60000","ACRU","Sapling",1.088715521,637241.300438132
"59999","ACRU","Sapling",1.088715521,637241.257026513
"59998","ACRU","Sapling",1.088715521,637241.213614893
"59996","ACRU","Sapling",1.088715521,637241.126791654
"59995","ACRU","Sapling",1.088715521,637241.083380035
