,Number,Type,Species,DBH,Height,Crown_Radius,Crown_Depth,Crown_Area,Basal_Area
14980,14980,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14981,14981,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14982,14982,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14983,14983,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14984,14984,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14985,14985,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14986,14986,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14987,14987,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14988,14988,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14989,14989,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14990,14990,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14991,14991,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14992,14992,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14993,14993,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14994,14994,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14995,14995,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14996,14996,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14997,14997,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14998,14998,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
14999,14999,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15000,15000,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15001,15001,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15002,15002,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15003,15003,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15004,15004,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15005,15005,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15006,15006,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15007,15007,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15008,15008,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15009,15009,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15010,15010,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15011,15011,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15012,15012,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15013,15013,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15014,15014,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15015,15015,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15016,15016,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15017,15017,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15018,15018,Sapling,TSCA,1,2.038736577,0.1,0.846,0.0314,7.85E-05
15019,15019,Adult,TSCA,93.5,28.94716441,8.517762858,79.101,227.8141721,0.686616315
15020,15020,Adult,TSCA,91.5,28.87007219,8.335564722,77.409,218.1723472,0.657556515
15021,15021,Adult,TSCA,88.7,28.75256796,8.080487332,75.0402,205.0240251,0.617928373
15022,15022,Adult,TSCA,84.3,28.54274617,7.679651432,71.3178,185.1879248,0.558143725
15023,15023,Adult,TSCA,83,28.47424853,7.561222644,70.218,179.5203559,0.54106206
15024,15024,Adult,TSCA,81.9,28.41378018,7.461013669,69.2874,174.7935164,0.526815689
15025,15025,Adult,TSCA,80.1,28.3096194,7.297035347,67.7646,167.194716,0.503913425
15026,15026,Adult,TSCA,80.1,28.3096194,7.297035347,67.7646,167.194716,0.503913425
15027,15027,Adult,TSCA,78.6,28.21761259,7.160386745,66.4956,160.9913744,0.485216978
15028,15028,Adult,TSCA,78.5,28.21130369,7.151276838,66.411,160.5819877,0.483983115
15029,15029,Adult,TSCA,78.3,28.1986188,7.133057024,66.2418,159.7647779,0.481520101
15030,15030,Adult,TSCA,78,28.1794226,7.105727304,65.988,158.542872,0.47783736
15031,15031,Adult,TSCA,78,28.1794226,7.105727304,65.988,158.542872,0.47783736
15032,15032,Adult,TSCA,77.9,28.17297852,7.096617397,65.9034,158.1366124,0.476612921
15033,15033,Adult,TSCA,76.7,28.09384708,6.987298516,64.8882,153.3021493,0.462042181
15034,15034,Adult,TSCA,76.6,28.0871001,6.978188609,64.8036,152.9026651,0.460838162
15035,15035,Adult,TSCA,76.5,28.08032923,6.969078702,64.719,152.503702,0.459635715
15036,15036,Adult,TSCA,76.1,28.05300525,6.932639075,64.3806,150.9130615,0.454841633
15037,15037,Adult,TSCA,76,28.0461137,6.923529168,64.296,150.5167043,0.45364704
15038,15038,Adult,TSCA,75.7,28.02529235,6.896199448,64.0422,149.3307598,0.450072685
15039,15039,Adult,TSCA,75.7,28.02529235,6.896199448,64.0422,149.3307598,0.450072685
15040,15040,Adult,TSCA,74.3,27.92515381,6.768660752,62.8578,143.8583727,0.433579285
15041,15041,Adult,TSCA,74,27.90304347,6.741331032,62.604,142.6990084,0.43008504
15042,15042,Adult,TSCA,72.9,27.81993719,6.641122057,61.6734,138.4881368,0.417393761
15043,15043,Adult,TSCA,72.9,27.81993719,6.641122057,61.6734,138.4881368,0.417393761
15044,15044,Adult,TSCA,72.6,27.79670562,6.613792337,61.4196,137.3506621,0.41396549
15045,15045,Adult,TSCA,72.6,27.79670562,6.613792337,61.4196,137.3506621,0.41396549
15046,15046,Adult,TSCA,72.5,27.78890688,6.60468243,61.335,136.9725462,0.412825875
15047,15047,Adult,TSCA,71.7,27.72551493,6.531803176,60.6582,133.9663816,0.403765501
15048,15048,Adult,TSCA,71.7,27.72551493,6.531803176,60.6582,133.9663816,0.403765501
15049,15049,Adult,TSCA,71.6,27.71746421,6.522693269,60.5736,133.5929563,0.402640022
15050,15050,Adult,TSCA,71.3,27.69314064,6.495363548,60.3198,132.4758075,0.399273013
15051,15051,Adult,TSCA,71.2,27.68497532,6.486253642,60.2352,132.104467,0.398153818
15052,15052,Adult,TSCA,71.1,27.6767811,6.477143735,60.1506,131.7336476,0.397036193
15053,15053,Adult,TSCA,71.1,27.6767811,6.477143735,60.1506,131.7336476,0.397036193
15054,15054,Adult,TSCA,70.3,27.61017452,6.40426448,59.4738,128.7858551,0.388151749
15055,15055,Adult,TSCA,70.2,27.60171553,6.395154574,59.3892,128.4197263,0.387048262
15056,15056,Adult,TSCA,70,27.58470763,6.37693476,59.22,127.6890324,0.384846
15057,15057,Adult,TSCA,69.8,27.56757912,6.358714946,59.0508,126.9604231,0.382650022
15058,15058,Adult,TSCA,69.5,27.54165832,6.331385226,58.797,125.8714181,0.379367835
15059,15059,Adult,TSCA,69.5,27.54165832,6.331385226,58.797,125.8714181,0.379367835
15060,15060,Adult,TSCA,69.5,27.54165832,6.331385226,58.797,125.8714181,0.379367835
15061,15061,Adult,TSCA,68.6,27.4622268,6.249396065,58.0356,122.6325467,0.369606098
15062,15062,Adult,TSCA,68,27.40785167,6.194736624,57.528,120.4967522,0.36316896
15063,15063,Adult,TSCA,67.9,27.39867655,6.185626717,57.4434,120.1426106,0.362101601
15064,15064,Adult,TSCA,67.8,27.38946895,6.17651681,57.3588,119.7889901,0.361035814
15065,15065,Adult,TSCA,67.6,27.37095586,6.158296997,57.1896,119.0833128,0.35890895
15066,15066,Adult,TSCA,67.4,27.35231148,6.140077183,57.0204,118.3797201,0.35678837
15067,15067,Adult,TSCA,67.3,27.34293977,6.130967276,56.9358,118.0287056,0.355730437
15068,15068,Adult,TSCA,67.1,27.32409671,6.112747463,56.7666,117.32824,0.353619281
15069,15069,Adult,TSCA,66.7,27.28600876,6.076307836,56.4282,115.9335631,0.349415821
15070,15070,Adult,TSCA,66.7,27.28600876,6.076307836,56.4282,115.9335631,0.349415821
15071,15071,Adult,TSCA,66.6,27.27640237,6.067197929,56.3436,115.5861968,0.348368882
15072,15072,Adult,TSCA,66.5,27.26676197,6.058088022,56.259,115.2393517,0.347323515
15073,15073,Adult,TSCA,66.1,27.22785793,6.021648395,55.9206,113.8571831,0.343157753
15074,15074,Adult,TSCA,65.8,27.19831694,5.994318674,55.6668,112.826029,0.340049926
15075,15075,Adult,TSCA,65.8,27.19831694,5.994318674,55.6668,112.826029,0.340049926
15076,15076,Adult,TSCA,65.4,27.15843868,5.957879047,55.3284,111.4584534,0.335928146
15077,15077,Adult,TSCA,65.3,27.14838074,5.94876914,55.2438,111.1178625,0.334901629
15078,15078,Adult,TSCA,65.3,27.14838074,5.94876914,55.2438,111.1178625,0.334901629
15079,15079,Adult,TSCA,65.2,27.1382872,5.939659234,55.1592,110.7777927,0.333876682
15080,15080,Adult,TSCA,65.1,27.12815793,5.930549327,55.0746,110.4382441,0.332853305
15081,15081,Adult,TSCA,64.8,27.0975545,5.903219606,54.8208,109.4227254,0.329792602
15082,15082,Adult,TSCA,64.8,27.0975545,5.903219606,54.8208,109.4227254,0.329792602
15083,15083,Adult,TSCA,64.6,27.07697124,5.884999793,54.6516,108.7483188,0.327759986
15084,15084,Adult,TSCA,64.4,27.05624202,5.866779979,54.4824,108.075997,0.325733654
15085,15085,Adult,TSCA,64.2,27.03536579,5.848560166,54.3132,107.4057599,0.323713606
15086,15086,Adult,TSCA,64.1,27.02487222,5.839450259,54.2286,107.0714231,0.322705937
15087,15087,Adult,TSCA,64,27.01434151,5.830340352,54.144,106.7376075,0.32169984
15088,15088,Adult,TSCA,63.9,27.00377352,5.821230445,54.0594,106.404313,0.320695313
15089,15089,Adult,TSCA,63.9,27.00377352,5.821230445,54.0594,106.404313,0.320695313
15090,15090,Adult,TSCA,63.5,26.96112619,5.784790818,53.721,105.0763471,0.316692915
15091,15091,Adult,TSCA,63.5,26.96112619,5.784790818,53.721,105.0763471,0.316692915
15092,15092,Adult,TSCA,63.2,26.92874281,5.757461098,53.4672,104.085845,0.31370761
15093,15093,Adult,TSCA,63.2,26.92874281,5.757461098,53.4672,104.085845,0.31370761
15094,15094,Adult,TSCA,63.1,26.91787184,5.748351191,53.3826,103.75672,0.312715649
15095,15095,Adult,TSCA,62.6,26.86293708,5.702801657,52.9596,102.1189128,0.30777941
15096,15096,Adult,TSCA,62.5,26.85183319,5.69369175,52.875,101.7929148,0.306796875
15097,15097,Adult,TSCA,62.3,26.82950736,5.675471936,52.7058,101.1424825,0.304836517
15098,15098,Adult,TSCA,62.3,26.82950736,5.675471936,52.7058,101.1424825,0.304836517
15099,15099,Adult,TSCA,62.2,26.81828514,5.66636203,52.6212,100.8180482,0.303858694
15100,15100,Adult,TSCA,62.2,26.81828514,5.66636203,52.6212,100.8180482,0.303858694
15101,15101,Adult,TSCA,62.1,26.80702319,5.657252123,52.5366,100.494135,0.302882441
15102,15102,Adult,TSCA,62.1,26.80702319,5.657252123,52.5366,100.494135,0.302882441
15103,15103,Adult,TSCA,61.8,26.77299762,5.629922402,52.2828,99.52552245,0.29996311
15104,15104,Adult,TSCA,61.5,26.73860947,5.602592682,52.029,98.56160055,0.297057915
15105,15105,Adult,TSCA,61.4,26.72706551,5.593482775,51.9444,98.24133561,0.296092658
15106,15106,Adult,TSCA,61.4,26.72706551,5.593482775,51.9444,98.24133561,0.296092658
15107,15107,Adult,TSCA,61.2,26.70385486,5.575262962,51.7752,97.60236927,0.294166858
15108,15108,Adult,TSCA,61,26.6804796,5.557043148,51.606,96.96548764,0.29224734
15109,15109,Adult,TSCA,60.4,26.60935452,5.502383707,51.0984,95.06735109,0.286526486
15110,15110,Adult,TSCA,60.4,26.60935452,5.502383707,51.0984,95.06735109,0.286526486
15111,15111,Adult,TSCA,60.3,26.59735305,5.4932738,51.0138,94.75281912,0.285578509
15112,15112,Adult,TSCA,60.2,26.5853091,5.484163894,50.9292,94.43880834,0.284632102
15113,15113,Adult,TSCA,60.2,26.5853091,5.484163894,50.9292,94.43880834,0.284632102
15114,15114,Adult,TSCA,59.9,26.54892086,5.456834173,50.6754,93.49990307,0.281802305
15115,15115,Adult,TSCA,59.7,26.52444686,5.43861436,50.5062,92.87657212,0.279923629
15116,15116,Adult,TSCA,59.6,26.51214486,5.429504453,50.4216,92.56568841,0.278986646
15117,15117,Adult,TSCA,59.6,26.51214486,5.429504453,50.4216,92.56568841,0.278986646
15118,15118,Adult,TSCA,59.6,26.51214486,5.429504453,50.4216,92.56568841,0.278986646
15119,15119,Adult,TSCA,59.6,26.51214486,5.429504453,50.4216,92.56568841,0.278986646
15120,15120,Adult,TSCA,59.4,26.48741006,5.411284639,50.2524,91.94548454,0.277117394
15121,15121,Adult,TSCA,59.4,26.48741006,5.411284639,50.2524,91.94548454,0.277117394
15122,15122,Adult,TSCA,59.2,26.46249984,5.393064826,50.0832,91.32736539,0.275254426
15123,15123,Adult,TSCA,59.2,26.46249984,5.393064826,50.0832,91.32736539,0.275254426
15124,15124,Adult,TSCA,59.2,26.46249984,5.393064826,50.0832,91.32736539,0.275254426
15125,15125,Adult,TSCA,59.1,26.44997857,5.383954919,49.9986,91.01908758,0.274325297
15126,15126,Adult,TSCA,59,26.43741298,5.374845012,49.914,90.71133096,0.27339774
15127,15127,Adult,TSCA,58.9,26.4248029,5.365735105,49.8294,90.40409551,0.272471753
15128,15128,Adult,TSCA,58.9,26.4248029,5.365735105,49.8294,90.40409551,0.272471753
15129,15129,Adult,TSCA,58.9,26.4248029,5.365735105,49.8294,90.40409551,0.272471753
15130,15130,Adult,TSCA,58.7,26.3994487,5.347515292,49.6602,89.79118815,0.270624493
15131,15131,Adult,TSCA,58.5,26.37391469,5.329295478,49.491,89.18036552,0.268783515
15132,15132,Adult,TSCA,58.4,26.36107987,5.320185571,49.4064,88.87573597,0.267865382
15133,15133,Adult,TSCA,58.4,26.36107987,5.320185571,49.4064,88.87573597,0.267865382
15134,15134,Adult,TSCA,58.4,26.36107987,5.320185571,49.4064,88.87573597,0.267865382
15135,15135,Adult,TSCA,58.3,26.34819961,5.311075664,49.3218,88.5716276,0.266948821
15136,15136,Adult,TSCA,58.2,26.33527376,5.301965758,49.2372,88.26804041,0.26603383
15137,15137,Adult,TSCA,58.1,26.32230216,5.292855851,49.1526,87.9649744,0.265120409
15138,15138,Adult,TSCA,58.1,26.32230216,5.292855851,49.1526,87.9649744,0.265120409
15139,15139,Adult,TSCA,58,26.30928464,5.283745944,49.068,87.66242957,0.26420856
15140,15140,Adult,TSCA,58,26.30928464,5.283745944,49.068,87.66242957,0.26420856
15141,15141,Adult,TSCA,57.9,26.29622105,5.274636037,48.9834,87.36040592,0.263298281
15142,15142,Adult,TSCA,57.8,26.28311122,5.26552613,48.8988,87.05890345,0.262389574
15143,15143,Adult,TSCA,57.5,26.24350265,5.23819641,48.645,86.15752312,0.259672875
15144,15144,Adult,TSCA,57.5,26.24350265,5.23819641,48.645,86.15752312,0.259672875
15145,15145,Adult,TSCA,57.5,26.24350265,5.23819641,48.645,86.15752312,0.259672875
15146,15146,Adult,TSCA,57.2,26.20347199,5.21086669,48.3912,85.2608334,0.256970314
15147,15147,Adult,TSCA,57.2,26.20347199,5.21086669,48.3912,85.2608334,0.256970314
15148,15148,Adult,TSCA,57.2,26.20347199,5.21086669,48.3912,85.2608334,0.256970314
15149,15149,Adult,TSCA,57.1,26.19003387,5.201756783,48.3066,84.96297919,0.256072601
15150,15150,Adult,TSCA,56.8,26.14943343,5.174427062,48.0528,84.07254363,0.25338889
15151,15151,Adult,TSCA,56.8,26.14943343,5.174427062,48.0528,84.07254363,0.25338889
15152,15152,Adult,TSCA,56.8,26.14943343,5.174427062,48.0528,84.07254363,0.25338889
15153,15153,Adult,TSCA,56.8,26.14943343,5.174427062,48.0528,84.07254363,0.25338889
15154,15154,Adult,TSCA,56.7,26.13580403,5.165317156,47.9682,83.77677414,0.252497461
15155,15155,Adult,TSCA,56.7,26.13580403,5.165317156,47.9682,83.77677414,0.252497461
15156,15156,Adult,TSCA,56.6,26.12212639,5.156207249,47.8836,83.48152582,0.251607602
15157,15157,Adult,TSCA,56.6,26.12212639,5.156207249,47.8836,83.48152582,0.251607602
15158,15158,Adult,TSCA,56.5,26.10840033,5.147097342,47.799,83.18679869,0.250719315
15159,15159,Adult,TSCA,56.5,26.10840033,5.147097342,47.799,83.18679869,0.250719315
15160,15160,Adult,TSCA,56.4,26.0946257,5.137987435,47.7144,82.89259274,0.249832598
15161,15161,Adult,TSCA,56.3,26.0808023,5.128877528,47.6298,82.59890796,0.248947453
15162,15162,Adult,TSCA,56.2,26.06692998,5.119767622,47.5452,82.30574437,0.248063878
15163,15163,Adult,TSCA,56.2,26.06692998,5.119767622,47.5452,82.30574437,0.248063878
15164,15164,Adult,TSCA,56.1,26.05300855,5.110657715,47.4606,82.01310195,0.247181873
15165,15165,Adult,TSCA,56.1,26.05300855,5.110657715,47.4606,82.01310195,0.247181873
15166,15166,Adult,TSCA,56,26.03903785,5.101547808,47.376,81.72098072,0.24630144
15167,15167,Adult,TSCA,55.9,26.0250177,5.092437901,47.2914,81.42938066,0.245422577
15168,15168,Adult,TSCA,55.9,26.0250177,5.092437901,47.2914,81.42938066,0.245422577
15169,15169,Adult,TSCA,55.8,26.01094792,5.083327994,47.2068,81.13830179,0.244545286
15170,15170,Adult,TSCA,55.8,26.01094792,5.083327994,47.2068,81.13830179,0.244545286
15171,15171,Adult,TSCA,55.8,26.01094792,5.083327994,47.2068,81.13830179,0.244545286
15172,15172,Adult,TSCA,55.6,25.98265878,5.065108181,47.0376,80.55770757,0.242795414
15173,15173,Adult,TSCA,55.6,25.98265878,5.065108181,47.0376,80.55770757,0.242795414
15174,15174,Adult,TSCA,55.6,25.98265878,5.065108181,47.0376,80.55770757,0.242795414
15175,15175,Adult,TSCA,55.6,25.98265878,5.065108181,47.0376,80.55770757,0.242795414
15176,15176,Adult,TSCA,55.6,25.98265878,5.065108181,47.0376,80.55770757,0.242795414
15177,15177,Adult,TSCA,55.4,25.95416903,5.046888367,46.8684,79.97919808,0.241051826
15178,15178,Adult,TSCA,55.4,25.95416903,5.046888367,46.8684,79.97919808,0.241051826
15179,15179,Adult,TSCA,55.3,25.93984848,5.03777846,46.7838,79.6907251,0.240182389
15180,15180,Adult,TSCA,55.3,25.93984848,5.03777846,46.7838,79.6907251,0.240182389
15181,15181,Adult,TSCA,55.3,25.93984848,5.03777846,46.7838,79.6907251,0.240182389
15182,15182,Adult,TSCA,55.3,25.93984848,5.03777846,46.7838,79.6907251,0.240182389
15183,15183,Adult,TSCA,55.1,25.91105512,5.019558647,46.6146,79.11534269,0.238448225
15184,15184,Adult,TSCA,55,25.89658197,5.01044874,46.53,78.82843325,0.2375835
15185,15185,Adult,TSCA,55,25.89658197,5.01044874,46.53,78.82843325,0.2375835
15186,15186,Adult,TSCA,55,25.89658197,5.01044874,46.53,78.82843325,0.2375835
15187,15187,Adult,TSCA,55,25.89658197,5.01044874,46.53,78.82843325,0.2375835
15188,15188,Adult,TSCA,54.9,25.88205758,5.001338833,46.4454,78.54204499,0.236720345
15189,15189,Adult,TSCA,54.9,25.88205758,5.001338833,46.4454,78.54204499,0.236720345
15190,15190,Adult,TSCA,54.9,25.88205758,5.001338833,46.4454,78.54204499,0.236720345
15191,15191,Adult,TSCA,54.8,25.86748178,4.992228926,46.3608,78.25617791,0.235858762
15192,15192,Adult,TSCA,54.8,25.86748178,4.992228926,46.3608,78.25617791,0.235858762
15193,15193,Adult,TSCA,54.8,25.86748178,4.992228926,46.3608,78.25617791,0.235858762
15194,15194,Adult,TSCA,54.8,25.86748178,4.992228926,46.3608,78.25617791,0.235858762
15195,15195,Adult,TSCA,54.7,25.85285439,4.98311902,46.2762,77.97083201,0.234998749
15196,15196,Adult,TSCA,54.7,25.85285439,4.98311902,46.2762,77.97083201,0.234998749
15197,15197,Adult,TSCA,54.7,25.85285439,4.98311902,46.2762,77.97083201,0.234998749
15198,15198,Adult,TSCA,54.5,25.82344411,4.964899206,46.107,77.40170375,0.233283435
15199,15199,Adult,TSCA,54.4,25.80866084,4.955789299,46.0224,77.1179214,0.232428134
15200,15200,Adult,TSCA,54.4,25.80866084,4.955789299,46.0224,77.1179214,0.232428134
15201,15201,Adult,TSCA,54.3,25.79382525,4.946679392,45.9378,76.83466022,0.231574405
15202,15202,Adult,TSCA,54.3,25.79382525,4.946679392,45.9378,76.83466022,0.231574405
15203,15203,Adult,TSCA,54.3,25.79382525,4.946679392,45.9378,76.83466022,0.231574405
15204,15204,Adult,TSCA,54.2,25.77893715,4.937569486,45.8532,76.55192021,0.230722246
15205,15205,Adult,TSCA,54.1,25.76399635,4.928459579,45.7686,76.26970139,0.229871657
15206,15206,Adult,TSCA,54.1,25.76399635,4.928459579,45.7686,76.26970139,0.229871657
15207,15207,Adult,TSCA,54,25.74900266,4.919349672,45.684,75.98800375,0.22902264
15208,15208,Adult,TSCA,54,25.74900266,4.919349672,45.684,75.98800375,0.22902264
15209,15209,Adult,TSCA,53.9,25.73395591,4.910239765,45.5994,75.70682729,0.228175193
15210,15210,Adult,TSCA,53.9,25.73395591,4.910239765,45.5994,75.70682729,0.228175193
15211,15211,Adult,TSCA,53.8,25.71885589,4.901129858,45.5148,75.42617201,0.227329318
15212,15212,Adult,TSCA,53.8,25.71885589,4.901129858,45.5148,75.42617201,0.227329318
15213,15213,Adult,TSCA,53.8,25.71885589,4.901129858,45.5148,75.42617201,0.227329318
15214,15214,Adult,TSCA,53.7,25.70370243,4.892019952,45.4302,75.14603791,0.226485013
15215,15215,Adult,TSCA,53.6,25.68849533,4.882910045,45.3456,74.86642499,0.225642278
15216,15216,Adult,TSCA,53.6,25.68849533,4.882910045,45.3456,74.86642499,0.225642278
15217,15217,Adult,TSCA,53.5,25.6732344,4.873800138,45.261,74.58733325,0.224801115
15218,15218,Adult,TSCA,53.5,25.6732344,4.873800138,45.261,74.58733325,0.224801115
15219,15219,Adult,TSCA,53.4,25.65791946,4.864690231,45.1764,74.30876268,0.223961522
15220,15220,Adult,TSCA,53.3,25.6425503,4.855580324,45.0918,74.0307133,0.223123501
15221,15221,Adult,TSCA,53.2,25.62712675,4.846470418,45.0072,73.7531851,0.22228705
15222,15222,Adult,TSCA,53.2,25.62712675,4.846470418,45.0072,73.7531851,0.22228705
15223,15223,Adult,TSCA,53.2,25.62712675,4.846470418,45.0072,73.7531851,0.22228705
15224,15224,Adult,TSCA,53.1,25.6116486,4.837360511,44.9226,73.47617807,0.221452169
15225,15225,Adult,TSCA,53.1,25.6116486,4.837360511,44.9226,73.47617807,0.221452169
15226,15226,Adult,TSCA,53,25.59611567,4.828250604,44.838,73.19969223,0.22061886
15227,15227,Adult,TSCA,53,25.59611567,4.828250604,44.838,73.19969223,0.22061886
15228,15228,Adult,TSCA,52.9,25.58052776,4.819140697,44.7534,72.92372757,0.219787121
15229,15229,Adult,TSCA,52.9,25.58052776,4.819140697,44.7534,72.92372757,0.219787121
15230,15230,Adult,TSCA,52.8,25.56488467,4.81003079,44.6688,72.64828408,0.218956954
15231,15231,Adult,TSCA,52.8,25.56488467,4.81003079,44.6688,72.64828408,0.218956954
15232,15232,Adult,TSCA,52.7,25.54918622,4.800920884,44.5842,72.37336178,0.218128357
15233,15233,Adult,TSCA,52.7,25.54918622,4.800920884,44.5842,72.37336178,0.218128357
15234,15234,Adult,TSCA,52.7,25.54918622,4.800920884,44.5842,72.37336178,0.218128357
15235,15235,Adult,TSCA,52.7,25.54918622,4.800920884,44.5842,72.37336178,0.218128357
15236,15236,Adult,TSCA,52.6,25.53343219,4.791810977,44.4996,72.09896065,0.21730133
15237,15237,Adult,TSCA,52.5,25.51762241,4.78270107,44.415,71.82508071,0.216475875
15238,15238,Adult,TSCA,52.5,25.51762241,4.78270107,44.415,71.82508071,0.216475875
15239,15239,Adult,TSCA,52.4,25.50175666,4.773591163,44.3304,71.55172194,0.21565199
15240,15240,Adult,TSCA,52.4,25.50175666,4.773591163,44.3304,71.55172194,0.21565199
15241,15241,Adult,TSCA,52.3,25.48583476,4.764481256,44.2458,71.27888436,0.214829677
15242,15242,Adult,TSCA,52.3,25.48583476,4.764481256,44.2458,71.27888436,0.214829677
15243,15243,Adult,TSCA,52.2,25.4698565,4.75537135,44.1612,71.00656795,0.214008934
15244,15244,Adult,TSCA,52.1,25.45382168,4.746261443,44.0766,70.73477273,0.213189761
15245,15245,Adult,TSCA,52.1,25.45382168,4.746261443,44.0766,70.73477273,0.213189761
15246,15246,Adult,TSCA,52,25.43773011,4.737151536,43.992,70.46349868,0.21237216
15247,15247,Adult,TSCA,52,25.43773011,4.737151536,43.992,70.46349868,0.21237216
15248,15248,Adult,TSCA,52,25.43773011,4.737151536,43.992,70.46349868,0.21237216
15249,15249,Adult,TSCA,52,25.43773011,4.737151536,43.992,70.46349868,0.21237216
15250,15250,Adult,TSCA,51.9,25.42158158,4.728041629,43.9074,70.19274581,0.211556129
15251,15251,Adult,TSCA,51.9,25.42158158,4.728041629,43.9074,70.19274581,0.211556129
15252,15252,Adult,TSCA,51.8,25.40537589,4.718931722,43.8228,69.92251413,0.21074167
15253,15253,Adult,TSCA,51.8,25.40537589,4.718931722,43.8228,69.92251413,0.21074167
15254,15254,Adult,TSCA,51.8,25.40537589,4.718931722,43.8228,69.92251413,0.21074167
15255,15255,Adult,TSCA,51.8,25.40537589,4.718931722,43.8228,69.92251413,0.21074167
15256,15256,Adult,TSCA,51.7,25.38911283,4.709821816,43.7382,69.65280362,0.209928781
15257,15257,Adult,TSCA,51.3,25.32348294,4.673382188,43.3998,68.57917339,0.206692933
15258,15258,Adult,TSCA,51.3,25.32348294,4.673382188,43.3998,68.57917339,0.206692933
15259,15259,Adult,TSCA,51.2,25.30693003,4.664272282,43.3152,68.31206878,0.205887898
15260,15260,Adult,TSCA,51.2,25.30693003,4.664272282,43.3152,68.31206878,0.205887898
15261,15261,Adult,TSCA,51.2,25.30693003,4.664272282,43.3152,68.31206878,0.205887898
15262,15262,Adult,TSCA,51.2,25.30693003,4.664272282,43.3152,68.31206878,0.205887898
15263,15263,Adult,TSCA,51.1,25.29031852,4.655162375,43.2306,68.04548535,0.205084433
15264,15264,Adult,TSCA,51.1,25.29031852,4.655162375,43.2306,68.04548535,0.205084433
15265,15265,Adult,TSCA,51.1,25.29031852,4.655162375,43.2306,68.04548535,0.205084433
15266,15266,Adult,TSCA,51.1,25.29031852,4.655162375,43.2306,68.04548535,0.205084433
15267,15267,Adult,TSCA,51,25.27364821,4.646052468,43.146,67.7794231,0.20428254
15268,15268,Adult,TSCA,51,25.27364821,4.646052468,43.146,67.7794231,0.20428254
15269,15269,Adult,TSCA,51,25.27364821,4.646052468,43.146,67.7794231,0.20428254
15270,15270,Adult,TSCA,50.9,25.2569189,4.636942561,43.0614,67.51388203,0.203482217
15271,15271,Adult,TSCA,50.9,25.2569189,4.636942561,43.0614,67.51388203,0.203482217
15272,15272,Adult,TSCA,50.9,25.2569189,4.636942561,43.0614,67.51388203,0.203482217
15273,15273,Adult,TSCA,50.8,25.24013037,4.627832654,42.9768,67.24886214,0.202683466
15274,15274,Adult,TSCA,50.8,25.24013037,4.627832654,42.9768,67.24886214,0.202683466
15275,15275,Adult,TSCA,50.7,25.22328242,4.618722748,42.8922,66.98436343,0.201886285
